60	70
3 43	0 58	47 52	56 48	58 54	38 52	12 46	46 54	5 45	60 46	2 49	7 37	31 52	23 51	33 50	42 53	63 60	20 53	30 52	57 39	11 56	45 53	9 53	27 49	32 53	13 57	15 39	34 49	10 50	6 51	35 50	51 47	17 51	62 48	4 54	53 48	25 50	39 43	61 43	21 45	1 48	68 48	48 46	22 47	64 49	41 47	54 52	66 48	59 50	24 49	8 41	36 48	19 58	16 50	67 45	14 57	29 45	18 42	44 46	43 49	40 52	65 46	26 48	52 55	50 53	49 54	69 46	55 48	37 52	28 49
26 52	24 55	3 49	27 48	2 45	47 55	8 39	21 48	54 49	17 48	52 53	7 46	0 42	51 47	69 62	61 50	44 48	18 55	35 46	66 47	33 48	68 46	20 53	5 42	19 50	45 54	14 49	57 49	67 49	28 53	42 51	37 53	65 58	16 49	25 52	34 43	64 55	56 43	63 54	50 51	40 57	15 46	23 59	49 47	58 46	60 55	4 48	53 49	13 56	39 62	32 49	46 48	36 55	1 44	12 55	29 49	6 53	59 51	30 48	43 52	22 58	10 46	38 45	62 54	31 47	41 51	11 41	48 49	55 55	9 60
20 41	63 59	45 52	41 47	37 45	11 49	17 54	26 45	30 49	64 56	25 50	32 50	43 44	57 52	47 45	7 53	51 51	4 57	35 49	61 50	36 56	21 61	29 49	28 45	33 51	2 52	62 52	68 45	31 50	15 55	55 45	3 64	42 57	10 69	19 56	6 51	54 52	67 50	12 52	18 42	34 51	52 53	16 48	5 44	8 47	66 48	27 43	69 52	9 47	13 47	22 50	53 45	56 56	60 62	1 46	38 55	39 53	50 51	14 52	46 47	0 52	49 52	24 52	48 51	59 49	44 50	23 55	65 44	40 46	58 52
16 54	40 50	30 56	4 55	21 55	61 47	62 57	0 53	48 48	37 53	66 43	58 42	7 48	35 48	29 52	36 50	11 46	49 43	5 55	8 48	42 46	47 48	41 54	38 47	67 46	3 47	57 59	26 56	33 55	15 44	10 56	22 43	44 56	46 57	68 47	64 53	31 50	50 36	27 52	53 40	56 45	69 52	32 42	9 46	54 54	12 50	43 46	28 54	34 50	23 56	18 47	45 56	17 50	13 48	24 42	1 46	39 47	52 47	59 43	51 55	63 49	55 53	65 44	14 41	2 51	60 42	6 54	19 50	25 49	20 40
4 53	31 42	45 56	17 48	36 43	59 46	22 54	51 50	55 54	39 56	49 52	40 54	54 48	44 53	57 51	50 56	10 42	69 51	67 41	33 57	16 45	3 45	5 51	0 55	43 51	60 49	48 51	1 54	46 53	2 49	12 47	30 44	42 46	9 54	62 44	68 56	65 57	26 53	19 50	13 57	7 47	56 47	25 46	32 47	27 42	52 40	37 52	23 45	8 51	14 47	63 54	34 49	11 45	21 52	29 53	15 52	47 55	66 58	35 41	6 51	20 45	18 46	41 48	58 59	28 58	64 50	61 51	38 43	24 60	53 42
10 57	41 38	58 56	14 41	56 48	54 57	55 49	0 49	67 43	34 41	12 46	49 57	17 55	3 56	2 41	22 51	33 45	47 46	53 52	28 58	64 57	42 45	39 52	57 54	18 52	27 43	29 54	50 41	5 69	24 49	16 58	21 46	13 42	32 48	20 51	60 48	6 50	45 57	36 49	35 54	26 44	19 53	1 58	7 51	48 48	11 45	38 51	65 48	63 55	44 51	31 50	59 52	30 54	62 52	66 57	52 55	43 55	9 51	46 50	69 51	40 51	23 47	25 52	51 62	8 46	4 53	37 51	15 48	68 53	61 47
61 42	58 52	20 53	15 47	25 46	32 61	52 50	29 50	1 49	27 53	55 44	35 41	48 44	39 52	5 49	47 46	44 52	69 53	46 51	11 56	53 50	16 55	23 50	13 51	60 55	0 45	65 46	31 39	38 54	68 39	30 46	56 52	50 43	37 44	7 50	9 40	57 54	49 52	8 52	45 56	28 44	6 56	66 53	54 42	22 49	2 44	59 48	63 47	42 59	34 38	17 44	3 40	43 45	33 45	10 43	18 51	26 52	40 52	51 52	36 38	14 47	12 48	21 50	62 52	4 54	67 50	24 46	41 45	64 56	19 55
49 42	42 49	9 42	14 42	25 51	30 49	11 50	34 45	22 50	1 55	45 55	13 45	20 48	23 56	36 55	59 57	64 61	6 48	24 46	54 54	67 52	17 49	19 63	56 51	10 46	58 45	68 56	51 44	52 57	2 51	55 58	7 47	41 51	26 58	40 41	62 47	3 54	61 51	60 49	37 45	5 48	53 49	8 57	65 52	44 47	48 55	69 46	29 44	38 50	35 42	18 46	46 49	27 44	4 53	50 50	21 42	47 43	33 55	16 50	12 47	28 43	15 46	32 50	57 48	66 45	63 53	31 49	43 49	0 39	39 48
64 58	50 53	47 61	19 49	56 43	69 51	15 51	1 44	0 48	49 49	36 47	35 55	43 50	27 52	33 47	23 47	57 51	30 53	8 52	16 45	66 51	24 52	20 52	6 49	3 55	29 49	61 50	12 46	44 50	68 49	65 44	17 49	55 46	54 58	5 50	60 40	14 52	21 53	40 45	52 43	48 44	18 47	46 46	25 46	41 50	9 51	4 44	31 45	11 52	39 51	7 56	38 51	67 52	28 55	51 52	53 56	62 54	42 56	13 49	45 52	63 48	59 44	10 49	32 52	58 59	2 55	34 49	26 51	37 48	22 41
41 50	29 52	20 53	51 51	11 49	39 45	4 52	33 40	50 45	59 49	16 49	54 52	1 51	15 51	8 47	19 50	44 50	40 47	49 52	45 57	7 48	14 43	61 47	31 41	48 41	0 44	53 51	18 48	5 59	36 49	26 49	23 46	37 52	52 48	56 48	63 50	35 51	10 59	68 53	67 45	34 52	12 48	3 45	28 50	30 47	9 46	64 47	24 54	69 43	46 46	66 59	22 43	17 60	57 50	2 54	65 43	42 42	13 57	43 55	38 59	25 47	55 51	58 53	47 45	60 57	62 51	27 47	21 47	6 48	32 47
54 43	34 41	14 37	12 51	64 49	52 40	60 53	30 55	6 50	61 45	11 54	8 52	29 50	1 49	41 51	48 52	53 43	35 55	65 55	31 59	3 51	20 47	44 52	15 53	33 50	19 41	25 51	51 57	24 50	22 48	17 52	18 44	37 58	13 52	38 54	5 45	2 47	66 59	16 46	26 42	27 46	0 51	28 51	67 54	9 46	63 47	62 54	59 50	56 54	39 59	45 54	7 49	46 48	47 35	42 49	4 56	49 54	36 55	50 55	69 41	57 47	23 50	10 53	40 57	43 45	21 49	58 60	68 52	32 48	55 52
29 47	48 47	38 50	46 47	61 44	32 52	40 48	45 54	30 49	27 58	56 51	3 53	64 46	35 50	52 50	53 52	43 49	39 42	44 48	12 52	1 46	51 49	60 47	36 48	68 40	24 51	9 48	59 56	7 51	41 50	25 56	31 51	23 52	42 50	6 50	54 56	66 49	57 57	20 44	28 52	58 49	16 51	55 41	67 52	8 49	33 52	15 46	65 46	49 51	17 51	18 45	14 47	19 52	21 54	10 55	62 51	37 50	4 55	11 54	50 49	5 55	34 46	2 41	69 35	26 58	13 46	22 41	0 47	47 52	63 47
10 47	33 55	12 47	17 50	59 50	18 54	2 43	27 56	3 46	19 51	9 49	32 46	60 45	25 54	51 54	46 56	61 40	14 47	4 51	64 42	23 51	47 59	22 47	20 52	52 50	26 58	31 52	54 44	39 40	28 52	5 45	45 54	43 51	62 62	57 48	68 49	35 43	67 48	7 60	24 51	37 37	29 45	44 42	13 50	38 54	36 52	69 56	65 43	49 52	6 45	42 53	1 52	53 50	56 57	40 51	66 42	15 51	63 45	55 51	21 42	16 47	58 55	11 49	30 51	41 49	48 49	8 54	34 58	0 54	50 54
