90	70
45 98	15 66	21 5	60 36	62 7	41 87	69 96	57 56	12 17	4 24	34 34	25 31	58 27	54 73	32 73	68 63	50 42	61 86	43 12	56 44	66 77	47 90	7 64	59 98	6 75	35 40	9 51	55 40	52 53	18 37	44 25	67 78	37 81	63 24	8 25	2 92	64 53	26 33	39 22	19 42	30 44	1 36	36 87	31 31	33 97	53 87	13 29	0 72	24 53	14 97	27 84	23 71	17 80	10 96	11 13	16 40	40 93	20 57	65 17	42 27	22 89	28 61	48 43	49 52	38 82	46 81	3 61	51 33	29 85	5 38
5 33	56 55	8 61	47 3	52 62	24 72	12 92	50 24	17 97	30 86	41 70	11 3	59 60	29 98	22 68	62 51	9 87	14 83	18 93	42 26	64 87	60 77	63 46	49 8	16 70	0 35	3 76	19 4	65 86	4 12	44 20	13 9	36 77	26 45	34 39	55 47	38 96	57 78	27 6	45 67	37 38	53 85	43 20	58 87	51 4	23 5	15 10	6 2	20 69	48 5	54 37	33 74	40 28	7 69	67 98	69 20	39 69	68 45	31 21	25 53	46 3	1 56	10 50	28 47	32 74	66 15	21 22	2 45	61 38	35 36
34 8	55 69	20 90	32 22	15 79	61 67	56 11	67 2	69 87	63 91	1 61	13 32	10 36	59 5	66 82	21 43	4 41	11 40	22 79	57 50	64 20	26 84	33 13	37 59	6 9	50 85	19 12	30 11	31 87	7 1	3 8	48 73	0 1	40 27	23 44	38 94	25 67	35 26	5 66	28 64	24 6	45 73	39 3	65 51	52 46	49 22	29 47	62 90	8 40	16 3	14 87	53 39	46 69	68 73	47 63	18 40	17 89	60 58	44 90	2 75	12 35	42 12	9 62	41 22	27 15	51 13	36 42	58 3	43 18	54 44
23 24	11 97	58 59	41 22	43 85	9 72	56 97	37 77	16 72	67 26	66 57	12 73	29 52	26 65	47 72	20 25	10 42	51 56	64 38	6 2	1 82	46 13	22 69	30 36	5 22	60 20	31 45	48 30	40 22	39 59	33 19	15 36	45 3	34 95	65 84	44 54	3 70	7 71	0 16	49 91	25 95	17 96	4 12	54 29	8 98	36 6	13 68	57 40	28 40	32 94	69 82	19 96	14 63	38 44	53 70	52 39	24 65	18 46	42 61	61 82	27 63	2 56	50 98	55 61	68 31	62 88	63 44	21 11	59 63	35 12
47 66	6 82	69 65	18 58	37 2	9 27	16 23	43 49	3 5	4 91	7 71	19 52	5 13	17 46	34 63	38 91	42 95	40 56	50 89	49 68	15 92	36 63	2 35	23 62	52 48	53 75	68 83	41 7	54 73	13 32	46 83	11 17	28 6	10 62	64 54	60 14	48 82	51 95	63 27	29 30	12 62	67 1	14 48	58 10	66 20	24 55	39 87	22 2	59 45	33 66	44 48	30 99	55 4	35 93	65 24	8 85	57 72	27 98	32 33	20 18	25 56	61 21	31 12	0 50	62 2	1 9	26 10	45 99	56 41	21 49
14 47	57 4	13 13	9 93	63 3	24 60	44 63	19 20	0 84	5 69	45 57	52 77	49 99	60 60	21 31	40 70	26 72	25 24	17 39	48 48	41 36	58 67	69 87	68 86	4 33	50 4	28 82	53 67	54 57	55 84	2 36	20 59	10 82	31 61	30 38	42 20	59 37	47 75	65 50	64 55	34 94	16 12	3 2	56 82	35 33	62 84	67 10	7 17	11 10	8 53	23 75	46 6	37 81	66 47	15 41	32 89	12 79	61 85	1 39	39 32	22 87	27 2	18 39	51 13	36 94	29 13	43 77	33 76	38 80	6 45
18 67	45 64	26 64	9 6	46 88	55 29	58 85	36 10	67 76	38 36	39 39	1 67	37 78	65 14	23 83	19 84	30 71	53 53	7 4	2 78	41 17	3 68	34 83	25 66	57 18	24 62	13 25	61 34	51 18	52 31	6 39	0 72	5 56	33 49	68 66	59 3	31 3	49 72	14 81	12 44	48 35	11 3	8 51	62 10	64 14	47 24	21 45	27 11	17 6	29 90	69 96	54 32	42 92	32 10	4 19	44 28	66 53	35 35	15 15	56 69	10 8	43 25	60 24	40 18	16 48	50 63	22 45	20 77	28 14	63 90
28 13	47 75	33 57	60 96	56 69	67 32	38 87	40 86	11 5	46 76	39 4	22 42	51 24	49 24	66 15	19 84	68 21	21 93	64 28	20 58	54 91	3 72	58 17	24 9	52 52	29 21	26 76	53 8	0 40	1 6	6 99	57 93	5 58	16 67	36 2	65 44	25 38	27 71	44 75	4 72	9 8	12 64	7 42	14 87	69 16	61 9	13 23	43 64	32 17	15 59	37 72	18 23	17 38	10 87	63 81	45 9	41 41	35 68	31 28	34 91	30 24	50 89	48 2	8 49	62 2	23 39	42 76	59 44	2 96	55 12
34 49	27 95	13 13	33 66	24 95	54 91	18 18	39 61	25 78	56 79	29 5	11 49	7 77	46 89	30 36	43 99	47 70	16 40	17 57	23 78	5 13	64 51	57 32	58 87	42 75	14 16	52 29	45 23	19 28	69 43	62 39	12 5	36 90	61 99	28 88	20 50	32 45	53 51	15 11	65 19	6 45	66 32	68 67	1 3	9 6	40 71	21 42	2 58	10 1	44 50	22 50	50 98	35 68	4 26	8 2	67 13	63 99	26 87	51 28	38 71	60 3	41 7	48 70	31 46	59 47	0 93	3 70	37 57	49 4	55 27
14 28	42 32	12 74	19 55	43 17	18 20	54 9	44 6	55 17	0 72	52 1	48 24	32 29	6 14	47 57	22 81	9 19	15 28	69 62	5 63	10 60	46 33	53 2	8 45	57 1	50 33	56 13	61 69	39 69	23 16	41 4	68 51	26 20	51 87	2 54	49 99	11 28	20 98	21 42	4 7	17 39	36 97	67 66	7 26	58 24	13 9	31 9	65 34	66 95	60 75	24 74	29 7	25 77	1 41	34 26	37 37	64 69	27 92	3 79	59 58	35 58	28 7	30 83	40 31	45 90	33 31	62 39	16 45	38 92	63 99
10 65	42 15	59 16	63 47	65 71	64 13	49 16	27 74	2 77	40 34	4 26	0 94	47 35	45 99	28 44	60 31	17 81	26 74	18 7	46 6	29 17	32 87	39 28	56 47	20 41	61 25	23 30	11 60	55 67	36 67	48 92	3 43	50 2	14 82	38 37	16 13	34 45	52 99	21 9	8 39	24 63	44 73	69 71	54 60	33 60	35 85	25 65	53 19	6 43	41 83	62 49	5 20	19 48	30 71	1 46	57 96	31 77	51 62	58 13	66 69	68 74	15 99	7 78	43 35	12 74	22 81	13 27	67 11	37 97	9 65
69 2	49 3	51 88	16 72	31 71	56 52	6 55	19 70	66 75	54 38	68 27	26 25	62 11	45 61	25 59	60 14	18 58	29 8	7 51	36 65	23 89	1 29	58 69	9 62	64 41	41 8	13 8	32 47	47 40	43 91	33 66	17 2	44 20	55 86	10 88	12 12	63 73	38 47	5 12	27 68	65 40	22 23	42 60	39 64	11 68	4 73	0 97	57 17	67 82	3 36	35 87	48 41	14 29	2 34	59 71	8 67	21 76	34 64	28 95	20 74	50 18	37 90	61 98	40 22	24 63	46 24	15 21	30 60	53 7	52 1
21 98	7 10	38 53	16 25	50 91	22 38	51 43	24 52	6 92	12 36	17 69	15 96	47 6	19 61	61 13	32 43	59 34	45 86	25 99	28 14	58 80	52 36	46 92	13 81	36 11	31 48	2 1	9 56	43 88	63 2	62 36	11 77	5 64	44 17	1 85	35 61	0 47	29 94	10 75	53 24	54 25	69 41	34 63	30 51	67 70	64 38	40 12	3 34	23 7	33 11	20 3	56 72	55 44	42 8	41 82	8 18	66 3	57 10	68 58	27 48	4 57	65 98	18 8	48 41	14 41	39 36	26 68	37 66	49 75	60 58
32 6	48 71	7 11	28 40	9 29	1 6	40 79	61 41	56 58	65 43	3 22	47 52	15 2	29 84	41 37	27 76	25 31	54 80	67 4	52 40	60 23	36 15	10 32	2 29	68 59	14 69	42 44	17 5	57 53	64 12	63 33	20 53	21 13	53 85	38 96	13 78	11 64	26 16	19 18	0 68	44 63	49 34	31 94	8 68	50 86	4 42	59 55	12 8	66 75	22 92	16 83	62 89	34 86	18 64	69 58	51 62	46 19	33 14	6 92	43 11	23 99	5 50	30 19	39 33	24 20	37 44	55 47	35 69	58 27	45 92
50 9	60 47	56 41	29 91	48 99	65 71	22 88	40 60	69 32	8 76	39 93	21 95	2 5	0 19	14 92	20 65	24 76	11 49	30 10	57 67	45 39	37 92	13 93	12 52	62 38	33 60	15 25	66 85	31 61	52 66	1 62	6 77	4 54	44 17	34 59	38 99	46 75	9 66	42 45	54 34	68 47	63 14	28 11	55 65	53 2	19 48	43 99	5 70	67 36	7 78	26 99	16 69	49 31	61 38	35 74	18 4	3 5	27 46	17 60	41 5	51 90	23 97	64 65	36 30	47 74	58 40	10 47	25 97	32 50	59 41
6 42	50 60	24 33	60 84	18 36	56 89	68 38	58 30	54 9	11 54	62 63	44 71	63 71	43 67	0 29	51 67	21 78	25 24	8 3	53 26	64 71	42 57	37 86	48 39	29 91	4 61	12 20	66 79	33 18	26 29	5 53	14 76	38 47	61 54	28 92	45 29	17 4	47 54	36 24	19 70	39 55	31 69	10 60	22 66	9 51	32 35	55 4	49 62	1 52	46 62	57 91	30 74	15 29	69 69	7 12	20 31	40 6	41 79	23 17	3 17	59 64	65 79	2 92	52 55	16 47	35 49	34 24	13 66	27 94	67 67
47 24	46 32	10 41	13 14	21 22	29 49	55 35	53 48	20 71	64 88	31 88	35 49	41 71	39 12	6 44	2 41	11 9	30 18	3 33	26 39	33 55	45 70	61 13	28 18	42 74	68 84	5 65	58 76	69 70	49 67	23 50	12 89	0 64	7 1	44 34	36 63	59 71	54 23	60 72	19 4	17 66	57 63	56 11	22 75	40 71	65 29	66 4	32 52	43 8	37 93	67 73	50 38	14 15	27 95	24 14	52 32	34 73	51 84	9 2	4 52	15 88	38 29	18 55	48 40	25 2	63 17	62 96	16 49	1 34	8 98
62 16	36 32	60 39	11 5	68 50	55 71	2 78	20 50	7 20	53 68	0 73	33 5	52 18	21 46	16 79	51 50	18 83	13 38	58 68	57 97	67 23	17 61	6 34	42 78	59 54	15 72	38 2	26 11	65 53	31 92	50 3	46 2	69 61	45 93	3 97	8 40	48 94	25 99	9 54	43 58	32 4	64 15	1 25	22 60	54 74	61 63	44 13	34 34	37 40	23 32	14 1	66 83	5 57	40 66	4 49	28 88	39 58	41 43	35 48	47 68	10 99	56 65	63 3	49 85	27 42	24 30	12 36	19 83	30 62	29 58
43 97	67 62	15 56	14 5	46 25	29 82	24 49	49 70	33 20	63 55	40 83	32 8	59 62	61 20	23 41	6 87	52 32	54 36	18 63	13 60	26 12	36 12	69 98	5 97	44 90	8 33	51 60	27 10	0 17	58 82	2 75	50 67	45 27	21 19	34 14	39 75	64 15	62 91	31 32	60 65	7 72	48 32	1 95	68 71	17 55	11 34	4 32	57 16	12 63	3 51	30 37	16 41	37 30	56 37	28 1	10 20	55 51	22 13	9 15	38 75	35 42	47 50	41 87	66 72	65 51	42 41	53 45	19 27	20 36	25 61
56 88	13 78	9 91	26 1	50 20	35 22	53 78	46 4	41 54	14 67	15 48	65 88	7 83	43 50	30 52	59 83	21 47	52 81	0 88	1 26	10 19	31 19	24 29	16 71	18 8	6 13	29 66	23 11	19 73	68 67	3 64	55 42	64 12	37 54	33 52	66 13	60 71	32 24	2 14	63 1	58 88	38 36	49 89	22 4	28 56	34 75	25 23	44 37	48 26	40 65	54 82	51 5	57 1	11 5	8 98	20 10	47 64	61 15	69 18	27 52	39 27	17 6	12 74	45 67	42 81	36 83	5 62	67 76	62 77	4 18
65 29	36 45	14 40	6 97	54 37	7 56	41 84	68 27	34 9	4 44	40 41	3 82	12 72	32 46	29 33	59 5	11 44	48 96	22 87	49 26	47 67	15 91	45 89	31 15	9 78	62 20	46 79	20 74	8 67	53 84	23 23	16 66	58 36	19 98	57 83	33 6	21 22	51 29	18 57	64 82	25 74	39 49	50 2	13 51	5 67	28 18	52 24	43 40	1 69	60 54	63 30	17 10	56 64	37 59	10 45	35 1	30 11	66 46	67 39	26 63	38 7	0 3	27 59	2 44	24 85	55 32	42 65	61 46	69 60	44 55
56 19	2 88	37 55	1 7	49 11	47 82	9 43	11 70	41 29	66 45	22 91	30 89	68 88	36 50	45 87	3 71	34 50	69 40	40 23	6 61	13 45	65 56	28 11	58 26	33 11	63 9	18 62	43 62	27 32	8 10	61 97	24 25	32 55	53 59	67 84	31 24	35 65	29 1	25 77	14 36	20 67	21 41	54 98	5 44	42 59	26 12	48 84	10 47	0 25	39 14	16 15	60 77	44 86	17 59	12 66	23 20	15 89	52 81	38 13	62 17	51 99	55 82	50 49	46 9	4 52	64 69	59 8	7 82	57 77	19 56
69 63	51 58	18 23	13 12	46 65	3 72	32 10	44 40	2 92	7 18	48 90	6 46	63 4	54 93	11 43	31 68	49 31	34 76	57 72	10 34	64 65	43 37	66 85	65 96	24 46	16 72	40 55	25 42	21 12	59 63	0 13	53 48	67 82	8 74	61 98	9 78	37 7	39 12	5 2	60 1	29 9	27 30	33 5	20 29	35 5	50 69	15 36	28 82	1 26	22 76	58 22	68 33	26 52	17 86	45 69	36 6	38 33	30 49	4 31	62 67	41 85	12 49	56 93	14 93	52 22	23 92	42 27	55 27	47 25	19 89
54 33	51 50	26 53	65 9	25 68	42 91	36 73	12 94	11 43	52 74	4 95	45 83	61 62	8 98	57 79	44 7	28 16	2 71	9 10	30 35	20 19	18 78	41 83	32 73	14 55	68 49	48 33	40 95	46 27	55 96	67 71	16 63	69 48	34 62	23 20	5 2	66 29	10 25	17 33	63 23	47 4	49 75	38 69	56 66	21 16	29 12	53 7	19 44	37 24	27 59	50 98	31 20	22 77	39 13	33 91	35 91	7 10	0 54	62 81	24 8	13 53	58 75	1 96	60 87	59 60	43 83	3 58	64 99	6 96	15 1
33 41	49 16	17 19	34 96	25 1	12 59	67 78	46 23	48 93	21 90	40 86	54 85	10 73	47 66	62 59	36 11	13 1	42 44	30 5	45 77	43 57	56 88	0 77	50 41	4 21	2 10	66 97	18 75	1 93	55 46	28 25	22 64	29 37	41 5	5 37	32 43	26 95	38 53	11 62	3 48	27 27	60 39	31 56	59 69	19 21	68 46	14 13	58 85	63 52	6 52	39 92	51 32	9 5	53 20	8 28	61 68	24 49	15 37	65 84	23 58	69 30	37 76	57 52	35 11	7 6	64 87	20 92	44 32	52 26	16 28
6 98	2 78	56 60	15 27	60 90	52 42	8 77	65 3	49 80	36 13	1 91	34 13	53 94	28 1	26 65	14 34	38 85	10 14	30 16	59 19	19 50	3 45	58 13	48 23	62 35	69 7	45 43	41 72	7 44	57 30	18 8	44 4	27 46	21 15	67 98	47 52	9 61	29 69	63 99	24 74	42 9	33 28	54 28	22 81	43 58	4 95	11 56	51 45	50 36	61 80	23 49	68 26	31 13	39 85	32 22	13 60	25 1	64 95	5 44	40 63	66 2	17 94	46 27	37 25	35 96	12 79	20 30	16 3	55 55	0 67
54 67	11 69	48 65	58 39	28 57	39 10	6 75	53 67	57 1	29 20	52 78	9 61	13 15	69 50	14 97	65 57	61 82	33 24	0 12	59 37	44 3	34 6	30 8	32 48	26 23	19 44	27 36	3 16	4 35	43 56	40 55	5 89	64 99	51 13	7 89	12 48	45 85	21 7	1 68	8 90	67 3	15 14	37 59	24 31	60 64	35 27	16 35	38 74	23 90	62 36	22 62	50 74	68 52	10 93	17 71	49 94	41 7	18 26	63 39	36 29	25 64	56 85	42 60	55 11	46 17	2 41	31 3	66 24	47 79	20 92
46 40	30 73	52 59	61 19	3 70	67 19	9 38	25 29	26 17	34 22	15 89	23 34	59 44	2 69	65 99	1 72	50 15	0 2	5 40	13 8	42 23	51 8	56 2	17 3	10 3	57 58	39 99	18 51	41 72	62 93	11 92	28 31	29 64	12 48	8 78	14 98	55 92	58 78	4 12	31 3	16 54	22 88	49 40	53 22	60 80	54 51	48 12	63 51	44 38	35 53	32 75	40 58	20 73	66 48	43 1	45 86	21 63	24 98	38 52	6 1	19 78	64 20	33 35	7 41	47 78	69 10	36 97	27 52	68 57	37 8
61 45	57 28	12 50	1 23	32 18	43 31	58 57	10 21	54 47	56 49	67 16	68 78	8 8	47 58	22 66	5 69	45 19	14 18	15 54	60 7	50 43	18 27	17 83	27 59	34 24	37 72	44 94	2 71	16 42	9 82	36 5	48 46	33 76	62 61	28 71	3 92	7 20	21 50	31 11	25 7	53 55	13 83	29 42	66 63	63 42	39 38	46 16	65 35	40 85	64 50	20 82	59 95	23 17	38 96	49 25	26 57	30 88	41 17	6 32	24 28	52 18	19 52	69 78	55 36	35 24	11 26	42 45	0 11	4 25	51 82
39 65	66 40	23 23	40 31	31 61	28 83	67 72	38 5	68 6	64 40	61 83	19 69	17 7	26 24	58 20	69 60	1 14	56 73	37 23	62 34	12 76	7 32	55 74	8 45	49 32	47 38	3 31	42 6	29 67	50 94	34 19	51 9	5 37	32 27	0 3	16 31	4 7	65 85	9 59	41 53	25 68	10 47	18 17	21 43	63 61	36 94	54 91	53 8	11 27	45 77	43 83	13 5	22 53	52 93	60 20	48 96	27 31	44 13	35 22	20 48	6 82	46 99	15 76	33 38	30 15	24 41	59 16	14 72	57 23	2 97
45 69	34 14	65 61	57 88	24 18	51 35	16 30	67 71	53 39	12 36	20 70	28 6	5 1	27 1	69 97	48 6	15 72	66 80	32 70	36 7	56 30	31 6	29 23	21 34	23 37	61 16	9 50	39 97	1 15	17 51	46 25	0 35	25 93	18 92	68 72	33 40	7 79	63 85	10 92	37 81	60 23	50 63	13 7	30 87	11 99	41 83	40 82	6 9	26 33	49 35	44 17	58 82	8 99	64 1	3 99	59 77	2 45	38 78	54 83	19 66	43 92	14 87	47 24	4 88	22 16	42 59	55 61	52 27	62 78	35 39
21 72	6 47	50 79	38 26	3 56	67 47	51 16	29 3	5 99	32 81	0 63	25 20	15 46	18 36	13 94	27 42	53 65	16 29	46 77	28 59	22 34	39 64	58 42	60 76	48 99	47 8	41 66	40 36	4 19	34 57	7 58	1 21	49 99	56 28	37 11	9 52	10 18	52 74	65 37	44 86	36 92	63 90	66 33	59 89	55 83	30 95	8 33	64 65	69 13	14 93	23 76	12 32	42 87	26 20	11 37	45 56	24 12	20 49	33 70	68 81	35 4	2 43	17 24	57 9	31 77	54 46	62 49	61 64	43 11	19 68
60 83	10 4	63 47	29 19	45 95	30 51	16 22	32 48	38 97	58 55	49 60	25 57	65 10	53 16	28 68	22 27	54 95	21 28	26 39	31 63	14 84	19 41	57 6	17 6	7 18	52 84	33 38	1 36	4 23	44 98	6 28	48 70	41 48	5 72	47 12	8 32	11 66	67 31	2 44	24 7	55 7	56 24	50 21	37 53	68 67	35 10	61 55	59 12	3 31	42 95	20 20	12 91	9 82	66 96	51 78	64 39	34 21	15 38	0 40	40 45	43 69	39 88	27 36	69 97	36 25	62 85	46 71	13 81	23 93	18 19
16 6	25 37	18 48	40 64	60 38	19 73	38 53	28 56	24 94	29 42	31 61	10 20	65 90	20 12	48 31	42 20	50 69	52 46	3 12	21 88	17 97	69 9	30 78	64 4	41 35	4 37	26 2	22 2	49 22	36 57	54 85	9 26	0 73	37 17	12 44	7 9	58 66	63 83	27 72	47 11	51 41	68 37	15 35	33 26	66 30	23 54	5 12	45 54	32 89	34 39	43 69	39 31	46 22	14 88	2 34	56 53	13 66	8 60	44 59	57 81	35 43	55 78	61 1	67 83	11 7	6 59	1 47	59 21	53 5	62 85
69 90	2 35	34 54	51 20	30 63	17 32	43 6	55 95	27 9	14 42	29 27	49 75	40 78	57 57	58 26	21 93	22 55	7 47	13 88	33 97	36 30	59 41	54 25	4 93	48 33	5 85	26 77	64 64	62 11	24 12	11 23	50 43	0 70	53 15	12 93	23 11	8 85	52 17	41 34	9 48	39 27	60 9	56 5	1 66	63 1	10 15	3 3	65 37	31 73	67 24	35 12	20 59	66 91	16 81	42 79	25 38	19 79	61 71	6 75	44 42	37 46	18 37	47 68	15 26	28 74	38 95	32 78	68 72	45 75	46 10
6 89	1 84	53 59	29 51	57 38	44 58	49 83	65 27	20 69	15 54	54 50	67 43	61 73	21 22	55 46	11 75	40 60	26 8	4 5	38 48	50 71	18 30	22 96	5 92	47 42	24 41	33 28	13 72	64 42	63 20	56 88	41 59	35 31	34 63	51 58	66 10	16 33	8 24	12 48	68 49	19 45	23 55	36 53	45 37	10 93	39 47	31 70	7 32	3 59	17 99	52 77	37 70	2 93	42 40	48 58	27 31	9 66	28 28	0 12	46 97	62 41	58 38	32 77	59 72	60 66	43 36	69 52	30 40	14 58	25 33
8 29	68 1	25 25	41 77	65 69	61 17	17 47	1 94	50 41	29 93	43 9	33 88	4 66	5 53	31 75	58 45	18 21	69 21	37 9	49 69	52 62	62 87	23 66	11 29	12 59	38 60	28 77	27 23	56 17	7 46	51 89	32 90	55 58	22 59	67 51	0 75	60 47	44 23	47 99	14 23	42 75	34 29	57 14	53 9	40 76	24 62	16 17	2 9	64 79	10 46	54 76	6 58	26 13	20 39	15 65	30 46	36 71	35 5	63 61	48 4	39 25	45 97	9 37	66 48	3 37	13 34	46 94	59 70	21 58	19 77
21 32	63 70	40 20	47 92	42 4	10 69	14 52	64 30	6 28	58 75	36 59	61 2	38 29	5 46	60 25	27 55	31 21	68 80	29 68	51 84	55 48	54 80	65 45	12 16	13 58	57 88	24 81	32 26	15 46	2 26	43 29	35 85	34 14	69 82	0 71	9 27	23 53	39 5	19 95	8 10	62 94	16 18	18 71	28 13	20 82	1 41	25 38	67 15	4 34	37 93	22 29	46 42	53 91	59 45	3 18	11 63	33 95	30 13	17 46	45 21	49 78	50 77	44 14	52 72	56 33	48 28	7 71	66 93	26 97	41 81
9 69	27 85	68 38	4 91	43 85	6 4	30 14	54 80	33 14	37 78	31 23	67 76	45 74	64 5	8 71	66 79	63 8	40 72	65 40	2 92	14 19	50 79	36 38	49 97	32 35	10 69	46 54	17 2	13 26	61 47	35 91	1 8	60 35	34 76	0 70	69 69	62 76	41 72	15 48	44 32	48 15	28 32	5 67	42 89	55 93	58 89	12 76	29 36	38 74	47 70	53 55	57 17	22 19	39 7	59 32	24 50	23 37	51 50	11 39	20 3	7 53	16 5	52 46	21 78	18 12	25 55	26 84	3 58	19 17	56 7
9 65	61 90	37 19	47 41	52 59	68 97	2 1	63 34	40 8	3 28	35 98	11 87	4 41	64 65	53 94	30 45	39 52	50 14	13 78	26 54	41 39	45 52	1 22	15 70	20 49	27 72	38 31	56 84	17 43	43 4	25 71	62 92	28 75	12 93	57 80	16 71	7 40	6 95	0 34	67 27	66 66	23 34	32 46	14 73	21 55	34 44	59 53	44 8	55 51	60 83	24 44	29 30	48 40	19 62	33 51	42 80	8 64	49 73	51 96	18 78	31 9	65 47	10 76	46 29	69 23	22 42	58 14	5 72	54 44	36 47
49 14	68 72	57 64	31 64	10 56	38 88	32 4	2 69	39 66	23 59	30 98	54 40	47 49	29 35	40 69	26 30	19 80	5 89	9 26	12 93	25 85	44 92	65 85	14 16	55 35	7 87	17 35	8 7	45 94	58 64	63 68	51 14	33 40	59 75	0 63	21 71	28 85	60 41	62 84	35 19	48 40	4 38	16 39	22 27	3 80	18 79	66 86	50 68	42 83	61 36	43 40	41 38	52 61	67 53	34 43	6 58	37 94	53 76	64 92	1 85	15 48	11 49	13 97	24 12	56 73	20 8	27 20	36 47	69 96	46 93
22 27	52 59	43 9	14 10	44 94	25 61	61 65	2 39	45 82	33 31	16 76	62 78	3 37	31 43	15 13	7 31	10 14	37 91	50 79	19 48	42 6	68 79	8 57	39 70	6 45	26 28	1 82	53 78	23 99	28 60	58 26	51 57	36 53	48 39	38 14	35 65	27 21	67 6	29 52	59 7	66 9	11 39	5 43	65 12	21 81	17 7	55 70	64 9	47 18	57 21	4 98	12 93	9 95	20 76	34 25	18 97	46 28	56 30	41 87	69 82	63 87	49 77	30 33	60 91	13 21	54 39	32 56	0 3	40 21	24 76
36 16	65 79	32 26	18 55	69 61	15 82	0 31	16 44	20 59	13 31	47 86	29 89	48 66	22 39	25 69	49 99	62 93	53 77	40 93	42 51	60 60	56 3	63 31	24 47	14 36	57 78	21 42	1 77	67 77	9 70	58 96	54 40	4 86	12 87	66 34	23 62	30 97	3 32	41 2	55 85	11 73	17 77	44 10	51 40	31 44	28 79	38 28	8 97	61 13	59 70	26 76	19 76	52 82	7 15	68 22	10 31	45 83	50 62	34 28	35 49	39 52	2 58	27 37	43 29	6 29	37 22	33 57	5 62	64 91	46 7
