100	70
47 40	48 30	45 42	4 16	3 50	46 40	13 84	24 44	16 66	44 93	30 91	28 79	65 55	54 10	7 36	52 96	58 47	67 72	57 28	19 18	38 88	22 18	39 81	15 68	25 35	50 94	10 73	21 35	40 53	36 24	14 2	63 16	9 84	49 4	33 23	8 45	37 46	31 35	53 51	61 35	56 61	32 32	0 57	66 95	26 89	5 24	60 10	51 83	1 91	64 82	29 25	27 67	12 68	23 60	59 1	62 22	6 49	69 13	34 19	20 29	42 20	35 67	41 34	18 15	43 27	11 79	68 76	17 12	55 70	2 86
2 47	48 52	61 61	65 43	41 74	42 30	4 95	44 54	27 70	19 25	22 26	58 32	60 3	18 33	14 3	25 12	51 31	1 11	26 54	34 27	23 49	30 6	8 78	43 8	12 1	31 79	15 19	20 32	17 44	6 8	39 93	66 1	59 18	0 19	69 97	53 39	11 75	46 40	3 14	55 99	21 41	29 43	28 84	40 44	16 30	64 30	24 56	68 73	49 59	50 82	13 3	38 85	37 5	32 50	10 61	63 99	35 24	5 88	33 37	47 11	67 78	62 46	45 26	36 87	52 57	57 71	54 9	9 43	56 30	7 69
11 19	29 84	61 71	49 31	25 72	46 25	56 11	31 56	19 27	30 47	47 44	32 85	12 49	9 19	59 90	1 82	8 5	37 14	57 53	21 3	13 62	28 70	3 44	15 18	50 2	65 88	62 5	26 93	39 21	67 60	45 79	38 69	17 12	14 66	55 62	33 60	66 67	44 9	23 15	34 61	41 29	16 68	0 5	27 62	5 11	63 8	18 56	51 2	4 34	40 76	10 71	54 89	20 85	43 86	22 58	7 60	60 52	52 87	36 81	24 90	58 12	42 96	2 94	64 73	69 53	6 85	48 39	35 8	53 48	68 9
40 79	28 84	53 22	29 5	8 70	35 8	5 96	12 56	10 52	68 67	16 69	20 44	57 18	50 69	64 13	66 49	48 4	18 88	44 94	27 52	63 3	0 59	55 56	25 85	32 63	36 34	54 58	60 55	3 73	31 26	67 81	26 87	58 47	6 80	9 16	62 29	33 47	51 43	42 84	11 63	39 25	65 56	34 49	2 13	46 21	41 93	43 53	19 52	17 73	14 26	13 53	15 68	23 48	52 64	59 61	30 54	61 64	4 43	37 62	56 38	7 2	45 15	22 57	24 77	69 11	49 45	1 31	47 91	21 70	38 70
58 92	11 79	34 26	12 72	19 83	6 32	62 23	37 85	50 2	25 25	33 29	56 34	43 12	23 3	51 38	41 23	18 8	10 72	67 2	21 18	9 44	26 58	24 86	60 35	3 30	65 38	40 4	55 34	46 70	29 92	31 63	36 55	63 65	16 65	64 65	38 68	22 85	66 77	47 60	52 83	57 51	45 59	39 45	5 14	59 74	4 54	28 99	30 6	54 36	42 30	1 80	68 8	27 75	8 63	14 60	35 76	53 12	44 57	32 67	2 17	49 50	15 62	13 82	48 93	0 39	20 16	17 82	61 76	69 1	7 40
42 78	49 82	69 69	67 95	15 71	21 13	33 41	5 92	43 8	11 40	53 80	64 6	29 27	9 12	44 58	41 28	4 34	26 11	48 45	30 46	34 27	55 56	24 80	2 52	16 21	54 50	13 81	58 5	37 95	45 1	57 32	46 70	18 10	65 97	61 72	6 95	66 89	50 22	3 61	12 41	32 60	22 89	56 3	31 54	27 17	0 43	39 57	23 24	19 93	20 66	38 80	47 98	36 61	28 47	59 41	7 91	60 4	68 3	8 92	17 48	35 90	51 6	1 65	63 73	25 52	14 80	52 9	62 37	10 71	40 27
60 9	14 45	6 74	35 31	0 52	5 95	29 56	15 54	12 39	24 88	16 62	20 98	39 82	2 55	19 79	40 46	1 12	49 46	48 8	9 88	47 66	31 98	18 78	51 94	57 35	45 94	42 86	61 15	32 22	59 23	68 35	38 54	52 18	8 33	30 99	13 37	67 47	53 60	63 46	22 42	69 44	25 43	3 39	36 25	23 44	26 80	58 80	11 47	33 98	56 38	34 87	10 10	37 19	46 32	65 88	55 90	62 48	27 90	44 21	64 57	50 53	66 49	7 31	43 2	28 27	4 91	54 59	21 63	17 97	41 45
20 71	42 24	63 86	28 15	46 43	2 47	65 71	24 63	19 46	1 35	16 33	0 33	64 80	48 60	29 48	23 21	49 39	9 29	43 39	30 13	55 78	12 44	60 26	40 3	53 42	8 50	3 12	26 7	58 44	34 29	6 50	51 84	18 93	33 49	52 46	66 86	39 9	35 9	7 76	25 43	38 46	10 49	56 95	41 12	68 20	15 53	57 16	47 93	44 6	5 49	22 32	27 30	37 35	69 77	4 55	62 70	11 40	32 40	45 12	61 54	67 29	31 87	17 7	59 89	14 47	50 79	54 89	13 57	36 49	21 37
0 69	63 25	34 21	41 76	30 18	21 44	31 85	59 70	44 27	25 49	2 93	5 36	10 56	16 10	62 81	37 39	23 41	52 67	18 10	42 89	12 40	68 2	15 12	29 88	57 33	43 60	4 51	47 61	56 11	22 34	65 43	6 54	3 84	49 91	11 22	33 38	28 71	27 1	45 58	40 93	51 33	64 27	7 68	60 77	53 52	1 72	39 90	35 54	61 60	32 46	26 12	13 59	58 39	50 37	20 40	38 31	19 31	14 19	36 76	55 3	46 1	54 12	17 80	66 96	24 28	67 86	8 81	48 42	9 8	69 64
9 47	39 48	67 25	29 4	66 43	27 39	63 72	43 69	35 92	0 9	36 91	55 12	5 48	45 72	57 65	3 8	4 24	12 84	62 44	28 21	58 71	50 90	65 57	10 34	14 6	13 55	49 68	60 25	46 96	8 17	32 96	7 32	25 34	59 18	34 78	56 2	19 31	20 64	44 66	38 37	31 37	30 87	22 49	16 15	1 84	6 43	68 63	18 4	51 99	52 81	48 52	61 5	17 96	37 24	21 72	26 4	40 57	42 59	64 46	33 4	2 28	54 10	69 84	15 40	11 27	41 19	24 16	47 86	23 60	53 64
69 19	35 23	37 76	3 52	17 45	58 18	51 70	66 70	45 23	21 76	26 93	2 4	7 82	48 4	55 11	53 63	59 33	33 6	64 31	38 64	20 61	57 9	19 29	47 82	25 63	32 92	30 50	49 99	36 31	5 8	4 50	27 43	14 92	10 51	67 73	0 6	41 33	46 48	6 13	12 28	62 14	63 65	29 6	15 57	60 2	68 77	18 98	13 45	44 25	11 32	42 38	39 50	16 22	54 91	24 96	40 7	9 57	1 18	56 30	43 31	65 34	34 41	50 97	52 57	31 67	22 16	8 37	23 62	28 58	61 65
54 39	23 88	41 33	40 30	22 14	51 4	64 24	3 92	29 72	61 56	8 49	7 18	35 84	57 48	42 12	11 22	18 13	20 88	45 1	24 60	67 60	55 57	30 90	9 4	21 1	16 33	46 12	66 88	47 81	59 23	2 71	60 18	13 21	48 90	39 84	17 11	62 68	36 4	15 46	19 8	31 60	65 87	37 83	10 51	68 35	0 96	52 66	4 67	58 87	6 1	44 98	28 91	33 41	38 12	26 23	1 58	49 36	63 1	34 79	69 87	32 14	5 5	53 60	12 32	43 92	14 91	27 73	56 39	25 91	50 58
11 55	29 74	34 56	56 84	36 82	47 94	43 95	40 66	46 47	20 59	8 85	10 37	61 87	24 19	17 76	67 45	28 57	68 27	63 48	14 42	3 88	13 35	12 70	59 85	44 76	25 7	27 82	48 58	6 51	35 8	15 23	66 94	52 52	64 90	1 11	38 26	45 21	30 33	31 33	53 50	60 94	4 24	57 44	5 20	39 66	22 43	55 31	2 26	9 70	65 44	42 51	18 65	62 19	49 1	54 63	16 62	50 73	26 22	23 90	37 7	7 8	58 82	69 40	51 17	19 57	41 37	21 90	32 21	33 46	0 11
42 33	30 12	0 43	26 75	59 61	35 16	43 12	31 46	9 5	33 42	66 11	5 11	48 81	24 55	4 62	37 98	57 56	67 77	55 90	12 49	61 14	19 17	54 51	17 54	46 82	63 88	52 96	69 19	68 12	47 90	13 70	28 84	51 1	56 45	29 58	11 87	34 26	45 99	44 19	25 6	62 80	2 98	10 57	27 26	58 70	6 72	16 13	15 54	60 87	53 97	20 83	23 45	22 91	39 44	36 31	64 11	32 99	8 25	3 64	50 1	40 97	49 91	1 56	14 45	7 60	41 49	65 9	38 19	18 14	21 42
45 19	7 51	24 53	4 12	14 17	64 12	44 45	15 3	19 59	35 6	56 13	37 76	5 77	42 27	66 17	51 58	49 16	52 85	46 99	9 85	68 54	58 81	38 22	23 22	6 29	27 80	0 64	8 51	34 16	36 51	10 86	21 22	59 50	31 24	22 1	20 98	28 77	39 80	41 82	62 38	26 36	3 95	13 53	30 85	25 97	32 6	29 57	2 49	47 33	11 68	43 30	55 67	67 8	60 83	63 53	17 62	65 91	57 35	33 36	1 47	54 92	48 32	40 73	12 20	18 43	16 66	69 37	61 80	53 63	50 21
36 28	3 10	29 19	59 82	31 16	53 2	42 30	56 28	27 94	63 70	50 30	39 48	11 24	16 29	64 1	58 47	9 44	15 32	48 91	52 86	35 64	19 71	37 92	23 51	55 40	14 36	20 14	22 54	67 32	38 91	65 19	54 53	4 33	33 95	8 99	0 74	41 47	26 82	24 19	51 62	17 18	21 25	44 70	57 65	25 73	49 8	66 49	28 62	62 97	12 57	10 19	30 55	2 55	32 14	47 96	40 56	18 16	68 78	46 83	1 35	34 76	43 40	60 82	5 48	7 6	13 39	61 97	69 4	6 96	45 67
26 5	17 79	11 13	14 76	40 96	36 19	10 88	69 68	37 55	58 35	28 6	44 30	45 30	35 38	33 26	41 96	29 16	31 70	47 27	57 87	22 29	24 10	18 14	50 79	13 35	27 31	34 35	67 5	2 70	7 89	54 20	12 91	66 76	68 44	56 28	53 58	64 40	52 33	59 60	49 73	19 10	1 35	38 2	42 71	62 43	4 62	25 83	8 53	61 32	9 45	63 98	51 5	15 13	3 7	48 79	6 79	23 89	60 74	43 24	39 47	30 83	0 27	65 32	5 64	16 99	46 60	55 44	32 50	21 11	20 10
7 80	40 14	68 98	15 31	11 52	37 19	53 87	39 35	69 57	29 70	27 94	9 94	62 78	61 94	50 25	57 5	17 30	6 32	3 97	33 14	35 25	66 76	65 6	44 36	58 28	0 1	21 18	12 81	59 90	30 74	31 46	46 55	43 26	60 95	8 65	2 90	49 51	64 55	19 19	1 58	36 66	45 80	54 48	24 18	26 98	47 83	13 4	25 58	55 45	20 4	52 43	16 52	18 28	67 21	63 36	4 47	22 23	34 5	42 98	56 79	23 45	51 81	48 91	10 55	41 8	5 98	32 85	14 82	38 13	28 11
37 8	40 91	52 50	10 79	42 95	45 18	7 87	0 13	51 39	55 83	60 8	35 5	67 26	12 68	9 77	15 51	4 12	19 92	24 54	36 50	14 2	3 79	47 93	32 28	66 57	29 57	13 5	41 22	21 9	25 99	69 14	59 55	65 87	6 99	64 53	50 59	57 65	38 66	26 99	58 15	20 96	44 23	62 3	33 46	8 5	49 72	18 61	23 91	39 33	46 90	30 94	56 78	54 27	17 9	31 72	63 95	11 27	16 31	48 76	5 65	68 89	22 70	53 95	27 19	1 44	28 68	61 46	34 63	43 3	2 17
63 74	46 26	36 68	18 83	37 79	33 56	26 51	59 96	34 14	27 23	32 40	51 2	23 98	66 64	3 69	68 44	11 73	31 46	22 13	49 24	2 25	28 35	50 80	5 19	69 58	14 28	67 49	0 5	55 23	61 55	9 97	64 64	45 38	21 60	10 97	38 69	25 11	15 56	60 21	42 86	54 81	20 7	40 84	52 93	44 46	47 68	58 12	19 15	62 39	6 9	29 42	4 1	56 5	8 7	39 31	16 40	57 56	1 32	30 92	53 11	24 57	41 63	65 93	12 91	13 86	17 33	43 60	35 66	48 35	7 49
28 57	17 90	35 39	27 80	66 91	60 91	46 25	69 6	31 75	67 66	2 71	12 64	50 90	16 30	32 52	48 80	19 45	24 33	55 45	47 91	4 38	37 78	56 85	61 23	11 78	20 16	57 37	38 16	40 60	7 72	29 57	33 89	39 32	13 14	5 64	26 50	58 58	62 49	53 34	42 15	52 31	9 78	41 85	6 88	23 54	51 44	18 67	30 21	65 58	8 86	10 96	49 3	45 43	15 17	0 54	54 19	14 61	63 72	21 28	34 95	1 96	25 66	3 97	36 83	44 89	64 94	59 24	43 1	68 30	22 40
44 30	38 69	28 68	35 97	25 91	17 19	39 11	41 28	66 25	1 80	34 14	54 13	21 64	50 55	4 23	33 82	30 84	24 88	58 56	42 60	12 46	64 24	46 16	2 3	48 62	18 7	0 77	22 29	60 28	31 74	59 48	20 33	51 18	67 20	53 63	63 56	9 17	19 59	37 11	32 2	6 66	45 43	61 54	36 85	47 20	29 2	27 71	14 35	40 64	68 1	26 84	23 8	13 67	7 50	43 46	52 17	62 68	16 48	49 29	3 98	15 8	55 76	8 51	10 15	5 42	69 63	65 70	56 92	11 63	57 90
57 70	36 85	66 69	50 25	6 59	11 87	2 23	39 80	33 95	9 68	40 56	12 40	47 69	34 89	8 60	58 90	59 99	20 74	56 93	45 87	10 58	31 63	51 46	13 87	5 9	43 55	19 91	1 84	68 71	62 66	69 6	32 73	44 98	48 26	63 95	7 39	60 13	24 29	17 60	49 74	23 99	30 76	14 50	52 56	65 58	3 11	18 50	67 33	38 3	21 27	46 26	25 47	22 73	29 27	64 1	53 1	55 64	61 89	54 43	27 37	4 36	0 71	42 20	28 66	35 39	16 9	41 32	37 55	15 92	26 6
20 85	62 1	69 43	4 34	55 25	23 70	21 17	8 61	26 45	47 99	31 81	7 87	1 56	66 54	14 81	52 36	22 93	5 52	61 83	60 53	24 91	32 74	18 10	34 12	43 52	42 18	10 45	64 92	0 46	51 38	54 3	53 78	44 9	35 45	37 76	29 21	38 59	50 9	16 98	15 19	48 7	19 90	59 98	12 45	11 59	9 40	57 44	45 86	36 79	2 45	40 38	27 97	25 46	67 7	49 71	30 35	56 70	28 80	17 48	41 47	3 62	33 9	63 77	46 81	68 78	65 83	39 90	6 65	58 91	13 44
22 73	37 87	44 28	34 87	14 38	59 12	24 50	69 97	64 85	0 62	27 81	31 82	49 19	45 32	6 99	35 66	29 2	32 18	10 29	17 26	33 42	15 27	50 65	63 69	23 63	68 12	52 39	42 55	20 50	7 45	5 43	58 70	9 40	62 91	30 6	40 5	53 48	1 95	54 8	51 17	46 6	21 7	4 46	13 80	48 42	19 13	67 2	55 16	25 75	41 65	11 96	61 59	16 84	47 39	65 22	28 98	38 49	57 82	18 68	60 11	39 98	2 41	26 52	56 41	8 44	3 2	36 76	66 48	43 22	12 60
37 54	66 87	6 14	49 14	0 73	56 40	23 89	63 61	69 59	7 45	35 59	44 51	19 14	41 22	48 70	13 49	62 21	2 60	30 7	65 77	26 81	21 5	36 92	14 41	20 45	29 16	3 87	8 34	32 50	10 84	40 99	54 37	4 62	58 29	27 35	61 21	18 83	25 70	1 58	51 81	31 11	50 78	9 26	22 10	17 23	46 86	67 22	34 26	12 94	57 71	38 3	5 7	59 25	47 64	45 14	55 63	33 80	60 28	64 91	52 51	28 58	42 98	53 3	24 51	68 10	43 49	39 73	15 15	11 34	16 12
44 26	8 39	42 62	62 55	24 52	16 57	12 12	59 2	29 96	4 52	56 98	69 96	0 60	22 31	21 6	51 8	57 24	28 42	17 67	13 61	67 15	30 29	34 5	2 35	7 52	1 29	10 25	41 40	6 20	15 3	23 47	11 44	45 51	52 99	9 27	48 5	37 69	39 1	3 28	40 16	27 40	65 55	55 8	5 88	64 53	43 93	20 96	38 75	36 35	33 47	53 74	32 56	49 87	26 87	61 12	63 4	50 93	18 74	66 93	19 95	54 58	31 94	14 65	68 35	60 24	46 81	25 45	47 12	58 26	35 39
13 89	32 46	38 86	1 74	40 22	7 56	53 97	51 34	54 1	43 35	52 93	33 59	63 50	48 89	8 31	18 25	50 74	29 56	22 5	17 76	20 14	62 53	12 2	65 52	44 2	46 44	55 3	37 74	25 35	2 16	3 62	11 73	19 50	57 53	15 74	56 21	36 45	45 65	58 13	34 60	69 18	31 97	41 36	39 82	26 93	30 5	4 98	68 38	10 99	59 7	61 77	0 9	5 66	24 86	21 87	67 89	42 15	49 95	27 86	28 40	60 59	66 36	64 91	35 17	6 94	23 33	16 71	47 92	14 11	9 57
27 32	54 31	44 58	42 53	23 96	39 93	19 73	21 52	41 21	63 82	13 76	31 50	52 34	14 19	20 91	38 82	26 91	12 5	57 4	68 29	32 89	47 74	51 50	59 88	69 91	48 28	1 33	3 68	40 91	61 85	53 45	11 26	64 90	4 73	45 60	30 60	17 83	5 68	6 58	29 17	66 90	22 9	35 25	43 10	55 62	65 28	18 5	7 74	25 65	36 99	56 19	16 39	15 24	34 6	8 98	49 85	9 65	67 35	28 21	62 3	37 29	0 39	2 89	24 84	33 14	10 28	50 87	60 48	46 95	58 72
32 53	25 65	12 36	9 30	55 99	38 72	23 43	29 92	10 15	17 24	15 32	30 96	22 23	51 29	24 58	36 61	42 82	6 24	5 24	8 21	40 18	19 15	37 79	54 57	26 65	58 56	33 56	60 58	56 75	43 83	21 10	16 14	41 32	46 39	39 11	31 71	49 86	47 36	52 91	27 10	50 23	48 38	44 53	2 88	11 61	18 80	45 66	65 24	53 51	4 37	35 1	64 49	66 61	7 28	67 63	20 87	63 99	57 43	34 59	14 28	69 14	61 87	28 57	62 94	3 1	59 76	13 43	0 16	1 65	68 35
63 84	67 36	30 87	0 5	37 37	38 89	15 11	51 27	53 8	60 92	22 1	33 30	8 42	25 65	44 82	59 98	7 83	20 11	34 41	17 26	46 92	1 85	12 75	49 67	35 44	32 67	28 84	41 74	2 22	48 2	42 40	55 86	45 29	11 60	16 34	26 11	13 95	10 38	18 67	6 58	4 15	58 20	64 84	29 78	66 60	40 95	31 57	61 96	36 75	5 61	23 69	47 98	52 68	54 71	21 70	9 64	56 87	3 34	68 9	65 38	69 69	57 77	50 74	14 32	19 53	24 7	39 79	27 98	43 67	62 42
66 77	53 44	27 90	42 92	17 68	21 93	10 5	14 48	25 91	34 9	4 16	24 80	39 20	19 17	16 51	0 44	40 83	65 82	56 84	8 54	15 23	2 83	69 16	44 58	18 46	43 22	45 43	13 79	12 69	59 52	54 35	35 70	7 30	20 30	50 22	30 29	48 21	22 60	60 76	32 75	51 29	3 18	57 55	63 15	47 64	58 87	37 65	23 24	6 47	36 32	11 95	67 46	49 90	38 80	28 43	52 53	41 55	26 33	55 27	61 3	9 99	31 45	62 17	46 43	33 22	1 86	68 57	29 84	5 76	64 37
7 72	45 1	21 90	37 69	39 94	24 79	46 95	66 25	3 35	57 17	55 95	36 50	34 80	38 44	35 24	40 38	60 97	17 66	30 63	56 98	12 39	54 97	61 44	5 90	49 65	64 83	67 88	22 97	42 1	27 72	15 50	28 48	2 76	4 42	16 74	69 12	0 89	29 42	18 40	25 40	32 24	20 42	11 31	48 37	33 55	62 67	10 13	23 39	1 42	13 8	9 14	43 96	63 44	58 7	59 25	44 38	51 42	53 48	8 70	52 8	14 33	31 71	50 21	26 49	68 91	65 27	19 17	6 72	41 68	47 80
33 80	67 2	3 15	32 60	47 52	66 14	19 74	16 6	64 97	37 57	50 8	68 75	55 68	60 53	31 10	5 88	41 70	29 48	25 26	18 28	62 45	56 60	45 49	48 40	17 21	39 63	6 12	42 18	52 86	49 28	7 98	54 24	35 44	58 32	65 45	34 64	2 79	24 95	26 43	43 90	38 66	69 52	8 15	9 86	11 94	63 24	59 65	15 77	14 37	61 11	10 56	4 83	53 58	20 1	28 35	57 29	27 76	23 61	30 87	44 97	36 42	22 54	13 13	46 79	0 34	1 89	40 44	21 49	51 71	12 19
66 33	6 64	53 93	8 20	10 23	26 49	46 24	59 91	28 69	11 83	67 39	20 13	51 98	4 71	0 61	45 1	13 13	29 17	15 74	62 33	52 20	58 77	37 35	21 63	2 20	63 32	22 90	18 56	3 5	44 2	68 67	33 46	30 17	41 8	19 45	40 80	14 90	31 14	47 29	42 90	64 19	17 76	32 50	60 31	54 86	55 69	23 83	61 9	12 15	25 81	43 15	50 20	49 54	57 37	5 81	38 35	35 18	48 56	1 93	65 93	9 4	16 46	27 29	36 8	69 23	39 66	56 94	24 90	34 24	7 54
40 74	2 46	31 21	53 71	50 12	49 3	4 33	63 33	34 34	19 25	32 82	11 82	42 36	56 92	23 66	57 59	3 58	20 25	44 97	41 30	46 73	68 57	15 32	65 80	26 95	48 48	24 29	25 73	51 37	43 71	69 68	59 52	12 22	39 97	0 61	13 11	47 9	35 18	60 76	36 67	9 42	27 64	18 5	22 43	52 68	45 37	64 81	30 83	16 25	37 21	17 59	62 37	33 88	8 81	1 28	38 58	10 89	28 57	55 88	6 39	29 27	7 27	61 11	5 19	66 36	14 85	67 53	54 45	58 52	21 99
9 29	35 24	2 48	14 51	32 35	1 77	56 4	31 49	68 51	38 68	16 23	57 6	13 58	28 4	17 65	49 22	5 34	6 39	66 13	44 57	36 64	19 9	50 67	65 59	62 52	24 90	47 43	39 90	22 98	67 82	55 29	4 30	12 28	30 67	63 59	34 57	42 20	7 20	51 73	40 74	0 41	46 35	61 6	18 19	45 6	59 69	15 99	53 78	43 89	3 60	41 33	20 34	23 62	58 90	60 50	11 11	33 86	21 15	69 69	27 45	54 91	10 79	25 53	26 65	37 78	52 47	64 15	48 8	29 49	8 21
21 20	39 96	27 20	63 75	36 13	43 27	14 47	42 61	6 50	69 74	26 45	50 6	23 54	4 80	16 86	17 31	10 21	51 53	5 87	41 45	62 24	8 94	56 15	20 33	45 68	7 26	29 69	57 22	13 5	52 66	60 87	9 3	19 84	53 65	37 98	59 82	68 60	35 66	44 53	1 99	33 32	54 22	3 67	24 33	65 59	31 49	48 7	64 50	11 10	32 52	40 83	25 89	66 45	46 97	30 31	67 68	28 54	58 73	18 4	61 2	2 1	38 52	47 27	15 21	55 62	49 58	34 42	22 4	12 43	0 78
51 78	21 37	66 97	59 66	37 3	58 20	68 98	24 40	47 94	54 77	2 99	62 61	42 85	67 88	31 71	55 80	44 94	3 89	40 96	22 29	33 46	69 9	43 59	35 57	0 46	41 20	65 39	4 81	46 54	60 62	61 74	13 35	12 17	11 54	16 54	1 28	5 99	36 10	29 2	23 48	15 19	49 54	14 40	39 43	50 38	32 3	8 69	26 89	52 13	48 20	20 64	9 8	19 9	17 97	7 11	56 47	45 15	64 58	63 86	18 48	34 35	25 4	38 36	10 19	57 3	28 53	27 71	30 24	6 73	53 61
58 92	28 90	24 3	22 71	15 73	31 46	65 20	3 35	64 55	57 10	69 68	40 34	41 91	32 40	0 37	29 13	42 16	34 37	49 68	53 44	7 69	9 49	63 3	60 67	37 50	33 51	12 91	54 7	68 31	19 10	14 63	50 2	62 44	1 71	23 88	52 42	17 18	18 73	21 9	61 89	36 22	20 19	39 91	46 11	11 80	13 10	35 26	59 89	26 13	66 24	4 2	51 50	10 24	67 18	48 89	56 22	6 4	43 34	44 75	5 81	27 67	30 1	8 95	2 93	25 92	16 35	55 59	38 53	47 50	45 3
0 44	37 46	67 22	65 35	39 75	24 76	34 97	44 90	3 22	20 57	57 63	47 2	15 95	1 73	11 49	22 57	33 42	14 63	52 36	48 22	50 28	9 23	35 26	10 5	58 90	51 71	54 70	6 1	38 90	42 1	64 71	45 7	19 67	56 54	61 91	4 70	59 24	23 87	68 39	29 14	53 73	30 68	25 45	62 4	41 91	46 99	43 6	5 82	2 33	55 25	69 38	63 14	49 32	13 70	21 93	66 90	16 80	8 52	26 54	32 39	12 28	18 43	17 68	28 54	7 95	40 15	60 12	36 53	31 13	27 60
3 72	34 56	55 22	32 16	49 20	13 88	66 46	11 2	19 86	60 89	27 77	39 88	6 58	58 22	50 92	9 61	56 80	41 49	65 1	1 67	38 76	25 2	22 58	46 57	43 82	40 16	18 54	16 56	29 71	14 47	44 86	35 56	21 96	64 89	42 93	24 82	26 79	12 99	30 6	2 82	36 59	17 68	47 56	7 89	23 93	53 41	57 55	54 68	37 23	48 24	61 16	63 36	4 1	52 45	8 9	51 49	62 20	67 88	33 71	15 94	20 22	59 30	69 20	31 99	5 85	0 90	10 22	68 82	45 58	28 41
32 59	13 16	65 95	66 53	7 6	17 76	18 49	6 42	31 71	39 15	61 40	44 9	50 19	48 50	64 96	26 91	67 80	14 27	33 10	1 3	43 3	24 37	69 63	4 38	58 65	51 35	5 77	47 67	38 94	16 71	28 91	27 43	62 65	41 49	11 77	34 30	46 29	57 69	35 74	22 28	21 90	23 13	55 16	56 94	3 10	49 38	29 24	60 75	37 88	52 30	10 15	20 96	12 30	30 17	59 92	9 69	8 68	40 85	54 37	36 8	2 65	63 49	45 76	42 25	53 37	19 50	25 75	68 30	0 54	15 96
52 17	13 92	10 5	20 38	33 64	5 57	40 88	36 96	49 8	44 70	1 51	8 42	24 2	60 83	32 55	42 72	54 73	59 2	14 49	17 21	55 68	35 12	63 33	7 74	28 70	4 63	64 94	11 58	39 81	62 41	26 78	65 61	25 10	21 13	47 95	19 18	31 66	56 39	69 73	67 53	16 70	29 85	27 53	22 94	6 19	43 93	66 1	18 80	51 74	34 93	38 72	30 15	53 44	58 28	23 55	50 14	3 76	12 71	2 93	57 98	9 60	61 61	41 59	68 72	0 68	15 25	37 93	48 57	46 41	45 1
37 85	66 52	5 86	13 58	7 35	33 2	50 23	52 85	44 87	10 94	43 15	3 78	31 70	59 24	21 83	27 10	30 80	19 41	26 57	2 68	46 20	55 75	35 29	12 13	24 39	15 27	61 30	8 14	32 42	53 96	64 94	39 2	29 51	23 62	40 90	18 68	69 43	20 98	1 61	62 13	56 98	45 14	38 98	17 56	11 13	6 98	0 38	58 59	67 2	22 22	9 5	25 98	36 74	68 6	60 60	47 90	16 10	14 91	57 30	65 18	63 35	34 61	41 93	48 8	54 46	49 21	51 5	4 99	28 72	42 54
57 74	38 99	7 63	49 12	16 78	39 33	17 29	62 52	8 19	21 18	23 29	22 3	20 98	6 14	64 83	19 69	25 10	5 32	35 20	9 1	31 88	67 85	52 79	60 23	18 13	59 95	3 51	13 30	1 90	15 40	45 96	29 31	66 84	55 55	27 33	2 27	46 27	58 1	4 85	69 75	48 4	36 84	43 60	11 75	26 69	53 22	54 68	33 9	30 67	41 93	37 1	28 77	50 63	34 2	40 57	47 31	51 10	44 18	68 41	63 15	10 70	24 90	0 91	65 63	56 57	61 9	12 41	42 32	32 28	14 75
39 78	33 51	65 35	55 17	3 49	64 12	45 27	9 77	12 56	58 30	15 45	4 31	1 60	61 83	52 91	47 52	2 57	32 75	24 20	67 16	22 1	17 71	26 76	38 59	49 65	57 44	6 18	69 94	37 99	28 92	50 20	11 17	8 84	34 32	10 52	21 32	60 61	14 88	18 57	46 68	43 88	62 37	16 64	59 53	54 45	30 29	29 17	25 63	41 17	53 81	40 74	35 93	31 6	27 82	19 68	48 60	68 53	42 81	44 3	7 39	51 4	20 81	66 43	63 55	13 33	23 59	5 10	56 91	36 96	0 6
10 50	6 1	19 29	29 51	4 56	61 46	67 87	44 54	15 63	63 27	35 85	38 53	5 81	24 8	48 84	66 97	8 49	34 33	32 93	20 40	37 80	59 54	7 73	51 98	56 24	64 41	23 14	25 13	47 46	0 9	39 22	43 85	60 92	13 64	57 97	1 66	14 4	27 47	46 20	22 42	50 20	55 70	54 5	26 27	30 97	18 63	36 63	12 25	28 69	17 51	33 70	3 28	31 50	69 22	65 79	68 55	41 52	52 21	16 88	42 17	49 56	58 39	62 25	21 3	45 92	2 69	11 66	40 92	9 85	53 88
23 12	47 57	58 3	62 61	18 4	16 53	39 3	29 94	36 95	31 50	34 74	51 9	12 21	28 63	13 24	42 51	35 86	40 87	46 62	5 15	11 81	27 9	68 10	33 26	64 38	54 75	66 15	37 73	55 18	0 53	65 31	41 35	63 29	30 99	19 20	15 24	38 53	48 51	4 20	45 40	43 4	1 10	2 23	69 31	17 37	59 77	14 50	8 28	25 47	9 39	7 7	10 63	52 24	3 5	24 7	50 94	32 23	26 91	6 11	49 62	53 47	57 11	20 4	60 13	22 56	61 47	67 76	44 90	21 12	56 68
