70	70
39 48	54 34	7 78	64 57	35 21	57 16	63 77	55 65	65 97	23 33	47 90	22 6	21 19	43 92	50 34	60 72	16 65	59 12	24 37	3 65	61 63	66 2	67 79	15 7	0 14	9 59	45 30	27 33	19 6	1 27	44 55	46 29	51 51	17 19	41 43	42 22	8 96	14 81	31 37	11 53	62 4	10 51	25 61	12 38	68 2	52 33	20 23	4 67	26 70	56 93	29 88	69 94	48 75	2 23	13 61	36 99	37 37	53 47	30 97	34 45	58 69	40 71	5 78	49 62	33 91	18 69	32 93	6 24	38 42	28 22
1 64	15 62	21 8	6 88	61 12	9 31	40 91	5 69	28 7	45 7	7 79	19 60	13 55	17 54	10 27	32 79	67 64	14 46	18 82	30 64	24 39	68 35	29 83	42 66	44 41	64 66	55 77	39 95	12 74	52 22	66 46	27 57	0 23	22 77	26 28	69 35	54 96	38 47	53 32	25 84	49 32	59 15	46 99	43 1	65 85	33 96	48 78	36 14	62 9	16 59	37 26	57 37	56 39	3 14	23 66	51 48	11 19	2 15	50 24	63 4	20 72	41 64	4 18	47 85	34 77	60 45	31 5	8 51	35 38	58 70
2 4	69 58	41 13	40 65	22 80	65 5	15 85	62 97	56 10	37 21	43 84	60 9	44 20	54 66	35 57	5 70	10 5	55 64	27 34	1 73	64 31	12 91	31 55	17 91	34 8	4 49	21 65	67 50	42 47	24 6	13 50	9 1	19 81	25 18	50 71	46 93	51 45	26 88	38 10	59 46	29 48	36 21	8 55	53 48	18 64	14 86	32 85	49 33	61 3	57 65	33 76	6 43	3 58	30 9	28 74	66 93	45 73	16 6	48 99	7 33	68 86	20 36	39 30	58 7	0 19	63 44	11 72	52 19	23 65	47 92
59 60	62 2	46 36	22 21	3 89	25 82	44 31	4 62	2 3	54 67	30 8	66 67	53 38	9 29	24 24	32 64	0 36	38 88	34 58	37 55	47 61	14 88	10 55	5 30	63 51	8 22	51 23	65 38	26 53	6 60	33 63	11 90	57 3	1 78	45 95	60 73	50 46	40 51	15 67	18 26	13 8	19 74	64 40	17 43	29 83	23 4	7 69	43 8	55 2	52 97	69 63	49 55	48 49	20 77	35 19	28 86	67 7	56 25	31 17	61 35	58 23	42 10	39 78	41 7	16 59	12 55	27 48	21 89	68 41	36 1
33 16	60 22	7 69	34 77	12 32	56 45	18 79	1 1	57 15	19 77	59 9	42 1	46 61	29 64	50 77	28 30	37 49	38 91	52 71	27 49	10 48	9 65	21 42	47 65	17 93	5 1	63 31	48 81	36 2	16 18	69 42	11 78	39 30	26 41	6 37	4 19	14 79	67 33	58 69	49 22	24 95	35 24	0 26	22 4	45 1	13 74	55 97	3 85	25 67	62 18	30 56	64 52	41 9	40 86	31 57	65 69	23 19	66 31	51 84	15 54	54 77	2 44	20 59	53 56	43 94	32 39	44 5	68 76	8 41	61 19
21 64	58 29	35 37	46 75	52 28	16 81	33 15	8 63	62 93	22 55	9 95	63 19	20 45	47 71	4 36	61 24	28 46	2 26	39 99	44 25	66 71	69 71	65 34	12 20	50 76	14 46	34 78	27 11	36 48	23 87	25 49	64 94	19 96	11 27	29 37	54 3	51 10	24 42	30 68	6 98	13 84	67 8	15 65	48 12	53 54	7 53	42 43	38 98	1 95	41 12	5 37	32 45	55 2	57 48	10 52	37 80	68 28	17 39	3 75	18 50	56 30	45 9	40 8	31 3	0 70	43 84	59 83	49 88	60 44	26 64
5 96	2 90	45 15	30 93	51 82	26 17	9 6	60 94	11 26	32 18	6 67	52 81	59 1	31 15	19 63	46 76	14 11	68 1	53 5	27 13	17 50	35 8	47 28	16 48	43 40	33 29	38 55	55 74	10 50	39 18	40 72	65 47	36 59	49 93	22 47	28 8	4 48	41 87	42 70	44 11	13 89	15 5	37 78	61 61	50 94	7 80	29 79	21 35	1 49	3 49	54 76	56 74	64 89	58 43	12 72	24 9	69 17	18 40	48 89	34 37	8 90	20 43	23 51	67 29	63 99	66 50	57 98	62 90	0 67	25 24
29 57	13 75	20 24	35 18	40 54	47 16	46 61	54 81	28 14	4 55	42 78	67 97	59 88	63 66	64 60	0 51	2 69	1 69	9 22	8 71	19 91	16 13	30 82	55 88	26 3	39 12	23 72	7 2	21 22	41 76	61 23	3 80	50 64	32 55	10 7	45 70	6 61	58 75	36 11	44 82	11 30	57 16	37 3	49 13	60 33	5 83	62 79	22 92	24 12	48 20	52 80	56 19	34 23	68 93	18 23	33 93	38 43	12 53	17 47	25 97	15 13	53 10	69 31	51 96	43 45	14 6	66 94	27 11	65 24	31 48
9 69	19 59	5 83	39 69	65 82	68 15	64 38	7 10	11 83	35 3	62 15	0 97	38 23	56 23	45 57	22 57	32 4	60 34	29 19	61 59	24 11	28 70	37 81	18 55	8 14	17 71	51 48	48 32	57 39	53 68	27 90	12 62	44 83	2 97	54 85	1 98	55 39	69 79	43 24	63 44	52 15	26 68	40 27	41 57	34 88	67 91	59 3	15 86	16 36	23 64	10 40	58 93	14 65	50 49	31 8	49 43	20 31	4 37	33 37	47 63	36 14	3 45	6 99	13 3	46 67	30 57	42 62	66 82	25 34	21 73
37 54	2 6	38 13	51 39	16 95	59 39	9 25	56 93	47 15	5 11	32 86	53 97	12 22	4 94	48 86	18 34	24 95	30 50	28 76	39 42	29 62	55 46	57 27	67 72	69 41	65 37	31 38	23 79	61 46	17 57	42 7	60 59	66 9	26 50	0 39	7 69	43 23	41 23	27 30	33 55	19 41	49 76	34 47	3 47	45 91	40 73	62 1	10 50	50 65	25 51	11 35	21 12	8 48	54 66	6 75	13 96	20 89	68 43	64 15	52 46	58 16	22 11	36 75	46 89	44 89	1 89	14 7	63 17	15 93	35 91
25 55	14 47	69 9	62 55	3 76	39 22	16 89	19 49	44 12	63 43	57 2	58 71	0 30	37 93	65 26	24 55	11 9	26 22	15 68	13 54	23 70	43 83	45 80	52 57	55 34	28 43	40 54	64 85	42 61	66 5	21 79	8 5	17 43	35 1	51 65	31 7	38 35	60 58	54 65	18 11	67 93	27 72	6 34	41 43	49 44	10 69	29 88	46 85	30 19	12 16	36 26	32 47	9 97	20 13	33 90	1 55	47 54	53 49	68 27	61 17	22 68	4 83	50 84	2 35	5 92	56 98	34 23	48 14	7 2	59 17
36 3	44 52	40 38	6 34	14 75	43 67	10 24	26 78	35 35	2 29	66 71	29 63	62 22	38 86	11 75	30 28	1 6	37 83	23 98	27 44	51 95	16 32	20 93	4 55	68 18	48 92	13 36	61 45	5 50	39 91	64 4	24 70	17 83	7 75	57 17	63 44	19 14	18 96	3 52	60 41	54 57	69 29	25 63	56 2	9 14	31 87	12 72	58 79	42 89	65 53	33 60	32 24	45 43	59 17	49 27	8 8	41 21	46 12	50 33	53 76	15 75	47 49	34 32	28 50	21 8	0 6	52 6	55 67	67 25	22 23
34 81	23 21	30 9	33 90	0 57	7 1	9 1	16 14	25 58	18 23	69 43	6 4	1 47	21 34	3 31	39 65	28 78	13 3	63 64	11 57	38 37	66 32	44 9	24 92	12 69	62 81	4 56	47 7	51 92	14 43	22 33	15 87	68 36	56 70	5 97	10 16	50 43	57 58	67 69	20 53	40 30	19 48	26 16	64 86	48 37	49 5	8 82	2 2	41 9	32 69	36 14	37 58	45 79	52 99	65 96	60 59	35 10	59 77	53 16	29 64	27 60	54 35	31 73	55 73	43 83	46 63	42 15	17 24	61 60	58 92
34 43	17 53	27 42	0 60	41 25	30 6	24 92	49 55	63 83	60 75	1 59	8 60	37 26	32 12	45 95	42 88	21 31	57 9	29 11	12 50	50 33	13 2	23 12	48 77	47 5	67 10	52 52	3 24	44 30	26 77	14 36	64 76	7 96	61 20	62 5	16 86	58 78	15 47	25 10	66 34	11 63	54 81	43 38	22 4	4 15	18 2	56 39	2 83	39 64	20 34	59 1	36 6	46 90	33 90	19 58	53 39	6 57	38 13	31 54	69 87	28 78	10 89	51 84	35 40	65 92	55 87	5 90	9 77	40 18	68 29
30 27	12 26	46 39	0 98	36 10	44 78	5 24	48 75	23 28	69 3	28 30	27 53	1 12	37 20	29 60	60 50	20 19	34 65	68 98	67 5	32 18	65 30	41 10	25 40	62 61	24 94	54 91	2 11	42 46	47 92	64 52	10 87	53 29	56 87	16 60	15 13	9 90	18 50	38 11	61 55	8 9	50 81	51 29	17 22	35 35	66 70	19 24	6 1	52 68	33 54	45 76	7 12	40 26	58 95	59 90	31 94	13 35	57 23	11 60	21 85	43 21	4 78	22 99	14 1	26 74	3 51	55 75	49 88	39 9	63 62
45 28	18 26	69 25	9 11	29 71	19 98	36 45	43 75	62 63	63 64	28 11	33 50	49 56	58 39	2 51	57 90	53 21	13 69	68 42	61 6	26 26	65 41	11 62	67 79	32 5	64 70	1 22	12 26	6 29	8 98	52 88	47 37	7 55	66 49	38 39	3 39	44 81	5 79	60 9	23 22	37 41	42 27	4 26	0 65	34 41	15 60	22 59	41 66	27 95	10 80	17 40	50 74	55 47	56 99	25 53	40 97	51 20	48 63	30 84	20 79	59 40	31 68	14 53	54 95	21 24	46 27	16 5	39 96	35 33	24 31
13 39	39 63	37 44	30 77	57 1	6 93	4 59	12 82	62 3	48 29	31 1	40 78	34 47	0 76	50 56	33 2	29 94	69 49	24 44	14 39	68 75	28 68	3 42	22 47	51 81	52 74	56 72	27 59	7 85	66 87	5 71	2 29	58 22	43 46	36 34	15 92	42 31	23 23	21 80	8 66	65 51	59 25	35 87	19 23	60 6	63 90	1 19	45 31	67 85	49 21	53 36	46 64	17 90	32 60	44 16	41 27	25 80	18 83	16 89	38 73	10 95	55 8	26 80	64 1	20 99	9 8	11 1	47 47	54 12	61 4
7 55	3 48	6 19	30 53	59 61	38 20	62 33	48 16	10 1	58 6	57 42	53 55	65 7	4 96	67 73	27 79	0 3	37 37	34 97	25 85	5 39	47 29	43 48	51 43	40 40	24 48	60 46	28 39	61 26	23 28	20 89	45 44	46 53	26 86	22 59	52 59	49 5	29 87	36 85	33 71	68 2	41 99	2 23	18 20	50 62	9 58	39 87	21 76	31 41	16 87	17 80	55 50	64 43	13 41	54 47	63 62	19 39	1 5	42 86	12 50	8 54	69 26	32 86	66 99	56 80	35 10	11 26	44 11	15 12	14 98
5 18	36 48	32 51	40 73	58 33	61 47	12 70	31 71	42 74	15 49	44 49	47 59	16 69	10 15	21 3	50 14	26 9	49 45	23 70	18 54	56 8	11 1	29 51	14 33	68 53	41 89	51 68	7 99	62 22	59 13	22 47	67 24	24 55	35 39	0 82	27 79	8 9	34 25	30 6	19 33	64 1	2 42	38 74	66 10	1 43	33 99	46 54	48 63	39 89	9 6	63 89	17 46	20 56	55 77	54 32	45 29	3 53	28 14	13 93	52 6	6 32	57 28	25 8	43 2	65 74	37 89	4 38	69 90	60 46	53 70
45 84	22 29	61 48	23 7	12 4	40 44	53 3	38 79	26 37	66 37	4 32	54 94	33 27	9 33	24 75	25 29	44 65	16 70	37 94	69 85	6 33	63 66	62 11	46 97	13 40	18 1	57 18	60 98	29 58	36 35	55 49	59 38	34 20	14 8	41 52	27 80	7 93	30 2	17 69	48 13	68 94	2 43	49 69	58 73	20 90	51 58	31 5	42 27	8 58	0 6	64 15	47 32	21 90	1 5	3 97	39 29	56 97	28 44	32 29	52 92	10 39	35 27	43 65	67 9	15 4	65 38	50 43	19 63	11 34	5 13
45 92	36 96	61 3	25 9	57 1	59 98	30 34	0 68	15 90	37 3	66 85	28 32	14 26	64 1	10 70	20 80	68 20	17 38	38 70	1 35	4 78	69 60	8 96	44 37	62 17	47 28	21 95	5 35	67 85	48 40	26 2	50 43	39 60	24 54	53 99	51 66	3 38	56 43	33 74	54 49	7 19	18 81	60 69	6 11	42 94	58 92	46 67	49 68	23 98	22 34	40 6	29 19	43 74	12 62	27 14	34 18	63 28	41 44	19 24	9 25	2 79	32 26	65 52	55 45	35 90	52 11	11 25	16 75	31 77	13 13
18 49	26 95	19 77	16 31	37 80	5 6	9 40	14 2	36 18	13 14	51 74	56 9	67 27	50 57	12 1	35 56	33 10	65 84	34 83	27 58	8 37	41 38	24 35	11 40	69 31	49 75	48 50	25 31	39 32	53 58	2 42	59 91	15 10	4 78	21 89	31 66	17 62	22 93	30 9	46 79	60 85	38 14	0 96	66 69	64 67	62 27	63 60	45 64	6 5	7 52	43 36	54 7	61 57	32 74	47 96	10 1	3 82	44 33	28 77	58 60	55 16	68 88	20 19	23 23	1 81	57 58	42 11	40 49	29 9	52 54
4 40	13 58	64 31	69 57	66 20	2 76	14 26	16 12	50 55	49 20	58 58	54 73	46 41	47 92	27 77	35 90	34 57	63 29	29 1	57 60	56 39	28 56	15 81	59 40	21 98	53 91	9 12	7 85	20 86	0 29	24 14	40 51	12 71	11 24	38 29	30 96	8 91	22 79	55 50	17 12	19 96	42 79	10 36	36 22	51 99	52 6	23 84	60 54	18 49	26 62	62 81	6 82	68 56	48 38	37 37	41 97	44 92	65 49	5 99	33 78	25 53	43 10	32 68	67 14	39 23	45 52	31 45	1 18	61 53	3 44
