80	70
26 56	1 77	16 57	45 45	23 16	30 83	62 5	0 34	50 20	10 86	57 5	69 10	60 7	37 81	55 59	32 68	18 83	17 18	39 32	31 26	41 78	34 19	20 93	58 44	53 72	43 30	19 92	42 66	21 64	8 55	33 70	61 75	9 5	65 8	38 64	5 37	7 77	35 5	59 60	66 29	4 85	68 16	6 20	29 67	36 47	11 34	67 84	64 52	52 34	15 54	49 70	14 91	13 67	46 1	63 87	2 80	12 45	27 8	56 58	25 95	48 48	51 20	22 73	3 44	44 61	28 57	24 78	54 20	47 70	40 2
7 55	10 23	47 78	64 27	37 25	19 95	15 32	22 97	55 91	66 58	45 43	57 36	68 18	5 43	17 5	53 77	62 61	33 21	11 33	31 94	4 75	42 78	23 14	40 20	41 51	67 9	38 62	50 13	28 29	20 63	2 54	6 72	36 93	63 68	24 99	0 8	27 59	56 75	48 32	12 99	26 26	59 19	51 45	61 47	16 47	32 99	9 1	39 68	46 60	13 89	34 58	49 16	58 43	43 33	60 26	3 11	65 80	69 92	29 99	18 60	14 78	1 57	8 30	21 23	52 28	25 87	44 35	54 84	30 56	35 49
6 74	13 89	53 83	63 33	58 83	1 96	55 43	64 81	46 83	39 28	22 84	42 84	2 69	30 53	68 55	67 83	38 14	4 24	44 20	28 28	7 87	52 81	54 90	65 79	57 4	12 80	34 26	48 5	45 26	43 96	3 29	9 16	32 67	15 50	41 91	56 27	17 51	33 25	36 42	21 6	29 28	14 88	20 81	24 33	19 96	62 51	8 61	51 23	11 74	49 52	23 38	59 61	66 74	35 81	69 20	10 70	50 60	16 91	47 18	40 30	25 14	0 98	27 81	61 6	26 89	37 64	60 33	18 83	5 12	31 25
31 10	17 32	18 10	29 27	10 52	3 52	37 27	9 59	69 93	68 18	67 81	43 53	23 67	28 67	19 22	56 89	26 98	42 81	66 76	6 93	61 53	59 83	35 4	44 88	24 9	64 14	57 26	65 11	33 22	41 59	50 67	62 47	20 71	47 54	54 9	58 4	7 20	12 57	45 81	27 48	30 72	46 57	4 9	21 89	5 91	14 94	11 10	32 77	60 92	2 18	55 96	15 93	51 82	22 29	16 57	1 47	52 40	8 61	13 10	39 15	40 10	0 47	34 19	38 91	48 76	25 48	36 29	49 44	63 16	53 45
20 2	31 56	35 3	64 62	29 89	15 3	51 63	5 17	62 20	65 44	40 13	19 39	39 3	66 4	10 83	33 34	38 47	1 71	16 35	4 51	43 26	11 98	12 58	26 62	45 96	42 87	6 39	30 25	23 73	58 6	46 91	69 73	59 17	67 68	36 95	3 20	44 58	68 47	54 77	49 2	22 33	61 85	34 41	21 49	63 91	57 65	41 27	8 41	37 44	24 52	18 31	13 11	0 9	14 63	28 54	53 14	56 19	60 38	55 86	9 42	25 51	2 65	50 68	17 80	27 70	48 17	32 60	52 58	7 64	47 56
27 1	65 55	40 45	43 53	23 31	67 38	62 2	22 80	46 4	19 28	61 64	5 89	55 42	69 74	20 32	63 26	44 30	7 13	42 67	39 98	21 87	30 10	12 51	60 68	33 74	15 63	68 78	8 60	49 71	0 70	24 84	1 78	56 29	35 45	11 12	54 68	34 14	9 1	10 18	28 42	64 24	18 97	31 46	29 93	38 79	26 82	16 51	13 2	66 58	4 93	17 6	6 13	48 42	53 70	57 94	36 53	59 18	51 67	14 96	45 56	2 53	3 67	58 62	41 13	47 48	32 1	50 45	25 14	37 99	52 87
51 85	18 13	52 56	55 65	63 28	27 44	30 9	15 17	25 14	14 31	56 30	35 32	68 88	61 17	31 7	69 75	36 77	2 85	23 30	45 24	40 21	10 89	3 58	41 45	59 23	8 67	19 50	5 75	44 40	13 48	33 34	34 68	38 49	1 79	60 69	48 33	50 16	24 83	42 7	57 44	65 71	28 34	58 93	6 41	67 58	4 89	46 35	64 39	22 84	26 42	17 19	9 76	12 80	7 87	21 77	49 86	20 52	32 86	0 58	66 78	11 40	53 4	54 99	39 54	43 56	47 32	29 38	37 60	62 16	16 59
40 83	16 26	6 70	10 52	11 65	9 75	45 59	39 64	58 36	38 19	64 77	69 37	12 45	22 37	25 14	29 15	20 98	59 66	19 33	7 97	1 51	67 65	49 60	61 7	35 40	17 32	60 76	32 59	13 1	2 2	8 20	27 32	30 60	65 32	26 53	34 91	55 4	33 57	51 14	62 45	57 21	0 1	37 40	14 99	43 93	50 25	15 3	47 95	68 13	52 92	21 32	24 80	42 90	3 90	4 97	66 86	41 42	48 33	36 63	28 44	46 20	54 12	23 92	31 82	56 46	53 53	63 74	18 51	44 38	5 18
6 43	31 22	0 38	2 6	34 31	44 61	63 4	52 51	24 89	66 20	69 44	39 90	58 60	61 98	22 69	35 93	11 34	17 60	67 77	8 45	65 45	38 76	42 36	64 57	54 1	33 41	19 46	45 98	20 51	62 25	18 25	30 12	12 49	25 95	47 83	53 72	46 24	29 86	48 24	7 35	36 33	3 92	60 72	15 58	23 94	27 57	32 89	10 40	5 70	21 57	13 64	56 37	55 77	51 25	9 51	40 67	16 18	28 46	1 82	50 48	14 21	37 12	41 88	4 5	43 59	68 6	57 24	26 86	59 54	49 54
48 8	6 97	5 81	30 39	69 73	31 5	0 23	16 46	22 81	65 1	45 14	41 27	47 22	4 29	34 16	55 1	26 20	52 92	62 59	1 7	10 27	46 8	42 82	35 11	60 9	7 95	39 98	3 61	19 78	17 30	27 6	58 40	37 52	24 44	29 62	14 55	51 53	12 99	66 8	56 58	11 99	57 74	68 14	49 67	54 27	63 47	28 72	25 84	61 52	67 94	23 53	9 99	53 27	21 56	32 40	33 66	13 66	18 41	8 81	40 72	59 52	50 37	43 21	64 20	20 30	44 80	15 12	36 46	2 35	38 9
48 82	57 17	33 8	39 33	28 30	37 70	60 76	2 25	9 96	44 73	51 97	19 4	7 66	0 21	67 64	56 64	35 91	50 77	15 11	66 98	68 10	69 88	63 10	61 6	47 53	30 1	22 51	23 84	14 75	36 64	1 26	34 86	27 13	12 89	64 22	29 33	49 39	10 18	8 7	5 6	18 30	40 69	11 38	59 53	42 42	46 86	43 88	24 67	53 37	54 1	25 27	26 48	65 77	55 51	31 32	38 68	58 64	16 94	3 75	32 60	62 37	21 43	4 78	20 84	13 12	45 49	17 47	41 5	52 47	6 25
33 39	54 69	20 82	65 11	23 10	5 30	24 61	26 76	9 17	55 73	66 17	14 39	6 32	30 72	42 14	31 85	2 27	35 97	18 70	59 60	62 91	8 48	1 31	3 78	12 40	69 19	43 95	68 34	53 96	32 33	44 24	67 3	25 54	37 25	0 5	15 96	29 35	36 48	61 91	28 66	16 2	21 17	45 1	51 14	22 59	48 74	58 93	27 79	7 25	57 81	64 20	49 88	39 36	34 73	41 94	60 17	63 60	17 60	40 24	4 29	52 84	11 70	50 12	19 4	10 63	38 57	46 2	13 3	56 24	47 81
56 2	58 4	66 58	23 67	41 41	32 11	55 80	22 80	10 73	28 79	19 83	47 5	14 89	18 19	43 22	52 31	50 30	39 49	46 58	2 97	0 17	29 81	11 36	37 83	7 62	1 29	42 62	57 37	15 7	35 29	26 86	33 57	34 90	36 62	61 90	12 42	20 26	38 4	3 93	31 71	60 56	48 58	27 56	54 19	17 43	67 56	21 8	59 29	4 37	53 34	9 77	24 90	64 58	49 85	30 14	40 14	45 81	62 21	44 14	5 5	16 27	13 20	68 98	69 17	51 28	65 49	25 59	63 50	8 32	6 24
24 70	41 59	5 33	44 18	63 58	23 94	8 14	50 39	36 94	66 67	33 75	58 21	37 47	17 39	35 35	2 2	68 70	34 77	0 26	39 6	6 37	21 48	32 17	38 95	61 10	16 78	51 29	22 37	29 34	46 48	59 96	18 83	26 21	10 23	1 59	67 24	13 87	45 28	49 19	60 33	3 79	31 78	52 4	11 75	9 54	48 98	42 42	62 35	54 20	4 91	27 33	7 36	69 1	20 91	19 46	14 54	15 30	56 58	28 63	30 1	12 2	25 53	43 65	55 37	53 98	57 94	40 10	65 67	64 80	47 88
25 69	12 97	24 62	30 31	44 40	32 60	55 37	27 33	46 20	38 97	10 4	43 61	23 81	9 20	66 1	39 79	35 30	1 6	22 85	21 60	19 66	36 65	60 39	42 74	34 7	65 95	62 89	20 44	37 43	6 65	45 49	69 45	50 49	54 64	59 18	17 81	26 7	3 27	4 92	61 34	48 99	41 80	49 89	52 23	29 64	51 74	8 22	2 78	57 28	68 33	40 11	58 72	56 64	53 2	18 41	63 99	33 74	67 82	7 60	14 60	28 8	11 15	13 35	64 37	5 80	15 77	47 95	0 94	31 7	16 81
10 95	67 82	6 51	21 42	64 63	27 70	11 1	35 13	52 28	13 9	3 24	66 20	12 30	45 24	47 76	0 88	23 53	4 82	43 59	20 92	62 73	28 90	5 90	56 33	39 5	40 58	8 79	54 75	58 39	68 24	69 83	9 98	26 53	7 6	32 82	44 92	2 21	60 89	34 60	65 59	1 71	59 20	55 84	29 10	63 63	51 70	22 27	36 13	33 41	25 14	24 12	49 52	19 63	37 64	57 80	48 19	17 64	14 13	46 97	31 87	38 92	18 8	50 23	42 44	53 75	30 45	41 53	16 35	15 90	61 12
69 11	42 93	54 26	61 16	64 32	40 75	19 18	65 90	43 70	35 10	28 71	10 6	37 37	14 14	13 98	53 42	38 31	45 6	34 74	67 10	33 67	51 47	46 12	26 25	11 78	2 54	44 60	52 29	24 48	12 50	17 29	57 49	50 59	18 59	68 30	60 85	29 87	7 20	59 45	49 49	25 11	16 29	1 85	4 64	21 22	66 34	58 36	56 34	30 70	6 24	55 80	41 40	62 87	23 38	22 95	15 93	48 79	36 35	8 30	32 62	31 26	39 5	0 55	5 22	20 80	3 95	9 76	47 16	63 56	27 77
23 85	58 44	62 43	25 97	66 44	44 85	21 25	51 12	55 24	38 17	17 95	37 7	50 36	5 45	69 40	64 21	16 62	45 75	57 17	52 3	18 9	61 94	19 73	42 28	30 41	2 37	40 40	32 54	10 47	26 55	15 10	43 6	14 97	41 51	49 97	39 62	3 54	20 29	22 93	36 98	65 27	28 12	31 66	4 64	68 16	0 15	33 76	34 71	8 86	1 7	59 55	12 51	54 31	60 29	11 43	9 31	7 51	6 99	67 73	24 44	56 36	63 38	48 30	53 73	13 45	35 13	29 81	46 90	27 62	47 15
26 10	29 45	62 91	67 22	12 72	40 91	5 15	35 91	0 82	6 38	4 6	66 45	51 61	31 8	15 10	19 98	60 88	52 44	56 37	65 29	32 1	10 78	23 28	18 57	46 81	44 51	69 90	64 14	61 41	9 8	13 37	48 21	43 45	57 67	63 17	7 66	3 82	59 74	38 22	30 39	24 99	14 96	53 98	41 4	68 10	45 60	37 17	25 48	2 14	16 60	8 40	33 15	22 75	54 21	20 66	58 73	28 59	42 30	11 34	21 2	17 28	39 51	36 11	1 1	49 80	55 48	27 47	34 70	47 38	50 39
5 16	26 12	4 30	67 99	9 20	63 55	47 59	39 69	35 18	60 55	50 37	36 47	1 30	17 86	7 53	0 83	38 49	62 76	16 62	11 64	64 21	51 1	69 69	68 90	23 31	24 71	30 62	10 76	55 24	3 37	15 72	18 29	25 48	28 91	48 60	6 35	19 65	45 70	31 28	41 79	59 98	13 57	21 79	29 62	54 5	20 56	58 48	42 7	32 37	2 16	49 64	44 47	66 61	22 96	46 42	43 69	8 74	57 44	56 8	27 39	12 23	14 84	53 63	65 8	61 47	40 80	52 91	33 26	37 59	34 24
33 21	26 37	31 65	67 15	55 23	4 58	16 91	29 19	43 44	64 33	17 92	34 28	14 72	46 17	9 29	66 3	54 24	50 84	27 12	1 85	19 70	0 31	30 24	44 8	65 57	37 43	56 43	69 18	40 34	47 46	2 39	20 41	12 95	7 75	52 88	62 71	38 19	49 30	41 67	11 39	68 1	42 53	6 69	63 83	18 97	35 43	5 11	53 92	10 4	21 29	60 77	61 76	48 84	13 52	15 55	28 28	58 88	8 99	45 90	51 17	23 94	39 30	24 78	57 89	22 89	36 83	32 64	3 41	25 72	59 37
56 65	2 54	36 58	44 55	67 93	59 81	63 52	53 13	18 25	24 82	55 50	64 91	31 46	43 70	34 47	29 60	57 13	1 20	65 34	5 34	19 10	22 40	47 40	48 69	37 64	32 96	61 87	3 2	42 57	12 14	4 11	62 1	16 66	20 12	6 5	38 82	49 4	39 95	21 4	14 68	45 38	68 78	28 16	23 82	35 84	54 12	66 27	25 16	7 5	15 36	17 95	33 38	13 45	0 51	9 95	8 25	58 97	51 14	69 27	50 7	46 16	40 32	27 67	10 76	11 37	26 57	52 38	41 77	60 16	30 85
28 21	39 22	42 15	41 70	67 53	29 43	40 51	3 18	24 68	48 1	61 1	26 98	45 81	35 88	19 25	16 48	9 31	66 5	7 20	53 66	15 36	64 79	44 94	51 47	21 5	63 6	50 65	2 11	52 50	10 37	49 76	32 1	54 33	17 30	47 3	57 53	36 66	38 10	56 7	4 21	55 48	14 62	25 58	27 28	0 82	18 44	22 76	30 27	12 85	37 68	60 58	31 67	5 6	59 24	6 86	13 2	46 53	62 47	69 75	65 48	20 45	11 51	1 94	43 75	33 71	58 91	34 64	68 1	23 77	8 80
25 74	31 1	48 99	54 34	14 95	41 98	2 25	62 75	38 71	13 3	24 25	37 38	0 52	15 56	20 38	59 3	42 69	50 9	19 98	26 36	61 28	11 69	55 43	18 11	5 86	52 50	7 38	12 36	29 49	33 48	64 67	57 44	44 71	28 95	22 94	63 14	66 94	68 81	16 84	36 2	34 65	39 37	3 37	4 18	47 12	58 86	17 14	1 22	69 1	53 6	9 47	27 35	6 67	46 28	32 15	21 32	56 49	49 32	60 15	23 74	40 86	10 13	30 14	67 45	8 16	45 31	35 51	51 84	43 53	65 42
53 78	45 65	68 44	37 59	19 63	4 83	15 51	61 24	33 60	31 14	0 14	27 48	2 82	34 53	59 14	10 79	38 67	24 31	30 58	64 78	3 87	14 39	60 11	18 44	43 39	51 18	1 17	62 81	49 62	52 67	48 62	17 68	6 25	58 87	67 85	66 91	55 50	13 27	32 43	29 33	12 41	22 94	69 55	39 43	26 74	23 62	42 45	54 29	56 9	36 62	21 93	11 21	40 55	63 15	44 99	16 33	41 82	46 22	57 91	25 70	35 25	7 26	20 44	9 82	5 77	47 50	8 40	50 87	65 10	28 74
3 1	40 93	12 18	16 54	57 42	69 67	37 84	61 66	8 76	20 54	64 38	63 52	7 83	68 66	28 75	11 53	0 52	26 38	49 77	6 16	38 41	51 98	30 14	25 90	17 92	31 29	10 84	34 37	46 10	66 83	35 94	29 28	62 63	22 81	47 13	59 69	60 99	55 60	43 95	24 35	2 50	45 69	44 5	36 31	21 66	42 87	48 11	4 1	54 84	52 95	27 58	1 97	13 44	32 28	14 7	50 90	9 94	58 90	18 88	53 42	15 31	56 54	19 87	41 26	65 41	67 66	5 82	23 29	33 60	39 43
51 63	24 16	3 22	56 45	4 58	27 79	61 6	19 98	6 49	44 27	1 9	67 2	14 45	35 90	46 65	16 70	34 55	22 31	18 97	25 9	2 15	55 68	31 62	26 13	49 41	29 3	59 10	20 29	47 35	45 2	69 38	28 75	32 10	41 6	40 91	63 69	5 95	37 28	15 7	54 58	30 42	65 82	7 98	62 26	48 22	60 57	57 20	42 61	43 19	0 76	11 73	21 18	53 87	68 5	52 81	10 62	64 55	8 76	9 5	58 98	33 99	13 32	66 52	17 1	12 14	50 49	39 92	38 38	23 30	36 1
56 60	53 36	57 33	1 93	52 63	58 8	64 62	34 3	59 63	50 37	67 2	10 72	22 61	54 58	37 49	28 77	21 6	23 93	14 78	30 10	4 59	47 76	29 53	3 86	38 69	7 1	42 47	5 90	18 27	62 78	66 16	6 5	16 25	19 28	60 41	39 43	25 29	63 86	61 67	44 10	51 51	12 45	48 77	41 94	69 80	13 47	11 81	8 99	24 77	65 62	27 90	17 21	68 87	20 83	9 73	2 96	31 73	35 35	49 85	26 76	45 17	32 38	33 9	36 36	0 67	40 64	55 78	46 99	43 81	15 51
10 6	32 51	8 77	54 59	27 74	15 86	52 2	68 97	55 66	28 86	62 39	2 44	19 4	6 11	50 17	48 14	53 74	36 85	63 34	42 21	61 31	16 15	30 28	26 78	14 85	66 94	18 98	37 49	31 68	64 34	7 81	20 83	25 21	67 94	59 50	23 5	35 29	51 96	46 37	34 82	11 98	5 8	45 38	58 3	3 42	38 55	4 18	60 18	56 34	22 88	29 68	40 20	21 39	17 28	9 14	69 56	1 29	41 94	57 27	13 26	0 41	43 85	24 41	49 76	47 19	33 12	12 72	44 43	65 74	39 1
23 34	25 76	33 80	4 14	22 84	63 93	60 42	31 52	42 15	29 85	64 78	28 85	45 94	44 99	57 41	54 68	7 92	12 25	35 29	40 35	56 31	10 23	16 87	68 20	30 25	11 83	65 1	18 24	49 41	20 69	51 72	3 38	19 43	53 22	52 1	8 58	58 42	27 76	13 8	41 18	69 84	1 9	55 40	32 20	61 37	21 42	0 37	24 93	2 73	37 21	5 32	48 98	36 75	46 11	38 53	62 2	17 1	26 71	50 6	15 8	59 52	66 94	6 12	14 85	39 89	67 77	47 73	9 55	34 7	43 22
45 6	52 24	27 93	17 5	6 82	13 88	38 44	8 23	20 33	54 75	14 82	39 79	63 21	34 97	32 93	67 36	0 19	41 81	19 78	11 20	2 6	65 24	60 21	68 77	9 46	5 28	57 29	31 18	49 22	64 27	69 82	43 51	10 98	50 87	4 42	33 76	55 91	47 30	35 21	62 40	36 80	46 34	3 38	61 71	37 87	15 22	48 93	53 77	58 74	24 7	12 51	66 2	26 97	7 96	42 52	1 79	23 98	25 88	30 71	28 66	16 4	56 55	40 59	22 61	29 95	59 29	21 10	44 85	18 96	51 85
52 94	31 1	10 4	57 61	9 60	0 27	68 28	28 81	15 40	61 5	29 28	41 59	1 31	37 95	17 51	47 42	8 53	7 5	69 9	45 18	56 98	30 18	26 50	54 33	49 38	59 40	25 96	22 38	66 48	33 63	55 11	64 37	42 9	27 81	18 71	53 59	16 20	20 58	13 99	36 83	44 87	62 75	5 17	43 85	19 71	38 8	58 84	2 39	39 2	67 36	50 34	46 49	6 20	21 28	24 45	12 5	35 87	14 71	4 65	3 31	32 84	65 77	40 13	63 44	51 84	60 11	48 76	34 44	23 40	11 38
43 33	13 3	62 65	51 85	20 74	53 57	42 61	12 30	47 27	58 99	9 6	64 66	52 55	18 47	40 87	11 11	24 69	19 59	38 63	39 12	10 73	31 63	3 85	14 19	25 16	60 98	35 10	63 6	48 45	66 28	41 77	15 42	22 44	16 6	54 19	69 92	65 60	32 78	59 46	67 1	4 54	7 6	28 91	50 97	56 92	68 83	33 89	21 94	30 72	8 32	6 15	37 24	61 71	1 79	23 2	46 29	57 24	45 62	36 38	5 18	2 28	29 67	17 73	0 39	34 70	44 62	27 60	55 27	49 41	26 40
