80	70
67 60	65 66	21 76	29 17	52 85	69 57	43 6	62 1	7 79	25 40	1 34	57 10	64 61	16 33	35 44	26 52	56 74	0 99	10 42	39 36	22 73	44 4	11 19	2 37	24 53	17 29	36 32	66 48	20 97	41 82	9 15	38 80	37 52	48 95	13 86	28 74	5 68	34 79	61 13	32 11	54 51	40 42	31 81	30 93	68 67	23 25	63 97	46 2	33 8	47 79	19 16	50 23	27 70	55 14	53 64	8 94	58 98	18 7	42 23	6 83	49 5	59 85	51 70	15 34	14 71	12 40	4 32	45 36	60 47	3 4
11 14	8 6	9 64	48 11	1 16	13 14	52 67	44 78	15 66	7 28	39 68	61 30	4 99	17 73	28 92	55 84	20 59	29 2	56 47	26 40	36 38	62 36	0 30	25 23	41 77	23 2	2 1	34 24	67 5	63 57	3 31	66 23	5 12	47 36	54 75	37 75	14 59	45 82	32 80	43 44	12 43	42 7	50 29	10 94	6 54	27 63	30 74	69 3	53 96	49 8	18 18	33 97	40 80	19 86	57 42	60 33	21 53	31 88	38 62	46 72	64 70	59 20	65 60	22 22	68 81	16 37	35 91	58 76	51 75	24 33
31 1	68 80	60 26	39 71	55 86	36 16	25 80	22 78	38 61	19 83	41 76	51 99	21 95	24 73	29 91	32 44	58 87	56 9	45 80	34 39	23 91	54 78	27 64	12 18	35 40	37 8	13 54	7 8	17 12	40 38	48 67	62 82	69 72	6 14	10 95	65 41	47 89	18 90	63 44	66 44	43 64	30 11	61 62	20 42	9 87	26 43	44 64	16 36	28 92	2 55	46 83	57 49	59 99	1 78	52 8	11 78	64 29	33 32	8 97	3 94	50 30	4 57	0 92	67 26	5 16	15 43	53 29	49 45	42 56	14 17
60 46	52 90	26 3	69 90	59 16	46 74	6 5	66 92	44 31	37 35	12 28	49 95	30 15	7 93	58 37	40 33	55 47	34 62	0 74	41 79	61 9	57 48	28 3	5 66	56 74	42 55	67 84	53 72	31 6	18 78	25 10	51 96	29 24	62 67	9 24	48 60	19 11	11 38	45 33	63 6	54 56	22 47	1 41	8 22	33 25	3 91	32 52	4 16	17 6	13 36	2 7	27 17	36 13	65 30	39 97	35 26	47 38	38 30	14 75	64 33	10 55	24 69	16 74	21 99	20 91	15 78	43 4	23 81	68 71	50 71
3 28	31 17	34 90	62 96	59 61	51 2	67 2	57 63	17 14	21 68	61 46	20 35	23 3	22 14	30 74	64 7	10 88	33 39	12 50	43 77	32 70	58 56	40 64	66 53	16 49	65 3	2 40	4 45	44 42	24 63	53 35	14 70	19 30	49 42	60 82	63 20	46 56	18 19	55 27	45 1	50 42	39 62	68 14	7 82	37 95	52 79	9 68	8 68	54 61	69 94	56 4	35 1	28 68	25 63	5 75	41 24	11 13	27 59	48 3	38 28	1 61	36 34	26 48	0 93	42 22	13 96	47 44	29 98	15 11	6 77
66 94	29 29	64 26	7 64	36 19	48 88	59 3	18 48	37 42	67 23	60 23	19 96	14 79	27 60	52 67	2 21	23 67	34 88	65 43	24 66	10 61	33 98	57 98	51 92	40 95	21 6	56 71	5 53	15 59	53 40	32 8	8 31	31 30	28 68	58 40	47 15	55 75	6 94	68 39	16 51	13 42	25 14	38 28	69 52	43 4	41 64	45 33	46 75	20 50	63 38	39 89	35 93	1 16	9 32	26 75	4 85	11 2	17 27	49 51	0 58	12 42	42 68	30 13	50 99	3 59	44 52	22 28	61 83	54 47	62 71
4 72	3 92	40 86	30 35	53 6	69 70	67 86	22 6	46 33	50 31	41 15	6 55	14 83	31 27	12 1	43 63	45 52	60 48	24 65	57 61	25 34	48 58	11 59	52 62	26 97	1 25	47 70	32 47	28 75	54 21	44 36	37 81	23 21	2 39	66 21	17 48	56 80	58 38	35 99	19 93	51 46	39 11	20 5	13 65	42 7	63 67	55 40	21 21	38 97	27 75	59 37	9 41	49 69	61 88	33 47	64 65	5 66	68 6	10 65	29 50	8 1	16 66	62 25	34 92	65 79	18 12	7 93	36 4	0 5	15 38
34 75	39 25	31 13	12 37	10 12	33 38	29 39	15 22	21 60	60 9	14 76	23 92	17 24	27 49	57 40	43 53	24 38	20 9	64 11	48 67	7 13	13 28	58 52	11 97	36 94	5 38	6 45	65 90	67 49	19 60	59 38	55 14	62 16	54 13	38 20	42 95	50 31	53 98	69 60	26 17	18 96	46 14	1 47	16 12	51 47	0 54	37 53	56 58	40 77	9 99	3 24	66 57	41 67	45 21	30 55	44 48	47 52	63 43	22 32	32 73	68 96	35 66	28 85	4 12	25 70	2 94	8 89	49 91	52 46	61 67
64 87	54 4	8 8	45 4	31 82	5 42	39 60	41 20	50 43	51 5	24 99	2 44	34 70	28 17	16 46	66 98	6 80	14 18	35 15	46 12	1 77	67 34	21 48	38 68	36 6	65 40	30 36	48 99	27 35	25 91	59 97	22 34	42 23	4 56	57 34	44 34	58 78	12 39	32 89	47 65	0 53	3 64	69 76	62 34	23 22	56 82	29 64	17 5	7 42	55 95	63 91	19 36	49 99	9 81	40 79	68 36	13 59	18 48	33 41	26 32	11 51	43 35	37 27	15 55	61 89	10 82	53 94	20 94	60 34	52 14
54 54	19 65	41 97	7 13	18 65	14 87	50 53	35 14	16 66	17 49	34 11	43 42	27 26	44 2	28 59	11 16	39 7	29 46	1 45	13 61	12 65	5 44	15 98	3 90	33 72	20 31	53 46	36 42	21 25	46 10	55 46	66 11	0 96	31 9	59 21	9 29	22 42	67 16	68 61	64 83	69 74	23 6	2 75	57 95	26 44	47 60	61 5	24 94	40 25	52 98	58 71	45 40	63 34	65 4	37 33	49 80	4 34	10 60	8 35	25 36	32 81	62 40	38 21	30 62	51 76	48 73	6 2	42 68	56 36	60 68
58 36	12 14	9 23	65 29	64 57	14 21	0 4	16 58	45 82	63 42	50 95	67 36	3 7	55 14	15 41	48 3	32 63	59 42	39 14	52 69	10 84	25 99	6 49	2 2	62 88	44 20	4 88	24 30	1 39	37 40	51 7	41 67	8 52	36 22	13 59	53 18	49 7	57 77	18 88	28 39	61 99	29 35	27 9	23 36	40 76	5 93	35 91	68 55	7 25	60 55	20 3	22 97	66 57	46 72	47 96	21 30	42 10	38 7	54 8	11 18	26 94	19 39	34 90	56 11	31 73	69 80	30 66	33 45	17 28	43 73
30 56	43 80	51 92	66 51	52 99	24 3	57 80	8 49	48 58	53 34	28 37	46 4	44 62	49 16	18 66	27 71	63 17	55 76	14 18	23 86	26 63	2 82	59 51	62 37	47 36	35 78	22 47	33 57	20 80	58 7	45 68	38 27	29 88	60 33	17 41	65 98	15 31	61 97	10 14	67 44	16 42	39 60	68 75	13 71	41 90	7 38	36 58	19 6	42 28	56 59	69 41	11 9	25 4	0 7	3 63	12 30	37 61	5 86	50 46	31 27	54 49	64 4	4 57	40 57	6 38	21 89	32 37	1 59	9 69	34 66
51 75	9 47	18 55	33 57	60 69	4 63	13 16	2 57	47 52	3 62	37 12	19 3	12 11	58 79	43 77	62 68	65 82	28 63	67 78	44 95	26 15	50 40	1 97	24 28	61 15	30 70	8 4	55 48	42 91	15 90	14 45	64 70	54 47	21 89	27 8	38 92	52 97	32 20	20 12	57 98	5 92	22 10	41 26	23 70	25 94	31 47	53 54	36 35	40 34	11 12	56 80	69 73	35 55	7 45	6 51	59 43	68 77	16 50	0 94	10 99	39 95	45 86	49 47	17 92	48 79	66 33	34 15	29 74	46 6	63 40
62 31	30 9	65 46	26 51	47 55	52 46	41 26	48 29	33 67	24 96	51 2	4 46	8 51	56 44	46 29	40 61	23 34	39 35	2 55	25 68	67 45	35 80	28 69	50 16	59 63	21 48	13 74	19 35	18 81	68 85	54 7	36 20	61 17	14 8	55 13	7 81	3 84	22 92	53 12	31 26	20 88	45 1	15 28	1 40	11 12	66 24	12 29	42 28	0 98	63 82	57 87	29 54	64 69	34 18	10 64	27 6	49 68	16 35	38 65	44 96	6 77	37 34	32 77	60 3	58 4	5 4	17 79	9 53	43 18	69 62
66 14	31 49	48 86	36 49	57 59	17 80	2 2	44 62	32 97	4 54	24 18	55 93	69 47	27 5	21 11	39 15	63 36	61 58	35 99	37 50	11 1	0 57	41 19	26 47	45 66	54 35	33 14	53 87	58 71	14 5	25 95	28 82	62 41	47 65	59 16	23 29	52 94	13 3	56 46	38 53	20 16	42 43	7 20	19 48	40 61	8 92	22 5	60 58	43 81	5 76	49 4	29 89	9 96	67 8	6 88	51 2	65 81	64 86	15 49	50 62	3 57	16 42	46 65	34 25	10 32	1 37	18 76	30 46	12 20	68 26
40 26	56 6	9 18	47 10	68 11	69 8	52 70	34 91	65 99	60 89	44 57	15 84	3 77	38 27	29 58	8 62	26 16	13 50	55 38	0 38	23 58	31 81	48 84	25 22	20 48	22 95	27 53	50 62	49 60	12 44	24 32	41 4	6 53	66 67	67 33	30 59	58 69	32 44	17 95	28 3	57 92	61 24	1 54	2 2	16 63	62 86	35 69	10 50	51 11	64 47	7 81	21 73	43 20	14 34	11 26	45 61	33 1	5 45	63 48	39 37	36 3	42 5	4 83	59 62	37 44	54 7	18 7	19 51	53 42	46 76
55 65	51 72	36 36	22 33	7 99	28 47	15 87	5 53	21 25	50 61	38 34	14 50	62 46	0 27	65 8	17 98	53 2	9 73	39 89	8 94	52 47	58 61	13 37	4 94	16 5	69 55	18 60	48 56	31 41	61 39	56 43	19 6	68 56	60 74	64 97	30 54	24 25	2 7	29 77	57 3	43 4	40 51	23 55	35 96	49 51	67 51	66 53	63 21	25 91	45 84	46 31	1 76	41 4	44 83	20 99	6 40	27 42	37 72	33 9	34 38	26 94	59 20	11 29	3 11	12 99	54 60	32 1	42 18	10 36	47 59
12 50	2 66	16 57	33 12	56 29	17 80	52 78	0 59	41 8	20 92	49 44	21 75	65 28	39 65	42 45	59 44	27 21	44 86	6 19	13 12	37 66	62 95	8 56	51 25	4 8	50 48	38 68	5 72	61 48	31 38	25 18	54 82	29 79	66 48	1 67	9 6	47 50	14 82	18 36	63 19	19 5	15 64	60 69	3 88	48 33	43 58	28 23	10 75	57 12	35 59	36 72	23 55	7 76	30 72	53 98	11 23	45 64	34 86	22 23	69 62	64 2	55 26	26 2	40 80	58 34	24 96	32 33	68 62	46 32	67 67
64 33	57 58	23 34	63 42	0 92	41 24	58 48	50 28	36 96	17 3	53 23	46 94	22 90	12 53	45 44	4 60	30 17	19 30	15 45	3 61	33 58	10 74	69 96	31 63	1 76	54 47	59 47	52 99	55 90	24 42	51 87	18 98	56 65	7 18	49 69	14 80	37 31	26 42	60 79	43 37	35 90	67 46	9 12	44 36	62 47	48 4	39 17	13 41	68 60	29 60	16 34	5 36	47 32	6 56	25 99	32 80	38 97	8 24	21 93	42 92	28 43	2 46	27 51	40 78	65 85	20 81	66 52	11 3	34 63	61 48
12 24	7 5	27 17	36 30	10 59	22 63	25 27	29 31	59 5	31 16	23 98	58 23	43 60	1 30	5 78	0 46	67 70	51 10	26 23	44 51	30 71	21 63	4 46	9 7	35 99	38 25	28 83	32 67	60 21	64 89	68 37	61 27	55 46	53 75	56 74	13 8	48 54	18 98	45 78	39 27	46 80	37 77	52 5	17 51	57 51	15 7	3 88	34 33	2 90	11 88	41 34	33 65	8 18	62 20	20 29	69 97	47 73	54 56	65 99	42 38	24 27	6 19	50 65	19 33	14 53	49 40	16 50	63 83	66 17	40 11
39 96	8 8	19 14	40 9	55 12	15 60	63 95	32 60	4 9	46 92	20 32	26 41	34 45	38 58	7 97	2 60	5 24	35 11	44 46	27 22	52 18	43 39	18 46	31 56	62 19	49 54	48 7	57 21	45 95	30 45	3 23	67 96	51 47	9 20	16 16	28 20	0 39	53 89	64 79	41 20	6 65	1 61	13 65	60 16	11 71	69 26	22 5	24 6	25 61	54 32	12 65	23 19	65 8	21 61	29 97	56 54	61 27	42 15	68 85	66 63	37 88	47 80	50 43	58 87	33 4	17 70	36 86	14 26	59 81	10 7
20 58	26 10	19 13	63 90	52 27	12 61	22 63	49 45	3 65	9 88	41 59	68 92	8 92	47 97	67 50	37 39	25 48	4 50	0 34	56 79	5 32	38 51	59 28	17 91	61 48	15 64	58 27	45 64	6 27	35 29	42 95	40 56	50 37	18 23	32 28	62 98	54 82	39 18	66 68	27 18	36 2	16 29	48 17	53 43	64 60	24 85	21 55	34 52	60 43	2 13	11 40	28 59	31 47	30 51	51 89	23 4	43 91	44 72	65 90	29 24	46 60	57 16	33 99	13 42	55 99	69 27	10 30	1 46	7 9	14 91
9 30	37 91	66 69	0 28	33 80	47 83	63 1	1 40	41 37	65 23	3 49	31 21	38 72	54 34	61 37	7 76	21 36	28 27	29 73	64 39	48 89	13 41	6 27	30 2	5 49	46 40	51 71	36 57	59 55	49 68	57 3	17 33	2 75	44 40	25 21	69 31	19 66	50 64	34 58	12 15	42 48	16 21	23 35	62 51	8 28	55 79	67 53	14 85	35 13	68 53	32 30	58 94	18 21	60 30	22 54	4 75	45 22	39 47	27 81	24 67	43 91	52 62	56 34	40 61	10 33	53 9	15 73	26 94	11 33	20 15
25 7	59 6	14 75	51 76	3 34	29 24	55 96	46 68	31 96	60 70	30 82	0 12	54 3	13 87	26 67	41 60	6 88	61 57	1 27	17 12	8 73	65 75	56 96	11 70	21 33	37 59	4 1	57 39	40 78	20 83	23 80	63 84	16 62	44 30	15 5	58 18	47 40	9 55	68 63	24 66	35 24	7 21	67 13	12 46	49 98	52 32	43 16	45 81	36 1	32 1	53 51	5 19	38 4	62 31	2 85	33 81	48 7	50 50	10 4	34 18	28 6	64 46	18 63	19 24	42 40	39 7	66 56	69 65	27 55	22 78
46 22	21 14	35 34	64 8	30 91	56 52	18 67	42 45	68 90	32 91	51 30	20 91	36 11	19 4	6 71	25 57	40 13	43 34	12 79	11 74	45 13	28 24	65 32	7 77	0 58	53 57	3 44	41 34	58 45	49 99	31 10	66 46	47 78	5 28	67 42	2 96	15 80	39 78	1 97	61 53	17 39	63 47	13 51	23 90	60 61	48 64	69 40	37 75	9 77	27 75	34 21	22 46	59 66	57 37	62 8	10 31	14 52	29 28	26 91	8 40	55 92	24 49	4 16	38 91	52 11	33 88	44 62	54 37	16 40	50 47
39 11	35 16	60 68	68 99	1 35	2 5	11 27	5 98	23 64	32 24	13 61	30 94	26 70	14 51	63 13	17 19	59 20	20 86	47 90	12 98	67 47	65 48	53 59	27 51	29 6	16 97	10 51	66 53	15 21	57 29	56 39	40 25	3 49	52 86	62 31	54 34	45 98	69 68	49 30	31 12	34 61	50 50	37 50	8 16	58 74	4 47	33 2	51 96	7 81	19 51	22 45	61 39	25 22	46 20	44 65	28 92	24 17	41 57	18 23	38 77	48 94	55 6	36 48	21 49	42 89	43 96	64 72	0 74	6 89	9 9
11 8	22 62	6 8	45 1	34 22	52 68	44 12	17 68	0 66	1 71	5 99	19 48	38 7	58 6	15 37	69 47	39 57	24 97	61 42	65 59	50 69	37 12	28 37	7 70	23 16	68 7	32 32	14 20	60 36	43 92	36 20	12 32	59 53	49 72	47 35	10 93	66 97	26 57	55 41	62 25	67 59	20 80	25 88	8 16	29 90	16 53	35 78	3 11	57 18	2 36	63 9	64 80	31 77	40 74	27 16	13 25	53 54	30 40	9 42	41 61	48 47	56 15	33 33	46 18	18 71	42 33	21 7	51 12	4 68	54 45
36 64	32 54	20 64	43 71	28 16	51 89	47 48	54 96	68 56	60 57	16 50	67 35	44 25	56 8	40 88	3 3	29 70	11 96	64 74	39 96	65 8	22 74	21 68	55 79	59 24	18 27	2 15	48 79	69 46	15 74	58 40	52 75	0 83	31 68	49 73	41 41	17 8	66 97	50 22	24 1	6 49	62 57	27 95	14 47	45 15	26 15	4 70	57 40	34 33	19 8	9 62	37 1	35 79	30 93	7 98	10 1	13 33	46 13	1 83	25 16	53 68	8 92	42 58	5 16	33 34	12 18	61 70	63 7	23 56	38 2
61 3	10 5	3 73	19 20	16 57	51 92	13 95	31 38	29 43	18 34	43 57	66 55	48 16	24 64	42 60	68 70	64 1	46 96	15 10	34 28	53 66	27 4	9 37	63 68	69 54	49 16	58 55	57 22	54 12	55 4	60 11	37 96	4 28	20 20	36 7	32 79	22 24	26 73	30 23	39 8	52 14	6 33	38 39	40 3	28 61	41 76	50 45	14 2	7 10	21 48	23 44	33 38	5 97	56 59	0 60	45 55	12 66	11 44	65 91	35 43	44 63	47 25	62 7	25 76	2 87	59 80	17 53	67 17	1 50	8 69
0 52	34 30	9 41	65 87	39 20	19 58	14 92	51 89	53 30	17 17	63 46	26 69	37 68	66 50	27 40	24 36	40 15	60 81	64 27	10 60	69 59	31 14	15 45	5 83	61 16	25 82	50 61	54 56	47 12	55 64	41 76	67 99	36 42	29 67	33 10	44 69	38 5	6 17	3 57	16 57	18 68	20 47	4 73	1 33	56 48	43 11	68 12	32 28	45 82	49 67	62 7	7 20	11 65	58 15	21 48	22 18	48 9	59 20	28 67	52 50	30 35	8 31	42 30	23 77	35 1	46 31	57 98	12 24	2 12	13 39
21 27	45 80	51 87	35 11	40 57	47 83	15 81	1 69	41 38	69 80	59 32	68 81	49 95	23 24	26 44	53 56	25 98	52 79	3 15	44 10	31 73	10 79	39 13	30 48	6 52	8 72	48 70	18 88	5 12	11 19	58 67	9 68	19 88	63 50	28 22	42 51	54 60	12 92	20 31	32 46	37 89	46 96	13 17	14 33	4 39	57 55	61 61	66 38	0 62	33 12	2 19	17 19	16 39	62 75	34 31	38 3	55 54	36 78	60 70	67 44	56 84	64 51	50 87	29 18	22 72	7 74	65 36	24 22	27 52	43 27
16 8	60 26	38 52	69 75	19 97	46 28	4 63	40 91	56 85	41 15	20 90	59 6	37 22	52 26	30 89	18 96	22 84	17 45	42 23	32 1	48 37	35 58	9 99	64 46	66 6	2 11	44 3	53 99	54 34	51 61	39 47	49 33	45 83	28 57	43 68	55 98	10 50	65 68	33 48	23 40	6 4	67 88	0 42	27 56	36 1	3 39	68 60	47 25	62 8	58 2	57 16	29 18	50 4	15 8	61 59	34 31	14 70	21 59	63 33	12 80	11 57	5 89	25 80	13 39	7 10	8 55	26 52	1 98	31 6	24 63
34 8	5 48	67 2	58 96	14 54	30 44	37 97	61 99	6 7	10 41	44 99	45 96	66 44	27 82	60 50	55 38	22 73	12 41	7 53	9 65	21 51	49 11	51 46	15 84	48 93	69 56	38 21	53 43	43 32	8 56	29 21	1 83	42 78	18 30	65 99	63 74	68 83	28 21	4 41	31 16	47 23	24 38	11 22	52 29	33 60	19 12	39 97	46 98	13 90	17 64	0 95	2 94	32 75	64 64	35 81	20 76	62 24	54 52	59 57	23 16	41 97	25 55	26 71	16 89	3 92	56 75	36 54	50 92	57 97	40 87
