70	70
39 50	22 58	47 9	41 66	21 91	33 93	6 6	35 4	61 73	37 41	4 44	56 62	20 6	12 77	32 1	69 44	48 71	27 93	24 72	65 30	49 80	62 82	59 10	63 94	17 9	52 8	50 27	28 43	16 27	44 28	15 77	11 23	7 15	43 42	57 91	25 94	38 7	58 34	54 83	5 82	13 1	68 6	60 41	29 52	67 24	9 51	19 4	51 59	0 79	18 30	45 99	34 95	1 63	53 89	3 30	42 75	36 35	8 90	10 29	14 51	46 53	26 50	23 68	64 69	2 51	66 24	40 66	31 24	55 66	30 4
68 94	19 33	49 63	64 26	5 67	42 95	1 80	18 3	45 92	3 51	56 29	62 64	50 77	47 17	34 42	43 62	36 29	65 58	14 47	59 88	54 15	41 80	46 27	58 64	37 96	2 30	21 77	33 32	20 18	17 69	22 14	29 12	66 23	13 14	67 69	44 24	27 42	39 2	32 73	10 27	8 10	52 22	16 53	24 9	55 12	63 30	26 66	53 58	4 77	30 85	31 32	12 72	6 96	25 75	9 82	60 98	48 31	11 17	40 42	28 94	38 58	57 93	7 30	51 20	69 17	15 12	35 51	61 33	23 40	0 68
17 70	15 85	61 12	34 88	4 23	27 74	20 86	48 83	57 54	14 22	6 87	41 70	39 45	18 70	1 85	11 23	54 45	66 43	58 61	23 55	35 77	47 65	50 69	53 99	31 41	51 85	69 71	24 83	38 93	37 74	68 10	42 64	36 71	44 14	63 71	21 80	22 41	45 44	59 35	28 67	0 94	3 85	60 11	8 4	19 2	65 14	29 89	56 36	7 79	13 28	30 71	64 18	16 70	5 79	67 30	62 34	25 61	26 41	55 24	32 59	33 56	12 73	40 23	2 53	43 79	52 86	49 63	9 6	10 48	46 43
45 10	53 23	0 89	24 47	52 56	43 43	56 76	47 8	68 31	48 40	13 89	12 99	55 89	11 47	5 45	16 12	49 10	26 88	1 27	37 3	31 71	27 10	35 63	6 12	14 39	69 2	3 79	67 42	58 74	38 14	63 28	59 7	19 11	7 73	54 54	57 84	32 75	66 66	20 71	21 71	64 61	41 25	61 92	65 75	23 31	34 83	40 85	50 11	39 62	9 87	15 62	10 90	30 57	25 16	42 36	28 1	2 51	60 32	51 60	4 94	46 69	33 47	29 99	17 17	18 53	22 42	8 2	36 72	62 78	44 58
11 88	32 10	24 31	55 11	12 93	2 6	0 46	18 56	37 60	53 12	51 19	67 27	9 17	16 69	44 77	30 24	45 97	27 65	26 80	50 16	34 66	6 43	19 26	28 89	21 51	54 45	63 69	61 70	14 92	29 18	56 30	52 68	47 61	69 21	22 97	15 98	43 47	31 23	25 74	68 21	8 72	60 44	62 1	65 89	10 5	1 5	23 38	33 17	57 58	59 9	7 79	48 31	42 35	41 88	17 73	20 87	39 66	35 79	5 94	3 98	46 79	49 95	58 55	13 72	36 38	4 25	40 24	38 33	66 50	64 36
52 30	5 8	50 89	60 8	13 4	7 82	24 15	20 38	28 68	2 43	43 60	58 59	62 29	69 2	27 75	29 14	57 95	8 45	3 50	54 20	10 84	14 97	66 42	51 65	31 50	65 71	64 74	15 69	22 57	34 68	68 20	49 97	46 67	61 73	1 58	18 35	63 20	35 85	16 88	56 70	44 95	53 6	25 95	42 40	67 69	6 36	21 62	37 22	12 41	59 70	45 36	40 46	41 84	55 52	38 25	32 60	26 48	19 38	11 93	30 96	47 37	36 78	9 42	48 10	39 60	33 53	0 34	17 80	4 48	23 11
1 8	52 4	63 89	15 51	17 77	34 44	46 60	2 89	41 19	14 78	40 64	3 11	42 92	45 62	69 40	19 11	48 40	51 32	38 72	22 93	13 23	29 89	61 32	20 30	26 95	60 77	10 16	35 26	57 68	37 61	43 92	31 63	8 11	66 2	36 17	49 90	54 37	55 13	50 24	16 2	12 9	59 50	58 59	65 85	67 72	53 16	27 88	28 14	33 13	39 30	7 15	21 29	64 76	56 70	0 2	44 46	32 64	62 70	6 45	11 7	9 56	30 91	5 35	25 21	23 58	47 48	18 84	4 20	68 40	24 47
52 61	66 35	54 12	29 4	63 38	34 10	15 43	13 16	38 62	43 70	44 18	62 71	27 70	5 56	19 63	60 1	69 14	26 84	36 2	53 90	17 79	64 97	4 91	0 72	55 24	28 49	58 13	32 39	41 16	46 10	6 45	20 31	23 86	16 2	21 26	3 78	68 34	61 81	12 30	51 54	9 4	30 64	45 8	22 4	59 56	25 75	67 56	48 90	1 27	50 83	56 61	65 50	39 51	47 39	31 1	7 5	42 1	10 62	2 70	37 34	14 67	33 65	57 75	35 15	8 30	24 80	18 73	40 37	11 79	49 62
48 63	31 45	23 67	35 30	44 79	60 95	25 13	11 11	15 1	37 32	28 89	17 97	18 40	43 42	20 72	56 59	22 17	59 2	9 93	47 96	0 7	29 90	32 17	49 21	36 65	3 41	2 64	1 42	39 29	7 46	5 72	63 77	12 76	68 80	64 10	8 10	50 85	45 47	52 14	51 36	38 17	27 10	65 83	61 73	24 36	6 16	10 3	55 9	53 38	16 46	30 77	42 98	62 29	21 11	4 4	69 45	14 80	46 61	26 57	40 33	58 49	33 44	67 33	57 43	66 9	34 43	19 65	13 54	41 86	54 59
26 82	27 58	59 4	56 43	31 6	33 56	58 75	11 94	50 33	65 24	54 12	45 24	44 65	66 5	8 28	47 22	57 23	55 45	52 74	21 68	7 92	30 95	1 58	5 76	14 1	64 44	41 21	13 78	49 94	69 89	23 4	32 93	18 4	37 7	53 36	46 9	61 69	12 16	62 47	51 25	9 78	17 2	10 62	40 46	2 64	36 63	6 12	20 14	38 39	22 95	29 30	39 7	34 91	35 67	24 85	43 18	48 58	68 69	67 23	25 88	60 91	15 10	28 9	3 18	42 4	16 70	63 79	4 55	19 49	0 46
61 87	8 11	54 84	23 20	66 99	1 22	31 97	9 92	45 68	69 62	43 56	41 72	13 19	14 68	64 92	7 63	57 14	5 32	38 59	62 24	3 47	60 7	6 74	26 98	30 65	65 83	47 69	34 51	11 96	49 44	28 25	17 72	68 97	29 66	18 36	51 89	48 44	44 16	59 18	56 21	37 19	32 17	33 25	53 56	58 2	15 64	55 10	63 64	16 57	25 8	19 15	46 81	67 8	52 34	4 16	2 59	42 55	36 63	22 97	20 65	24 49	39 90	21 58	12 37	40 57	50 8	27 99	35 58	0 46	10 4
46 30	44 9	12 95	45 14	19 8	23 45	58 10	3 29	43 44	0 25	32 43	37 90	24 85	41 67	17 83	20 94	47 2	15 69	8 1	64 65	42 76	59 41	31 31	35 32	33 74	10 3	49 37	13 73	50 2	68 90	2 14	48 74	16 51	62 16	4 3	39 12	56 81	27 80	5 19	34 55	1 35	22 92	52 43	9 2	7 27	63 81	14 64	69 52	67 19	26 97	55 64	51 32	57 62	11 40	66 70	38 29	54 87	25 54	53 49	65 90	18 45	30 90	61 3	29 30	6 26	21 35	40 70	60 21	28 16	36 45
17 38	51 97	14 88	23 93	56 78	57 44	32 85	16 50	68 69	7 18	65 54	59 14	35 3	50 31	3 48	11 74	53 28	2 73	25 63	19 98	4 30	36 25	46 99	28 90	45 32	63 43	54 62	30 66	12 1	64 48	61 35	24 56	48 3	67 62	55 58	60 11	8 24	1 32	21 39	52 5	15 52	13 77	5 68	49 70	26 53	10 19	58 5	38 76	47 57	43 61	22 30	27 66	18 91	62 20	9 21	44 53	39 85	69 2	37 96	31 7	42 59	41 6	33 96	34 54	20 73	66 59	0 75	40 90	29 89	6 80
5 68	59 52	13 22	2 16	6 90	63 52	25 40	7 82	38 53	8 9	39 22	55 3	29 29	31 99	43 96	50 14	12 55	65 64	21 47	47 33	40 69	9 89	36 55	53 4	11 74	35 6	30 96	32 93	57 41	46 62	48 13	17 43	60 89	34 28	44 12	69 15	37 75	27 72	67 76	1 36	64 96	0 10	66 43	19 32	18 61	28 46	10 4	15 85	49 46	62 21	52 58	20 19	45 49	3 82	23 55	58 75	16 94	4 3	51 84	26 42	22 90	56 28	33 13	41 78	54 35	24 76	68 59	42 79	61 87	14 78
12 57	54 19	55 89	8 85	11 84	4 34	42 6	58 33	56 80	38 54	31 1	16 31	65 91	18 76	25 49	50 98	19 98	68 41	44 37	5 90	15 19	21 19	39 60	9 81	45 18	32 70	64 21	20 96	28 64	43 42	37 82	46 68	13 76	59 47	63 91	0 66	3 59	60 10	69 83	52 41	51 22	14 62	53 38	48 2	66 69	10 71	17 24	33 93	67 22	34 31	47 67	27 70	57 16	35 43	40 26	29 85	2 38	30 94	22 29	1 46	62 64	36 90	26 6	49 87	7 52	61 53	41 91	23 75	24 88	6 79
66 71	18 73	19 60	56 48	58 37	57 38	29 23	23 76	32 88	4 24	40 22	60 23	24 14	61 15	51 96	49 65	59 69	13 8	53 71	8 47	55 90	9 56	67 71	5 60	17 82	44 73	16 47	36 65	26 86	10 70	64 9	47 20	39 72	34 51	22 24	63 35	68 39	28 76	31 87	65 61	2 77	50 20	46 72	41 72	7 93	42 30	48 54	3 59	27 34	25 51	35 97	6 52	15 71	37 26	45 92	1 81	0 87	12 71	11 33	54 43	62 76	38 70	52 3	14 83	30 59	69 3	20 54	21 42	43 37	33 82
8 72	60 29	26 85	11 55	65 87	63 92	66 13	3 83	53 81	31 88	45 45	2 58	62 45	50 44	23 27	32 43	5 52	51 14	22 46	7 27	54 14	30 17	44 30	0 98	46 79	34 6	25 19	43 47	20 66	14 67	61 68	41 36	16 63	12 36	68 25	29 44	36 58	27 49	39 59	21 47	15 31	40 65	69 12	18 17	42 43	1 9	19 63	9 25	35 45	55 71	64 13	28 41	67 17	13 21	10 84	37 72	38 14	24 92	17 97	6 25	52 60	33 41	57 98	56 99	47 9	48 88	59 13	49 18	4 16	58 47
40 70	26 59	49 23	62 77	53 51	55 70	16 34	58 82	1 5	61 31	22 93	39 46	68 27	3 41	13 11	56 62	23 38	30 9	4 15	38 78	41 91	11 86	19 94	18 87	2 87	42 76	50 87	35 69	43 45	57 75	47 90	27 33	5 37	65 72	59 95	52 71	32 73	12 12	24 87	51 8	15 89	14 44	17 15	54 6	10 57	60 89	67 50	33 72	48 6	37 64	44 61	9 2	66 10	21 53	69 89	63 68	25 70	28 5	20 61	6 1	31 97	64 67	7 48	29 1	46 37	8 13	34 76	36 43	0 96	45 60
66 77	22 31	44 40	21 48	7 7	69 60	37 55	64 76	26 26	28 3	30 54	68 92	38 74	46 61	63 47	19 80	6 90	53 66	23 27	57 80	40 88	45 62	29 95	42 6	50 34	43 95	51 62	0 43	39 92	41 77	25 74	48 79	32 12	12 17	4 77	18 5	17 61	1 33	34 75	59 31	36 39	5 50	47 79	49 58	56 36	60 1	15 51	11 28	67 42	54 76	2 62	35 10	61 46	20 57	58 13	62 27	10 2	31 69	3 95	24 32	14 24	9 90	55 11	8 11	65 76	27 74	16 27	13 92	52 67	33 49
68 53	69 58	20 82	63 42	2 71	31 22	16 59	13 11	1 58	3 97	47 39	11 62	65 27	12 11	36 23	57 67	7 22	53 64	52 8	8 74	29 66	28 75	62 14	35 46	25 68	34 26	60 95	50 30	26 4	44 61	38 67	45 83	0 72	6 64	4 78	66 39	41 15	21 10	27 33	32 50	15 80	18 4	59 37	33 6	54 54	58 57	42 34	40 90	37 82	64 43	49 15	39 85	51 39	19 13	23 67	9 36	14 94	30 54	5 47	61 95	10 85	17 82	67 15	24 85	46 89	22 52	55 83	43 77	48 88	56 20
55 42	10 28	40 62	16 3	20 73	9 47	22 86	45 88	37 89	29 29	39 52	18 31	68 57	60 3	38 88	58 1	7 61	28 56	12 78	1 90	69 11	15 17	8 3	46 66	64 41	34 79	31 57	4 44	35 76	21 94	43 88	42 76	65 34	3 35	66 90	59 70	49 25	61 72	41 3	50 96	2 59	25 84	0 73	23 3	36 2	13 87	44 94	27 99	67 23	56 38	30 63	17 19	57 18	24 36	52 8	33 20	63 40	14 63	26 18	62 62	11 85	54 8	6 33	51 43	32 25	5 93	19 10	53 67	48 90	47 2
55 28	58 29	69 25	2 8	15 53	63 92	0 30	66 42	59 12	53 58	45 54	22 77	40 4	60 6	12 16	62 47	17 65	48 13	68 3	21 88	46 68	34 80	52 32	13 87	3 10	18 98	43 37	36 51	9 41	11 70	41 7	5 51	50 49	42 12	39 2	26 56	10 48	47 8	20 23	61 91	35 9	25 59	44 81	24 94	8 32	38 67	37 57	64 54	1 89	32 94	23 61	56 40	19 4	29 83	16 58	6 38	31 83	54 49	14 37	4 72	33 74	49 10	7 61	51 68	65 19	27 46	57 74	67 75	28 65	30 34
21 41	25 10	16 73	5 98	67 47	6 7	9 90	40 93	64 70	26 17	59 96	12 9	54 26	13 96	17 27	49 4	1 85	3 36	41 44	65 22	58 99	24 68	28 66	52 1	31 36	39 97	22 72	36 9	53 33	14 22	38 16	8 58	48 18	19 8	45 7	50 88	63 25	23 8	55 19	42 76	37 13	27 28	60 94	47 17	11 43	51 90	7 44	66 4	15 50	69 16	2 51	4 94	20 15	33 54	44 38	56 62	43 39	34 2	61 40	18 69	46 6	68 98	57 60	29 33	30 35	32 94	0 95	35 64	62 11	10 71
