60	100
98 18	79 19	33 53	75 33	81 72	96 4	28 92	74 6	60 23	87 44	12 38	31 30	34 36	42 62	14 86	41 4	24 99	94 32	63 30	89 59	88 84	48 57	19 58	9 65	26 76	18 12	85 8	53 80	43 70	22 74	93 86	55 37	3 63	8 22	21 16	0 65	57 59	6 78	90 97	86 2	10 84	11 55	32 29	73 16	27 44	39 87	38 93	36 18	59 39	1 18	2 81	46 49	64 37	5 11	71 66	35 15	70 13	16 83	52 70	13 27	76 39	20 5	91 65	4 16	97 87	99 12	29 46	67 97	84 83	61 57	25 32	72 95	56 64	47 17	17 80	82 20	62 49	83 98	80 9	50 23	40 34	65 16	7 29	68 30	37 48	49 18	15 99	51 70	54 69	77 63	92 20	58 81	23 66	44 91	95 40	78 99	30 36	45 38	66 48	69 54
32 85	3 59	5 36	62 90	56 94	2 82	53 55	42 7	66 60	41 19	48 62	80 22	4 8	50 46	15 49	74 82	85 50	24 19	84 27	17 54	60 34	37 24	39 92	47 65	49 69	31 15	76 62	75 81	92 5	86 15	99 97	93 9	30 78	20 87	68 88	54 10	35 40	8 55	33 20	9 24	65 36	91 31	71 16	95 64	97 15	79 34	72 56	98 39	89 26	23 72	45 81	12 51	27 21	82 42	1 39	11 80	46 5	61 23	70 98	43 89	28 52	81 91	52 53	63 84	16 32	88 19	58 41	36 12	29 88	94 11	25 12	21 70	90 19	40 97	18 62	55 78	64 98	19 5	69 38	22 44	6 34	59 21	34 88	13 13	96 77	83 65	7 49	57 20	26 75	0 95	10 91	14 57	38 50	73 25	67 64	78 22	44 26	51 50	77 79	87 26
4 22	66 71	0 33	75 98	24 23	81 4	16 29	99 68	19 15	86 10	28 47	29 7	15 69	12 90	38 43	43 26	55 69	73 39	96 35	68 54	76 39	54 87	30 93	82 50	77 23	33 8	18 59	2 34	17 14	71 93	58 15	53 36	37 94	92 75	91 74	65 92	9 76	13 71	61 89	87 77	74 63	67 48	45 25	59 14	84 25	49 4	27 69	46 75	22 66	56 98	97 56	8 47	11 91	94 25	98 87	50 51	78 69	90 30	51 35	6 8	25 24	14 1	41 30	70 51	1 3	69 24	39 61	5 53	83 73	80 88	60 59	88 39	95 95	57 53	63 27	42 12	85 98	36 67	72 2	44 28	32 24	26 73	34 40	52 33	35 18	23 92	48 42	40 1	31 83	47 49	93 23	64 9	62 17	20 10	3 64	10 50	7 3	21 82	89 19	79 19
39 61	41 33	59 74	64 58	74 6	50 16	26 80	69 42	0 31	80 37	56 20	62 11	5 51	2 94	93 31	91 52	54 22	11 82	40 8	36 7	51 92	46 55	31 4	17 96	27 23	42 77	89 67	48 14	77 83	37 63	76 96	99 67	13 6	90 1	82 32	72 64	75 95	8 44	68 9	29 34	52 96	28 81	60 59	6 94	19 81	97 1	7 87	79 8	23 44	67 51	65 26	63 64	88 54	4 85	25 73	71 91	55 44	98 22	92 24	14 98	96 23	38 44	95 94	18 19	24 55	47 11	34 7	43 47	78 3	12 70	35 6	87 20	53 18	44 16	61 44	15 81	66 26	3 96	45 93	73 67	33 14	49 1	10 32	83 67	22 15	70 58	32 43	16 79	84 57	58 10	9 46	85 9	57 76	86 94	30 62	20 79	1 50	94 61	21 55	81 20
51 77	78 41	96 99	20 30	39 10	1 11	83 18	61 45	98 60	44 69	89 28	37 8	54 19	2 12	97 24	80 58	24 81	19 63	26 53	46 28	27 41	33 3	21 4	16 35	84 58	35 70	65 46	6 10	75 27	9 74	18 46	74 48	60 18	99 71	68 36	7 18	63 13	56 36	71 28	90 82	11 49	95 70	49 83	87 54	77 73	55 25	17 94	88 17	86 16	31 10	32 30	70 55	29 88	57 93	48 85	58 55	93 37	43 19	66 41	15 78	41 51	8 80	64 24	40 65	62 8	47 33	79 64	59 96	12 50	53 74	5 54	3 27	22 49	45 85	42 28	52 19	85 14	67 57	14 88	25 78	28 80	13 17	72 59	69 85	0 1	94 83	38 24	91 30	92 85	10 9	73 59	76 63	36 64	23 70	30 6	34 97	82 71	4 7	50 97	81 9
39 3	43 46	88 77	36 22	68 84	80 28	47 46	9 79	49 34	69 79	7 35	79 42	10 95	50 67	21 88	58 53	99 80	59 72	46 66	71 59	76 10	53 54	64 59	41 89	6 70	90 1	82 12	75 74	77 36	74 90	95 33	20 37	89 47	87 6	11 26	93 8	73 11	42 77	60 60	16 44	65 78	33 82	1 25	81 41	27 77	17 83	28 15	22 33	44 84	30 68	52 26	94 88	85 54	5 75	34 39	54 17	37 70	61 22	45 69	70 41	96 32	31 49	3 3	24 96	19 35	57 1	78 25	62 45	12 40	13 14	15 33	48 86	86 61	63 80	4 53	8 47	97 15	25 99	55 94	2 32	0 90	66 5	29 22	32 8	83 22	40 40	18 19	67 96	38 80	92 57	14 31	23 71	51 81	98 15	72 57	35 5	56 35	26 95	91 77	84 9
52 58	94 96	68 13	4 5	85 50	14 82	11 7	15 99	80 11	45 4	99 51	35 33	13 8	69 14	79 75	2 88	28 34	86 59	87 47	92 69	16 21	56 79	23 23	88 73	97 57	82 51	84 69	25 11	6 42	75 90	37 57	89 28	62 60	53 96	64 53	78 15	32 25	70 97	48 60	1 45	26 63	46 6	95 26	38 10	24 99	93 76	22 76	44 93	66 50	72 42	50 54	65 53	10 8	27 75	60 29	77 55	12 25	51 36	90 16	18 75	0 47	91 95	54 22	76 46	33 69	36 96	39 8	43 20	83 99	55 48	71 27	20 98	81 14	21 24	98 93	47 45	9 27	17 40	29 60	73 95	57 65	61 69	30 90	19 67	42 58	49 39	5 37	34 1	40 98	41 18	96 59	67 42	63 89	59 28	31 74	74 32	3 29	7 71	58 17	8 96
33 25	26 89	86 61	61 95	68 37	59 2	20 31	35 63	4 94	80 63	27 1	45 54	6 55	28 21	94 93	96 2	0 89	22 33	98 24	60 27	1 59	64 7	87 87	55 13	32 61	71 5	74 43	75 29	88 83	9 41	24 41	46 75	97 62	73 80	56 45	42 20	38 25	19 20	95 16	76 85	85 78	99 90	25 37	58 31	39 12	44 24	36 53	82 95	34 21	10 72	92 5	41 48	50 69	21 58	13 39	69 56	16 81	57 1	3 32	67 93	54 4	93 24	23 36	18 11	65 66	37 98	77 33	78 20	62 94	53 25	49 87	2 79	72 75	66 85	79 15	29 94	89 62	7 23	63 82	30 64	48 19	91 48	5 79	43 39	8 21	47 39	81 51	70 46	15 75	40 20	17 84	83 56	84 11	31 97	11 77	52 62	14 60	12 10	90 9	51 39
8 50	93 10	84 81	37 84	4 87	48 68	29 84	15 79	53 41	78 13	66 55	73 44	74 86	28 46	79 97	96 52	50 88	20 58	42 58	46 96	0 12	89 63	19 77	55 41	47 6	65 86	6 76	94 98	24 44	80 5	16 19	5 99	9 76	35 14	56 75	98 15	81 46	54 9	7 30	99 45	51 3	39 16	43 17	17 81	69 72	95 82	2 51	21 11	44 46	34 99	59 17	83 16	32 58	90 72	3 68	68 96	97 71	49 93	86 7	14 61	45 25	36 74	77 59	87 29	76 1	91 62	30 13	85 94	41 25	71 16	57 20	23 92	52 79	31 63	70 36	61 47	12 72	62 7	58 96	27 96	64 69	10 73	13 68	11 81	25 28	72 48	1 24	40 37	60 9	26 42	18 29	82 47	63 2	88 23	22 12	67 67	92 22	75 18	38 77	33 84
27 74	67 28	96 98	86 38	28 63	77 44	30 88	35 24	75 43	62 16	50 11	4 2	22 32	52 9	9 9	12 15	20 43	80 12	72 57	16 99	38 28	25 62	45 28	83 62	73 71	34 52	32 95	10 98	42 86	33 63	29 89	90 90	69 49	57 66	46 7	23 54	94 6	2 65	60 48	74 82	51 56	97 69	21 36	5 88	43 50	78 14	31 21	0 82	87 62	81 49	91 74	19 14	44 81	93 14	7 81	8 38	63 53	6 24	89 43	79 87	58 80	1 13	49 17	15 15	68 23	88 93	85 35	59 37	11 50	71 16	26 48	98 36	82 86	84 75	64 44	56 47	41 28	40 38	70 67	17 65	18 2	39 84	95 28	13 86	99 61	61 1	24 31	14 16	47 81	54 33	37 53	92 71	65 2	48 58	55 70	36 27	76 63	53 93	66 57	3 9
30 36	76 81	93 66	43 19	65 70	5 31	50 86	40 73	22 31	21 11	60 26	27 20	54 72	92 66	85 65	29 4	66 87	73 20	83 49	1 8	72 36	46 95	68 17	48 66	44 50	19 50	23 22	32 65	20 58	80 2	41 64	3 59	90 34	12 44	61 77	70 91	67 87	55 62	45 25	14 46	51 91	10 26	91 9	7 43	53 86	9 66	69 76	25 35	0 94	88 41	82 54	18 73	71 83	59 56	78 74	2 54	37 36	87 11	34 50	77 13	47 12	75 27	11 11	84 90	94 36	63 54	81 16	38 37	42 69	98 93	33 12	56 43	36 78	17 69	99 15	28 63	64 20	96 35	97 30	89 98	52 7	31 24	39 80	58 13	79 33	15 27	6 60	26 82	4 84	8 73	57 91	95 38	35 3	86 13	24 95	49 18	16 87	74 40	13 27	62 38
18 31	84 76	96 94	53 59	17 89	91 64	94 99	88 91	71 71	69 92	20 3	26 30	34 57	30 6	3 25	28 32	47 51	44 95	57 18	81 65	61 26	75 31	73 76	37 7	33 94	39 45	54 16	90 44	86 77	55 13	89 67	13 75	8 1	9 26	46 77	99 50	59 66	7 76	1 98	98 97	65 64	64 98	95 61	51 35	2 33	78 33	0 73	67 35	23 35	19 43	38 6	43 47	31 29	83 1	92 72	24 37	97 92	77 51	6 31	29 75	93 57	21 6	42 41	36 7	85 24	80 33	66 79	76 18	40 46	79 13	48 53	62 55	32 36	63 46	49 57	82 30	4 17	87 78	60 53	14 9	10 22	50 68	52 86	45 82	16 32	22 80	35 73	56 56	12 24	70 83	41 58	58 64	15 23	27 46	25 84	74 98	72 67	11 16	68 42	5 48
84 63	45 89	58 77	53 40	57 53	78 5	8 46	62 73	11 5	47 75	12 30	92 10	37 38	79 87	13 95	68 98	52 47	22 49	0 8	29 36	64 5	74 12	91 10	33 30	24 85	83 60	61 85	96 21	25 76	32 65	17 47	50 70	54 92	88 58	1 41	10 45	41 93	63 41	76 31	72 41	59 81	27 33	30 85	36 93	87 95	16 52	82 9	28 77	60 56	26 52	97 80	75 18	90 2	95 74	23 6	66 18	15 18	21 50	98 44	86 59	19 68	4 4	14 64	2 49	35 92	18 12	77 38	38 6	99 64	34 84	65 83	85 62	93 24	31 92	44 19	89 73	69 59	49 37	71 44	5 60	55 28	81 48	3 17	94 93	6 79	9 91	42 18	43 53	40 43	48 71	39 7	73 11	46 1	80 42	70 63	56 22	51 18	7 31	20 76	67 91
23 51	21 42	27 74	48 45	78 88	32 13	88 68	7 93	28 18	94 15	3 93	67 89	91 84	85 50	53 88	2 77	5 29	65 27	33 35	90 23	74 13	96 41	60 92	93 51	51 38	4 91	42 97	76 99	79 48	61 86	41 82	57 93	38 86	59 4	72 84	31 89	46 40	6 67	43 42	36 49	97 46	14 59	20 48	17 99	25 48	98 79	71 40	69 64	64 32	52 67	29 87	40 44	99 97	95 36	66 49	86 37	50 88	22 31	75 13	34 36	35 15	30 47	73 58	92 54	68 44	87 91	44 91	39 57	26 26	12 46	19 15	58 10	15 51	8 33	89 13	16 54	83 70	63 79	47 22	45 88	56 39	11 55	77 38	49 60	9 17	54 52	81 54	10 73	62 59	55 78	0 11	70 34	24 50	1 29	84 81	82 52	13 74	37 28	80 25	18 13
87 3	52 24	75 69	10 72	43 70	29 80	97 89	19 57	8 47	6 94	5 97	91 25	64 60	42 92	49 86	15 83	89 19	41 69	93 23	51 30	98 55	30 25	34 41	26 78	13 22	92 38	37 8	3 88	9 90	55 24	18 80	0 44	77 10	2 4	35 85	4 38	44 3	14 71	23 21	22 57	46 50	33 53	95 62	25 55	65 3	80 53	16 68	58 24	61 94	88 92	1 62	78 75	59 54	67 84	72 79	12 62	84 17	36 87	71 57	70 73	83 38	7 74	28 12	66 6	69 12	27 81	96 83	45 48	99 1	17 66	32 23	20 97	24 66	53 7	68 72	56 67	90 2	60 49	62 41	79 73	54 49	21 22	81 69	38 67	74 27	94 37	82 94	47 9	57 74	85 26	39 98	63 40	73 22	50 18	11 60	48 49	31 76	86 53	40 24	76 73
9 34	97 93	33 32	54 34	56 66	15 93	57 19	0 95	53 7	12 93	1 47	26 16	93 11	27 41	84 91	29 71	89 16	88 7	75 7	70 97	16 48	31 44	81 89	82 5	13 42	7 5	8 78	17 94	34 58	66 48	65 87	40 18	20 97	73 42	83 43	18 98	71 54	11 54	86 86	62 9	78 55	6 37	25 25	4 44	60 27	46 90	61 70	35 93	98 3	23 32	50 10	38 20	32 72	42 82	43 98	67 56	51 77	58 22	10 20	99 9	3 53	30 92	52 84	96 76	69 71	2 29	5 83	80 17	68 71	94 68	44 73	28 60	92 96	72 34	14 10	45 23	36 77	85 99	37 72	76 73	41 4	95 67	63 92	90 84	79 60	21 74	87 42	64 85	22 77	47 4	59 6	55 36	48 79	91 48	24 26	19 33	49 77	39 6	74 6	77 36
90 41	8 93	13 36	89 47	76 80	21 6	16 78	78 45	51 74	19 62	2 83	61 36	77 76	36 37	74 58	41 14	85 42	27 12	26 48	99 76	87 55	82 64	80 97	31 86	70 23	35 37	25 59	34 23	37 83	59 25	11 41	6 97	14 68	93 67	4 6	69 15	3 47	53 55	40 99	95 17	38 39	88 36	44 59	55 76	47 28	79 62	20 82	12 42	97 88	24 97	42 2	7 68	83 19	91 20	50 82	1 34	60 99	57 45	81 56	49 75	65 33	18 11	22 7	23 52	45 20	96 40	43 14	52 45	86 56	32 44	98 86	54 46	15 29	10 74	30 52	39 5	92 17	5 14	28 1	48 79	71 79	33 73	29 92	46 55	75 40	84 43	67 23	58 36	63 25	94 31	62 62	68 36	64 47	9 71	17 8	0 6	72 57	66 5	56 14	73 93
71 40	92 60	84 15	35 66	76 33	70 32	28 98	77 21	8 6	98 82	26 44	39 56	85 58	13 54	15 25	61 15	9 79	16 79	89 35	57 16	20 8	17 77	45 62	53 72	60 23	73 87	86 50	99 89	68 88	90 11	6 44	65 4	44 25	56 76	69 8	58 34	52 56	46 23	10 87	81 78	12 24	96 74	18 78	42 41	80 15	67 70	88 80	54 20	22 23	2 56	74 37	25 9	11 42	41 15	43 30	3 22	94 66	55 82	82 1	7 20	24 86	36 6	4 22	49 11	83 98	19 1	59 53	47 11	91 70	33 13	37 12	48 67	14 59	93 71	34 65	62 99	23 75	38 61	97 59	5 58	64 64	29 60	31 21	75 36	21 31	79 50	0 63	30 11	51 14	66 84	40 56	1 12	50 36	72 57	87 64	78 64	27 71	63 86	32 8	95 12
76 18	25 29	95 62	24 94	63 6	79 17	42 71	88 7	39 40	58 45	40 34	84 25	10 40	1 67	35 82	32 48	18 58	41 20	29 38	70 75	12 79	36 85	28 58	52 73	54 14	75 10	37 4	85 19	26 75	13 73	19 23	21 90	45 21	22 44	4 55	67 57	78 27	98 65	68 48	59 19	27 27	30 88	81 6	72 28	77 65	55 62	43 45	14 97	38 66	46 3	89 43	51 69	66 76	60 79	94 88	69 48	20 80	53 31	87 2	91 17	62 1	50 79	7 77	90 20	49 69	92 41	11 10	97 52	23 53	16 61	31 2	5 2	99 3	82 85	3 46	47 46	96 73	8 91	65 92	83 24	9 76	57 54	2 2	6 76	61 83	80 34	33 28	48 20	64 97	17 33	93 18	86 22	56 42	71 24	0 39	15 36	74 87	73 49	34 19	44 87
50 15	22 85	48 21	6 3	76 27	78 46	55 16	39 97	96 9	74 82	36 81	7 17	89 29	61 83	11 84	28 77	0 82	35 96	29 23	58 8	33 84	41 68	40 85	92 64	21 6	99 6	98 69	93 64	67 71	46 77	52 31	45 49	73 2	68 56	75 2	12 17	19 77	42 48	87 31	3 86	71 84	94 34	25 78	47 57	65 74	83 41	95 3	54 8	43 79	85 24	57 99	9 34	64 64	69 18	14 14	38 43	56 46	15 97	88 55	2 92	17 19	82 4	81 78	26 42	23 74	44 57	53 77	4 71	72 99	59 70	79 76	18 77	30 17	91 33	66 17	60 93	10 35	70 11	86 70	20 7	63 72	90 37	84 24	34 4	27 83	31 31	97 94	5 26	16 25	24 54	1 81	8 90	77 10	37 83	62 64	80 72	32 61	13 56	49 29	51 53
88 9	77 74	50 47	23 77	56 31	45 19	91 70	85 40	84 37	75 76	6 71	68 62	12 35	64 83	80 23	5 95	66 85	10 51	35 11	49 20	22 86	73 59	30 1	16 22	34 67	7 58	72 64	3 46	67 21	21 82	1 72	74 80	33 87	92 56	81 29	98 67	86 70	89 91	65 85	62 3	25 79	58 41	70 1	14 41	26 32	17 91	20 99	37 10	24 33	83 36	55 77	28 77	36 81	47 30	39 18	53 52	44 41	29 15	60 8	96 9	31 76	99 45	54 31	15 56	0 38	9 36	51 4	97 84	13 94	38 62	90 1	4 28	48 22	57 31	93 44	71 25	19 57	78 75	63 35	40 2	95 35	87 48	32 86	94 18	42 43	59 50	46 55	76 70	43 81	82 36	2 2	61 84	69 31	79 79	41 43	18 3	11 13	27 3	8 10	52 46
74 43	13 32	39 49	25 62	5 6	15 73	71 79	30 7	16 11	49 85	61 20	4 46	76 61	55 62	98 99	81 24	36 43	17 46	78 32	56 6	69 7	86 24	88 72	97 59	38 74	75 91	65 38	3 79	92 88	24 84	73 17	50 14	54 80	42 41	20 24	11 30	2 40	72 18	14 81	22 39	85 15	0 30	58 68	63 21	12 25	87 32	28 18	44 6	62 51	59 31	64 62	77 87	91 20	67 65	9 41	48 98	23 56	95 4	89 1	29 73	60 26	51 31	6 25	37 78	46 25	43 74	57 95	96 2	35 9	1 1	8 5	82 22	45 37	68 10	94 82	27 90	79 91	99 76	41 39	26 39	53 99	18 32	31 48	40 95	83 99	47 90	66 21	90 51	21 46	10 11	34 78	93 90	80 22	70 28	7 10	52 85	19 76	32 62	33 39	84 3
6 1	48 22	31 28	97 16	90 97	98 55	15 7	33 84	95 38	29 4	2 54	37 96	64 30	23 29	53 78	5 10	57 8	46 38	79 10	41 81	1 29	32 7	82 91	47 95	28 99	88 67	60 52	22 59	91 38	20 20	42 85	55 65	7 88	35 98	86 54	16 94	72 2	87 27	18 79	30 4	10 37	96 60	9 31	3 71	24 5	76 60	65 25	11 76	61 38	94 2	74 82	63 74	45 91	4 56	51 62	13 11	39 6	44 74	85 15	66 5	27 40	84 43	99 92	43 2	19 79	34 83	12 3	21 69	56 6	59 25	49 88	58 29	52 48	54 23	81 25	8 7	75 54	93 93	92 48	26 81	78 41	68 53	36 29	70 56	89 16	40 32	67 19	50 20	77 42	17 14	80 29	14 81	62 32	83 95	25 11	0 55	71 89	69 79	38 56	73 82
33 6	2 80	1 77	50 75	25 89	79 59	65 92	21 15	62 54	27 45	64 10	30 81	24 44	51 71	86 64	98 67	97 87	14 1	38 93	63 43	0 66	84 5	23 73	92 89	3 22	54 24	66 73	44 14	56 61	59 79	77 11	76 21	46 62	73 36	31 3	9 29	68 23	13 4	71 29	60 41	43 77	28 67	69 57	29 10	12 77	41 33	5 41	37 9	8 30	17 92	96 13	82 26	52 93	19 46	72 2	67 95	74 26	99 4	26 52	94 24	32 25	22 72	11 87	47 24	6 57	91 80	61 99	75 68	35 71	57 85	89 52	10 54	18 51	81 76	55 48	36 66	15 89	90 11	87 98	42 10	83 99	20 85	4 87	39 40	80 57	88 12	93 90	48 97	78 67	85 30	70 99	49 72	34 78	40 82	7 9	53 71	58 5	16 59	95 58	45 40
44 15	24 7	29 12	31 55	0 51	89 40	63 19	14 76	27 35	66 73	86 80	18 48	76 40	94 17	32 65	72 2	3 66	90 22	37 96	9 47	98 9	69 67	56 92	60 80	6 48	51 28	22 21	93 63	12 68	61 27	45 38	52 62	67 98	33 12	91 93	78 10	96 34	34 26	68 52	65 79	50 5	82 60	26 27	4 86	11 40	25 76	87 73	42 78	35 76	8 38	47 83	92 36	57 21	20 56	81 20	58 44	39 33	73 66	99 85	19 80	70 6	48 50	16 83	95 68	53 21	10 93	7 57	5 26	46 67	41 34	54 72	71 46	2 47	15 78	28 79	17 46	80 90	21 85	88 45	30 88	23 50	84 62	49 47	43 44	74 55	36 67	13 72	1 28	55 67	85 74	77 43	75 20	59 53	62 40	38 97	97 51	40 43	64 49	83 27	79 70
52 1	23 66	49 72	85 25	77 11	57 96	26 94	66 12	53 26	99 96	55 37	30 54	7 73	22 45	3 88	21 95	64 63	12 81	59 78	38 43	25 45	63 42	14 27	39 95	36 82	94 74	92 20	4 32	37 86	90 1	35 45	46 93	95 6	70 43	16 87	2 28	98 21	82 69	93 67	45 39	78 84	32 95	50 95	44 32	60 50	0 83	68 8	51 61	8 49	27 25	81 59	91 14	73 38	83 78	11 75	87 95	24 30	20 35	79 68	10 50	65 16	34 6	13 2	40 22	76 37	1 87	43 70	31 41	47 55	58 33	17 44	42 28	18 93	19 45	61 67	56 40	75 86	69 95	67 83	54 44	5 84	72 96	33 86	97 26	96 52	28 64	48 58	89 53	84 68	29 65	71 78	74 59	6 7	41 89	62 17	86 90	88 32	9 15	15 21	80 32
50 8	24 11	82 43	9 93	28 44	56 19	41 15	68 28	1 29	76 76	18 63	94 14	22 15	27 45	52 43	78 94	3 91	44 84	47 11	42 34	15 91	81 11	0 94	49 93	64 27	11 31	12 8	48 76	33 59	84 38	83 13	38 93	31 74	87 92	23 74	63 76	79 79	40 84	86 30	37 89	90 56	72 11	77 54	74 62	36 9	29 4	88 91	8 46	96 70	6 44	20 67	69 66	75 78	10 48	70 26	97 93	58 89	5 93	51 11	13 34	66 52	73 98	71 8	89 71	62 57	32 14	19 47	26 92	55 58	80 48	95 33	91 87	45 7	99 36	61 35	60 80	34 54	25 63	16 37	67 25	92 30	93 64	98 6	46 93	2 85	35 57	57 48	14 9	59 15	21 74	85 86	30 49	54 62	39 60	7 90	65 78	17 44	4 3	43 89	53 77
13 60	66 2	37 98	59 95	90 12	51 55	28 3	7 61	29 62	94 72	4 13	67 81	43 61	36 53	88 57	68 5	74 50	86 9	3 2	76 60	92 14	45 20	2 96	31 54	81 9	87 76	69 60	80 99	40 42	30 3	25 99	19 48	9 92	11 4	38 57	12 65	85 97	33 22	73 20	71 6	91 18	22 81	52 78	60 54	46 23	56 44	47 53	17 57	18 12	44 51	39 83	42 10	16 65	50 80	6 11	97 34	93 24	53 87	10 8	41 94	65 61	35 16	61 56	49 89	95 4	48 40	58 5	57 70	24 70	72 53	77 89	79 7	96 2	21 73	62 84	1 61	15 28	54 50	27 39	55 6	20 44	0 51	32 19	34 37	70 60	99 83	78 23	64 45	89 46	23 59	82 39	26 7	63 34	14 70	83 99	84 12	8 60	5 19	98 24	75 14
