100	70
27 47	49 17	58 79	43 28	11 73	0 3	29 39	4 76	63 87	19 90	23 15	44 4	55 27	64 39	47 53	3 46	8 28	7 47	1 3	66 62	34 99	9 51	46 41	67 16	2 75	25 71	14 17	65 56	40 30	31 8	39 32	68 36	35 23	62 45	22 75	20 22	51 75	6 14	24 31	26 85	16 11	41 37	53 83	13 68	56 41	15 92	10 98	12 58	32 61	28 25	33 37	21 61	61 2	45 87	42 12	50 83	37 79	18 41	30 6	48 7	54 89	60 67	52 72	38 2	36 99	59 69	57 19	17 6	5 69	69 82
4 99	10 23	44 91	38 19	25 11	67 81	39 88	35 32	13 57	40 19	41 86	43 5	60 79	24 44	42 59	50 89	69 50	47 36	48 25	6 29	23 63	31 88	49 99	54 53	30 10	33 3	36 67	22 9	2 40	3 19	21 49	63 92	20 83	51 46	55 63	46 16	52 6	17 4	8 91	19 22	65 9	29 33	16 1	64 42	53 4	62 7	59 97	11 24	56 32	9 3	12 70	58 63	5 5	18 39	26 56	14 70	57 71	45 27	28 78	37 50	27 50	0 90	34 16	7 73	61 94	32 35	15 32	68 18	66 13	1 34
5 56	12 94	36 67	25 13	50 18	29 30	64 14	51 28	63 70	57 92	19 4	67 29	2 80	9 69	61 22	31 20	66 5	39 31	15 55	60 9	16 95	10 6	13 52	8 91	48 60	47 91	23 6	45 48	24 71	46 76	7 22	58 50	41 68	49 8	69 72	14 50	52 58	27 70	55 36	37 59	68 79	34 25	30 21	22 35	43 70	1 47	42 70	4 59	38 50	18 95	33 41	65 45	53 73	62 97	32 78	0 9	3 63	59 20	40 22	54 10	56 98	17 24	21 66	26 84	35 29	20 33	28 68	11 47	44 62	6 8
47 14	56 69	30 5	4 11	51 21	61 36	31 47	0 1	48 21	1 78	39 45	64 29	15 6	9 19	68 33	35 89	5 76	14 6	2 76	44 61	12 27	65 53	7 25	32 92	43 50	50 89	55 41	69 18	46 18	54 81	6 19	27 62	63 18	57 96	13 15	40 12	33 87	38 14	23 84	24 40	28 29	18 45	37 50	53 61	62 18	59 92	58 19	26 10	22 32	49 79	41 52	36 38	60 47	25 78	34 31	19 26	52 23	42 33	66 9	8 52	17 5	20 21	3 80	11 7	67 40	21 34	29 63	16 89	45 31	10 93
19 54	36 86	32 60	2 50	15 82	53 98	9 35	27 83	52 6	7 27	61 82	8 52	65 61	63 9	18 90	49 33	60 22	38 17	40 86	20 38	58 96	56 18	42 32	6 7	41 82	43 42	64 83	46 98	59 50	21 15	29 5	66 23	28 36	30 96	22 10	10 68	3 47	51 61	31 20	13 56	50 71	54 78	39 1	45 43	17 56	68 63	16 9	48 74	35 27	62 81	57 30	1 94	47 81	37 88	25 34	67 24	55 56	11 82	12 47	26 15	24 11	0 67	44 17	14 27	69 46	34 42	4 42	23 71	5 10	33 92
23 14	67 62	7 79	8 6	68 32	56 45	10 91	0 1	53 32	47 68	40 79	63 88	34 9	48 52	38 4	12 30	65 35	11 22	14 67	62 47	57 76	30 57	39 29	43 47	36 49	64 84	50 38	29 17	19 16	18 13	44 67	69 92	5 49	51 2	25 14	42 57	9 54	22 31	20 67	21 41	61 78	15 26	45 3	24 11	28 80	54 69	26 98	27 40	4 93	2 44	58 88	66 49	1 7	33 10	37 71	55 36	13 22	52 93	3 34	49 63	41 72	16 46	31 48	32 72	59 50	46 84	35 63	17 28	60 93	6 9
6 67	67 71	4 4	32 76	1 3	9 40	33 22	37 70	58 44	34 86	26 10	22 68	20 59	31 18	27 74	0 8	56 41	57 55	24 11	11 25	44 96	42 77	5 26	3 4	13 87	63 76	16 44	50 53	46 98	2 81	45 77	48 9	66 19	60 42	17 38	35 36	39 90	28 80	62 49	41 50	69 89	19 73	18 46	36 27	59 42	12 28	38 41	7 71	25 85	54 55	23 14	15 43	52 66	64 35	14 98	61 98	53 60	43 66	30 62	65 97	47 71	68 28	29 10	55 12	10 17	8 53	21 62	49 96	40 88	51 24
64 50	38 65	69 99	45 93	3 10	23 52	66 28	13 58	27 90	19 93	52 70	56 3	25 47	0 59	24 94	63 35	60 68	53 91	4 79	1 52	39 52	28 93	12 11	51 14	40 79	16 88	2 93	21 84	17 71	54 64	48 26	59 23	34 82	32 10	30 64	68 97	29 25	10 54	41 81	57 92	62 3	36 73	6 60	47 32	5 33	14 91	18 67	22 95	33 40	37 39	46 51	65 67	44 17	55 1	67 69	9 49	42 92	61 32	26 63	35 41	20 82	8 49	11 28	50 21	58 12	43 29	15 24	31 13	49 42	7 21
55 23	54 69	68 66	30 86	23 35	29 1	59 66	5 44	12 60	25 39	24 1	58 52	56 6	57 71	14 33	20 65	37 5	66 5	65 11	8 53	10 53	63 85	27 85	13 61	45 5	6 53	19 50	22 54	26 20	39 50	47 57	3 34	32 41	62 82	50 12	52 96	31 90	42 33	16 39	60 64	17 42	7 18	36 70	61 90	53 12	49 48	9 57	0 70	28 39	46 19	21 60	35 37	67 10	43 77	4 97	18 53	15 19	44 85	51 26	38 51	1 72	64 27	33 55	41 52	34 5	69 85	40 8	2 81	48 2	11 35
59 55	17 46	21 75	49 44	0 35	14 66	69 94	27 78	29 84	28 29	38 77	16 88	1 56	23 90	10 9	15 35	2 40	63 16	18 20	4 6	55 91	19 95	36 51	52 42	65 27	30 83	64 52	8 36	67 95	39 71	32 89	61 64	37 61	22 71	66 35	35 97	33 19	26 60	3 62	6 67	48 65	24 93	11 4	31 58	46 11	5 74	7 23	60 84	20 84	47 32	68 13	45 13	13 52	9 24	34 39	57 69	56 12	53 11	50 93	51 73	40 78	41 33	62 24	42 91	58 75	12 25	43 18	25 77	54 47	44 85
49 90	27 64	37 96	22 74	51 41	69 32	9 97	20 60	33 20	60 1	2 64	18 56	36 22	57 15	34 95	3 13	25 55	4 13	29 27	21 69	45 30	59 69	10 73	14 58	6 14	5 73	11 12	42 1	0 72	61 41	63 84	17 25	35 53	19 78	26 39	12 96	31 66	13 64	38 8	62 31	64 17	68 9	32 66	56 55	46 37	55 81	48 8	43 1	50 11	7 15	1 86	30 57	28 80	44 47	66 61	41 46	8 18	54 85	67 70	40 90	16 84	39 48	24 82	23 58	52 36	47 72	15 37	53 66	58 6	65 6
58 58	26 44	3 73	10 66	4 83	50 78	28 98	57 2	39 97	41 62	2 4	32 19	27 47	14 51	37 95	18 84	64 61	5 7	33 85	7 59	16 93	65 31	45 94	66 98	20 94	8 83	11 69	55 90	63 30	6 32	54 25	0 63	59 15	56 45	34 15	23 82	17 16	15 64	47 39	25 89	21 33	52 86	48 44	36 82	29 93	43 47	24 50	42 49	40 59	60 50	61 28	1 2	44 21	51 5	30 38	53 16	38 45	19 77	49 59	46 3	22 33	68 73	12 51	35 92	13 88	67 95	69 72	31 67	9 75	62 75
28 35	52 71	4 10	62 96	47 25	55 51	1 91	51 88	68 86	44 71	24 78	19 16	67 19	26 48	61 61	18 34	65 32	12 87	11 74	16 33	57 34	56 49	13 61	58 9	60 84	0 7	59 12	66 12	43 35	15 36	53 50	50 26	29 16	8 4	63 2	35 37	34 43	27 86	23 60	20 85	32 3	7 69	14 84	6 67	5 75	39 80	54 76	17 48	37 64	40 83	9 89	21 63	45 25	41 76	49 12	46 22	42 5	31 46	48 57	38 74	36 85	2 81	33 98	69 49	30 46	3 63	64 78	22 44	25 5	10 11
29 41	27 37	16 16	45 43	68 9	37 68	23 21	63 95	14 15	61 74	6 81	55 20	19 56	26 68	11 47	49 73	54 71	57 68	42 46	10 90	12 45	47 98	38 92	35 58	52 94	22 4	66 87	53 16	25 66	67 89	64 78	33 33	30 89	40 84	15 59	24 65	41 16	5 9	1 72	8 93	44 95	56 32	60 84	58 67	69 68	46 53	43 15	34 64	31 10	28 63	36 30	3 19	17 30	59 44	50 95	21 77	9 72	39 2	62 16	48 53	20 96	51 96	13 44	4 93	2 65	0 29	32 48	65 99	7 6	18 14
22 3	1 6	58 52	16 45	13 55	48 67	34 56	32 1	23 10	66 42	5 88	41 95	11 22	33 53	0 85	43 46	44 4	14 33	63 70	57 45	18 62	17 5	40 42	2 20	67 93	19 64	59 5	50 48	54 71	52 30	65 54	9 17	56 13	28 92	35 4	60 49	27 84	15 61	39 18	47 88	37 41	7 49	45 56	26 23	29 17	3 32	42 54	38 73	46 3	4 24	51 16	68 78	62 7	10 64	8 26	12 61	69 61	49 28	53 12	20 49	61 14	21 80	24 20	31 96	30 81	36 81	6 36	64 62	55 48	25 5
47 79	53 69	42 22	69 6	20 1	51 94	30 53	1 49	27 84	13 39	38 43	16 16	4 73	24 89	0 78	18 81	43 56	50 63	15 2	26 74	21 51	14 2	29 49	60 45	2 14	39 11	44 9	49 47	11 7	41 54	64 34	25 68	5 76	19 95	55 19	3 74	52 15	48 76	46 8	31 37	40 21	12 17	9 41	63 79	61 33	22 47	6 25	58 5	23 96	33 92	68 63	45 2	10 79	37 77	56 2	66 50	59 39	17 35	7 96	65 80	36 54	32 20	67 25	8 24	62 74	35 45	54 32	34 61	57 10	28 60
7 22	49 89	24 97	19 2	58 57	5 69	12 69	69 38	34 80	23 3	66 79	36 69	0 12	50 74	20 95	10 46	28 93	43 56	32 40	2 97	25 69	17 33	35 3	47 62	39 18	13 13	45 2	59 58	56 1	8 24	37 76	54 32	40 53	48 36	30 37	15 60	14 96	41 91	3 2	26 3	65 41	38 17	57 90	6 51	4 1	60 65	46 96	63 3	67 57	62 58	21 1	44 21	55 81	42 27	68 90	22 79	18 43	51 2	11 48	33 54	16 95	61 58	31 70	52 27	29 2	1 46	53 99	27 74	64 28	9 33
29 65	47 24	37 13	12 52	61 91	28 74	41 37	67 41	46 83	68 60	62 19	27 22	2 62	32 31	52 99	3 37	59 5	19 18	42 87	50 41	64 67	65 70	7 69	30 9	17 57	57 65	45 58	51 25	21 5	35 77	25 80	11 62	63 89	49 10	66 64	14 53	33 56	15 45	18 77	5 46	44 30	24 82	58 36	54 8	8 34	9 77	20 70	69 70	53 30	4 90	26 35	22 32	0 40	36 19	16 9	10 76	31 91	6 62	1 29	43 29	56 67	55 59	13 23	48 10	38 87	34 99	60 79	40 37	23 89	39 78
50 29	60 13	35 85	49 25	37 45	1 76	29 30	19 70	25 65	51 79	20 18	22 85	65 91	10 94	9 49	14 96	28 1	12 68	45 20	64 34	56 69	0 57	7 22	58 88	3 36	32 91	34 40	17 2	36 98	39 88	43 57	54 87	18 96	61 15	16 18	52 41	59 23	27 79	46 70	11 65	24 71	31 65	13 93	48 43	2 19	6 3	42 69	5 15	63 83	44 91	15 52	55 39	57 3	30 67	26 26	4 81	38 4	62 39	33 87	21 51	40 19	69 33	47 12	41 7	23 76	53 23	66 70	8 69	67 4	68 45
0 74	46 11	49 33	11 29	13 8	25 50	56 80	36 95	47 57	69 3	29 19	53 80	3 33	5 87	33 34	12 93	17 51	1 41	51 26	58 66	44 14	63 34	57 99	35 65	18 67	48 77	67 32	38 5	52 16	24 10	14 63	32 17	43 86	60 65	62 84	19 46	37 78	10 87	30 77	34 30	4 82	23 40	65 40	26 16	9 85	7 59	28 60	50 60	45 26	40 33	64 27	16 87	61 71	20 49	55 34	66 46	22 86	39 86	27 13	42 66	8 90	41 87	21 13	31 16	68 82	15 34	6 29	59 78	54 77	2 93
2 75	9 46	4 27	67 62	44 30	69 69	65 67	16 33	39 60	58 52	63 58	55 24	1 35	54 12	51 51	5 63	57 7	46 21	19 99	68 41	60 54	66 57	17 88	52 94	23 43	18 65	30 88	50 64	29 18	35 89	37 16	42 65	20 66	40 99	10 40	64 56	45 5	34 24	8 92	33 26	14 39	25 53	56 68	59 62	28 63	13 71	21 40	48 39	62 52	3 63	43 54	47 12	26 38	36 62	12 73	61 50	11 87	6 74	15 86	22 69	24 57	49 98	0 14	27 13	38 75	53 19	32 40	31 19	7 90	41 42
39 8	17 3	7 7	37 30	35 19	0 24	12 96	31 4	5 29	47 59	2 45	21 28	11 32	65 15	33 49	4 94	29 64	38 17	30 51	3 97	41 34	25 61	60 10	19 40	32 67	61 47	62 77	63 86	6 16	43 65	67 10	16 64	44 38	23 41	42 87	52 57	46 66	51 13	48 71	64 46	50 9	26 59	9 14	45 60	58 61	22 3	28 92	8 2	66 95	15 9	20 85	10 29	69 97	68 58	57 81	14 28	36 50	18 73	59 54	1 61	56 81	40 61	24 72	13 91	49 50	27 8	54 69	55 44	34 88	53 44
52 74	41 3	20 2	9 79	13 87	3 6	67 53	61 61	40 31	17 65	53 10	28 63	26 6	56 91	55 3	24 32	29 79	25 58	14 2	38 14	27 32	58 76	64 36	46 3	11 36	1 57	35 13	47 90	68 45	22 67	31 85	57 72	7 54	66 78	34 44	0 55	44 41	60 11	39 39	19 61	43 40	49 72	69 36	23 9	10 67	37 57	59 72	63 10	18 42	54 60	8 63	12 23	2 51	50 64	4 67	45 69	30 89	15 16	32 80	36 67	5 19	21 82	6 46	65 82	42 20	16 85	48 65	33 85	51 38	62 45
18 4	12 20	10 21	41 59	39 3	7 3	42 9	48 54	69 60	23 76	28 59	62 66	29 33	50 91	22 97	65 4	20 55	40 12	59 31	53 41	14 57	15 73	8 31	44 23	26 69	43 81	38 8	52 21	57 29	45 60	49 64	1 39	58 98	13 30	64 32	4 33	63 25	24 75	19 26	47 45	66 83	9 71	27 8	21 23	36 10	16 49	25 2	11 16	5 5	68 77	46 62	37 64	33 82	34 38	67 65	51 77	2 80	61 46	56 62	32 77	30 70	55 37	54 92	60 15	35 42	6 97	17 49	0 21	31 16	3 95
36 74	61 92	66 64	46 15	8 19	3 83	42 4	55 41	65 12	45 39	23 81	5 13	54 93	67 3	21 41	48 61	25 95	64 92	58 79	52 92	30 38	24 14	38 45	22 61	28 93	9 83	13 18	53 8	56 12	7 5	39 6	62 79	57 88	43 94	16 69	20 97	35 94	33 33	59 58	12 70	26 24	10 8	19 94	2 36	47 69	0 30	41 24	68 79	51 13	34 93	6 3	1 26	37 88	63 61	15 68	14 53	29 67	40 86	18 3	31 86	4 32	50 60	49 99	17 60	11 99	27 7	32 22	44 56	69 27	60 84
22 52	26 4	57 42	29 11	30 54	7 94	37 38	58 16	15 77	32 76	53 38	33 78	52 35	9 51	25 82	51 66	65 48	64 24	0 34	42 50	47 74	48 17	1 29	6 34	46 81	55 3	24 18	68 55	45 55	63 16	61 90	2 9	3 25	36 72	10 47	28 46	19 85	34 50	41 1	40 6	17 31	16 23	54 13	62 2	39 99	59 4	69 59	23 9	21 37	49 75	27 16	13 77	43 47	56 77	31 80	14 93	44 10	35 53	5 53	8 71	66 54	60 11	11 44	12 35	18 97	38 80	4 97	20 52	50 87	67 22
59 35	4 49	66 98	25 64	63 47	43 22	29 12	35 79	3 63	45 6	47 57	30 64	42 2	37 87	51 37	44 60	58 79	54 37	55 57	2 28	60 4	64 36	21 66	8 99	62 19	40 88	33 35	27 12	46 53	16 37	31 11	9 63	67 54	38 78	20 91	48 10	19 30	39 47	36 1	41 40	50 35	22 50	7 65	10 15	26 80	28 83	61 27	49 60	1 90	34 64	0 81	17 37	11 61	14 83	53 26	13 18	68 75	69 86	57 85	56 8	18 54	6 42	32 88	5 44	52 65	15 41	12 9	24 33	65 42	23 21
31 19	65 13	21 40	30 70	9 50	25 1	16 73	36 11	20 85	52 66	62 40	22 55	4 58	61 35	49 5	67 92	60 55	14 29	7 97	0 47	3 60	66 21	32 4	29 46	57 99	58 75	59 51	68 91	19 65	27 77	63 47	53 52	55 30	56 62	8 48	50 58	2 28	35 92	24 36	5 93	26 81	17 46	47 38	45 18	46 9	37 9	38 44	10 40	40 10	13 60	15 23	48 63	34 69	41 31	69 65	39 92	18 12	28 33	12 22	1 56	6 98	54 61	51 16	42 57	23 14	43 39	44 23	33 85	64 16	11 94
21 2	55 17	39 83	5 16	3 93	62 90	44 9	68 2	15 33	42 50	37 85	12 14	61 37	54 73	53 15	25 4	50 10	28 39	9 11	31 79	47 36	59 37	36 36	13 48	58 11	38 98	0 52	1 18	41 5	45 49	14 75	46 84	4 24	16 1	65 11	26 6	23 62	11 98	40 49	67 21	29 46	34 7	69 73	35 32	24 28	30 73	7 17	49 48	57 38	56 72	64 16	51 17	18 7	43 60	22 16	19 17	32 10	52 97	33 27	6 76	8 34	17 2	20 92	10 74	60 29	66 59	2 13	48 54	63 39	27 47
51 36	24 75	43 47	38 90	41 26	11 57	33 70	40 9	35 24	4 27	61 74	34 53	7 60	6 40	3 57	27 22	12 53	65 58	68 94	58 9	64 52	25 92	22 47	17 98	45 17	66 35	52 40	2 87	60 60	26 38	13 88	53 85	48 65	23 46	63 19	62 51	21 88	8 54	20 57	44 25	5 88	18 76	55 18	49 58	30 90	36 24	54 94	50 36	29 48	47 97	31 60	32 34	67 87	69 24	14 48	57 29	42 16	39 71	0 33	1 50	19 56	10 49	9 94	28 39	46 52	37 49	16 27	15 73	56 62	59 97
9 36	58 2	46 46	31 98	17 79	20 45	63 59	7 45	6 26	38 90	24 76	3 38	40 17	52 98	22 2	48 14	15 84	14 76	26 36	55 13	67 55	23 54	57 35	69 52	8 27	19 59	61 73	49 36	29 81	36 94	1 76	50 99	44 85	21 12	66 33	4 75	35 45	27 74	18 42	28 98	13 41	0 2	33 20	53 92	47 99	34 15	56 53	54 78	42 6	37 55	30 29	68 12	16 73	5 27	11 56	41 52	45 77	64 62	12 87	51 70	10 31	62 78	43 98	25 15	39 38	2 22	60 95	32 28	59 12	65 95
3 54	64 44	53 53	11 77	50 52	24 52	16 80	7 69	68 62	13 78	28 55	10 82	4 46	63 54	54 46	41 79	0 44	55 34	18 76	61 60	69 55	60 23	1 26	48 5	14 81	33 97	39 84	2 35	65 39	45 59	22 67	23 1	29 36	66 10	52 89	36 96	35 66	25 63	15 97	5 43	44 28	9 58	31 66	8 7	38 27	32 87	56 88	67 49	62 35	58 32	27 58	46 90	57 13	21 7	37 69	20 48	42 16	34 29	6 41	40 75	51 95	19 26	49 78	17 92	47 57	26 26	43 43	30 20	59 2	12 73
55 1	17 95	53 50	57 31	47 64	39 6	34 18	6 14	42 91	24 51	28 69	41 17	54 71	3 27	61 45	60 89	69 20	32 4	38 45	22 10	35 7	45 38	40 34	21 62	2 76	12 53	46 20	20 81	26 39	0 59	14 99	15 91	51 94	7 18	8 74	27 43	52 57	36 76	9 61	16 33	1 79	23 30	58 33	31 62	5 29	13 93	65 27	44 38	48 71	56 89	50 58	4 18	68 35	29 89	64 3	59 46	49 13	11 9	10 43	30 35	33 5	19 5	62 5	66 49	18 20	67 24	25 66	37 72	43 44	63 82
48 85	29 98	35 73	67 1	65 7	30 62	53 83	47 80	44 6	46 77	6 90	24 61	59 65	60 69	14 68	66 99	2 71	18 23	38 17	43 92	20 20	61 11	56 27	27 85	11 6	3 58	64 45	8 60	26 98	37 49	19 60	50 68	51 88	68 50	1 51	31 31	57 11	34 57	16 40	54 10	7 90	25 86	42 23	41 83	39 85	45 17	40 44	21 46	9 72	63 50	17 28	0 93	13 91	10 78	5 95	49 69	52 14	55 85	4 78	23 39	28 66	69 1	22 50	33 50	12 57	58 94	15 18	62 31	32 56	36 10
23 80	37 17	1 47	65 14	60 54	19 44	43 25	55 92	40 12	12 32	63 13	64 12	58 32	31 30	32 62	5 93	29 34	33 50	36 7	8 3	61 46	45 76	6 66	62 23	46 75	10 2	9 23	69 78	52 43	3 8	17 27	30 79	27 56	47 3	51 45	68 23	21 97	0 33	57 83	41 48	26 48	34 14	7 79	44 50	13 83	66 17	24 41	11 11	39 42	59 86	48 71	54 89	25 19	67 56	2 13	35 51	18 71	15 65	38 49	4 23	22 97	53 47	20 57	56 51	28 6	14 13	16 26	50 37	42 15	49 5
26 24	60 91	28 56	29 94	22 97	50 81	62 11	2 95	30 7	64 36	17 14	31 48	27 86	15 21	36 13	8 48	46 88	58 55	69 36	51 49	42 16	35 52	43 57	66 96	54 39	48 19	53 68	38 86	6 35	18 46	0 16	12 10	23 1	40 46	65 76	32 32	11 96	37 87	68 82	63 99	20 86	25 44	16 14	45 74	52 94	67 32	10 51	4 56	5 31	49 15	41 20	24 6	39 53	57 76	59 29	14 76	56 62	3 25	47 15	44 95	21 54	61 15	33 62	9 29	1 10	34 38	55 26	19 2	7 97	13 20
61 14	51 65	42 79	3 94	36 4	9 99	68 48	32 9	17 33	33 65	63 88	21 12	2 14	39 27	49 60	15 26	64 83	69 63	55 72	54 20	58 21	56 82	12 22	16 24	26 95	65 30	4 21	37 37	67 45	11 66	1 17	19 29	7 53	20 29	40 38	35 79	66 43	28 44	6 5	46 11	30 34	48 23	34 74	60 68	5 59	29 97	57 10	31 3	53 18	59 2	41 63	13 21	52 60	44 6	25 88	50 42	62 63	14 80	10 6	8 28	23 74	24 19	45 11	0 6	22 11	27 13	47 64	18 31	43 85	38 77
37 97	43 69	27 24	67 4	19 15	60 12	7 29	54 26	42 50	34 85	40 43	22 90	53 98	47 92	3 44	28 21	17 18	16 72	62 83	44 65	64 56	13 76	2 62	5 16	6 9	4 91	69 42	48 48	20 76	18 61	56 17	0 20	51 85	24 47	14 3	61 41	15 99	50 61	1 22	8 1	59 52	68 79	32 28	23 2	66 10	26 68	29 61	35 79	10 78	38 12	58 67	57 6	65 35	46 98	33 83	39 19	49 31	45 51	41 82	52 60	21 26	31 87	55 68	36 14	30 53	12 7	11 16	9 97	63 45	25 7
37 60	43 28	58 54	60 22	31 49	19 8	33 34	54 32	67 75	26 49	16 86	42 7	34 4	17 18	41 97	56 30	18 9	45 37	5 87	13 37	44 62	47 46	0 98	21 13	69 54	32 29	40 76	51 92	68 51	6 99	25 76	36 73	28 8	1 82	63 29	66 16	8 67	15 81	12 42	30 21	29 68	59 43	55 21	57 37	2 83	14 63	9 64	23 53	7 60	39 53	27 77	52 77	46 89	65 55	53 42	22 71	4 14	11 28	20 5	50 33	38 32	24 26	10 46	64 12	35 5	62 85	49 48	3 58	61 12	48 73
13 71	43 12	15 11	44 90	24 75	34 38	19 17	65 95	61 74	9 58	58 44	0 4	5 10	33 2	7 9	18 65	35 26	20 57	6 42	14 56	69 78	49 35	46 48	4 93	59 93	23 98	50 67	41 66	39 30	47 25	48 36	29 23	67 56	51 94	3 8	17 76	21 78	64 52	52 80	38 46	37 48	53 33	60 55	62 92	2 61	12 64	45 37	31 32	66 57	68 61	27 4	42 75	63 9	32 38	57 99	22 91	26 82	1 25	30 46	25 14	10 33	54 29	16 12	56 37	28 95	40 10	8 73	55 60	36 35	11 78
50 31	13 95	45 48	58 97	55 5	18 55	54 34	23 62	56 22	8 71	14 51	0 69	12 50	21 6	51 64	39 95	69 69	31 45	37 87	52 64	3 18	62 94	67 19	15 83	46 45	40 66	42 51	68 97	5 10	22 1	59 5	28 96	34 5	43 46	19 50	41 26	2 37	1 77	64 72	38 62	4 2	30 1	33 42	25 47	32 21	17 66	29 33	35 73	61 38	65 30	6 60	60 91	9 27	53 96	48 5	16 24	36 37	63 35	66 41	26 63	49 42	20 90	10 91	24 29	27 88	44 92	47 46	57 43	11 32	7 1
46 60	41 80	67 54	35 52	37 27	8 95	5 26	15 37	44 36	14 17	3 27	63 19	7 59	36 82	47 15	10 10	45 90	18 85	20 52	25 36	19 57	61 93	65 26	57 92	39 1	33 64	27 29	43 87	60 14	13 19	50 34	52 56	4 99	29 3	59 17	16 48	62 8	58 38	66 24	12 64	1 14	26 82	40 23	42 14	9 97	0 23	21 25	17 96	30 68	24 44	22 61	68 48	55 56	49 18	34 89	51 3	32 91	64 79	48 73	56 87	54 37	23 81	2 34	31 32	38 95	28 1	11 15	6 45	53 85	69 90
5 32	42 2	45 27	67 39	35 13	2 51	56 12	1 84	39 55	3 52	55 90	4 41	12 93	54 22	47 29	53 33	51 33	27 37	10 6	59 52	18 82	34 67	57 39	7 6	52 15	49 44	66 81	43 20	16 8	41 31	21 9	69 24	60 52	40 81	0 13	19 27	44 96	31 12	64 20	6 7	9 33	48 14	23 84	63 9	58 55	33 79	26 52	68 57	20 82	36 37	25 58	50 61	65 59	24 70	37 20	38 52	17 46	46 38	8 4	13 54	14 89	15 14	22 61	30 37	61 83	29 34	11 38	62 98	28 80	32 63
35 30	20 81	68 34	10 86	16 73	48 92	61 9	60 55	42 83	55 86	0 68	30 57	58 56	59 26	51 74	33 95	67 93	23 57	53 8	46 38	21 56	28 80	9 37	11 49	41 64	18 49	36 23	14 74	15 2	19 62	7 7	17 89	63 71	8 71	13 9	56 67	25 61	54 55	12 47	45 72	24 39	52 17	50 67	2 2	66 40	34 90	37 71	27 61	5 46	6 51	62 68	64 80	38 22	1 50	39 72	31 7	44 74	43 17	3 90	4 31	47 36	26 72	32 17	29 87	49 27	40 84	69 19	22 82	57 49	65 53
28 93	58 91	62 15	1 6	48 1	51 33	64 49	34 4	46 10	36 14	26 72	44 84	27 55	30 31	59 67	5 20	13 10	15 41	60 35	19 9	45 32	24 60	25 8	6 57	17 15	22 14	32 23	69 43	67 50	12 88	65 48	33 83	39 40	49 7	11 43	16 75	23 82	8 64	47 1	20 27	66 73	7 50	56 41	14 35	35 21	57 91	50 38	9 68	41 65	18 29	38 25	53 37	42 75	54 97	10 30	0 41	21 41	29 95	68 97	43 37	61 74	37 99	3 6	52 30	31 55	2 1	63 23	4 93	55 13	40 76
51 69	27 5	22 42	5 40	42 27	3 69	53 76	47 25	17 6	11 97	40 63	31 99	35 58	30 34	69 32	0 54	66 8	15 76	6 8	21 77	62 21	34 91	45 13	41 32	56 63	49 1	37 49	36 81	61 40	20 76	60 56	8 43	14 15	7 75	50 59	24 16	18 75	12 35	68 39	43 95	65 53	54 92	1 60	39 31	58 1	63 26	64 8	57 15	46 12	26 20	9 98	23 64	25 23	4 44	29 79	59 5	52 66	10 4	55 51	13 5	28 36	16 32	32 40	44 59	48 42	2 93	38 23	67 91	33 66	19 74
51 24	35 26	32 52	44 77	67 85	31 47	65 9	62 6	20 66	24 66	66 59	68 50	56 12	25 17	28 28	4 97	12 62	29 81	22 9	0 33	34 41	40 78	7 40	26 2	19 44	23 5	52 67	16 24	39 16	61 53	41 74	36 13	48 46	5 86	27 7	8 3	3 40	1 44	2 6	18 69	50 38	37 21	46 4	30 45	11 53	17 65	49 11	59 8	57 49	33 96	63 51	69 61	6 28	42 42	58 29	45 93	47 33	15 21	60 38	43 38	21 19	9 80	38 22	14 16	13 71	54 90	53 78	64 38	10 27	55 54
39 83	49 31	14 8	67 72	5 96	27 52	33 71	8 56	26 43	30 12	24 68	41 32	56 50	20 97	42 16	21 1	2 12	16 52	50 72	46 81	48 70	15 36	55 78	19 94	29 27	35 35	51 18	10 39	17 33	58 72	22 21	63 9	32 91	44 38	66 87	53 78	59 55	4 75	18 73	57 36	37 20	6 1	3 2	43 52	1 23	23 3	36 48	28 44	61 21	34 39	9 89	68 45	12 46	38 17	40 36	60 96	11 15	31 12	0 83	62 33	52 80	65 70	47 16	69 49	45 30	13 91	7 9	54 86	64 81	25 10
46 44	10 39	34 87	6 11	31 50	38 15	36 6	12 21	44 43	65 23	55 56	15 54	2 73	61 57	50 86	52 26	21 86	25 39	58 28	59 72	57 60	23 13	69 13	13 29	45 91	48 10	41 91	32 76	4 57	17 60	43 34	33 47	20 98	67 60	0 18	22 51	56 64	47 38	1 3	54 40	7 11	63 62	28 77	16 75	18 43	66 87	3 94	27 94	5 13	14 26	68 16	51 92	64 40	24 20	40 72	9 38	60 87	11 42	62 30	35 10	19 86	37 3	29 74	39 5	8 62	53 29	26 74	49 19	30 12	42 13
