60	70
3 72	46 89	4 1	60 43	59 39	18 87	16 17	64 30	20 87	62 10	5 38	49 79	7 61	53 81	6 48	39 81	68 24	38 1	48 51	28 57	10 17	67 86	17 84	30 57	35 94	9 39	32 39	8 88	52 31	21 54	31 23	29 22	19 48	45 32	50 33	61 62	22 1	43 92	63 91	66 85	58 29	40 57	51 71	37 88	26 54	34 60	25 72	47 1	2 83	56 36	44 47	14 34	69 74	13 28	42 19	27 42	54 8	0 9	23 52	36 44	65 41	15 85	12 76	41 98	24 88	33 19	11 79	55 15	1 92	57 73
59 1	34 53	45 53	19 12	17 53	4 30	18 32	52 13	6 92	43 75	68 92	58 10	7 99	39 30	13 20	3 87	36 16	14 21	0 70	16 86	24 67	46 67	65 63	67 42	60 61	32 48	41 93	9 83	26 33	69 15	28 90	49 18	15 8	51 18	35 24	37 46	57 61	38 69	1 18	21 42	42 27	33 52	29 21	27 88	25 75	64 47	12 18	48 15	66 91	54 29	31 60	63 75	56 77	61 38	47 17	22 92	40 11	55 84	10 43	44 83	53 95	30 33	20 35	5 49	62 18	8 37	11 96	2 80	23 34	50 98
42 17	44 50	64 61	28 12	24 43	3 78	13 34	55 23	50 48	58 72	17 47	14 67	9 68	60 73	59 84	46 36	7 28	53 69	54 40	20 74	4 92	1 74	6 27	66 54	2 73	63 87	35 53	22 91	12 32	27 37	39 71	49 43	15 44	11 21	34 1	47 78	25 89	33 84	51 48	21 27	26 15	29 37	31 82	40 68	69 57	16 79	36 52	56 17	68 45	32 65	43 50	23 39	5 50	18 97	61 4	65 40	8 71	67 64	57 43	62 20	0 83	45 9	41 76	48 99	52 58	10 87	19 30	38 57	37 33	30 61
11 73	69 25	37 58	34 16	23 86	14 76	2 29	1 32	4 66	42 6	41 91	58 50	60 51	59 91	31 34	29 73	50 98	56 88	48 93	0 75	12 58	7 42	63 25	19 17	17 13	52 17	38 40	22 36	18 92	53 72	43 81	39 6	16 8	32 50	51 23	54 7	49 67	64 16	46 4	8 91	36 12	9 90	45 96	67 43	3 90	27 63	35 31	33 52	20 94	62 13	13 19	10 43	26 56	25 66	65 16	47 97	66 61	40 88	24 16	57 49	21 72	30 43	28 18	6 32	55 29	68 28	5 44	15 35	44 10	61 81
6 74	42 91	24 9	53 63	27 55	12 98	45 99	58 73	1 55	19 57	15 78	26 64	54 50	52 15	44 94	31 76	38 42	2 14	67 77	46 84	20 45	63 88	69 26	56 95	36 66	4 27	5 77	33 57	43 90	68 32	13 95	55 14	7 57	32 78	8 34	40 68	30 64	39 5	62 73	17 21	29 19	57 57	48 81	0 35	47 33	28 34	10 66	22 89	21 94	34 11	41 8	16 12	11 15	65 43	37 73	64 25	25 32	61 57	51 44	18 1	66 44	60 39	59 69	49 30	50 39	9 5	14 16	23 37	3 68	35 45
12 35	36 89	13 68	43 70	67 51	23 24	62 81	68 3	25 29	53 98	22 44	14 43	26 27	64 70	45 46	55 15	65 56	58 92	29 20	20 87	54 97	28 73	31 44	40 65	21 7	1 28	46 34	9 25	57 87	11 68	48 35	32 36	10 68	41 49	4 32	60 32	44 39	27 56	59 1	19 13	30 49	47 44	37 9	6 32	63 90	34 11	33 95	17 43	18 52	16 33	52 6	51 87	5 65	39 39	66 88	0 94	56 16	8 63	69 56	2 69	15 49	49 1	61 25	7 19	42 65	3 89	24 60	50 64	38 44	35 4
69 1	21 5	10 63	62 16	35 4	61 87	6 5	67 21	65 76	42 15	63 29	43 15	57 74	8 35	5 63	46 81	19 11	37 31	31 15	60 77	0 97	48 8	25 22	24 65	58 88	53 93	33 2	38 50	59 45	9 59	4 57	28 67	26 69	39 86	1 95	23 65	49 8	12 39	66 18	22 47	2 33	20 48	16 49	11 53	64 12	15 7	68 71	3 54	30 49	40 18	55 92	29 3	41 31	52 95	56 38	18 22	13 60	45 36	36 6	47 82	50 47	54 89	51 94	32 58	14 59	34 33	27 43	7 15	17 37	44 91
3 4	16 65	62 83	4 96	32 84	37 27	38 69	20 92	43 90	11 86	35 70	40 35	67 33	26 87	55 9	50 98	6 2	22 63	61 6	34 25	66 57	59 76	29 70	30 8	57 98	44 28	21 27	56 10	68 24	49 74	54 26	58 69	18 38	36 78	12 46	15 45	17 40	69 37	5 74	25 41	42 32	9 17	13 74	1 92	28 62	53 77	14 29	64 38	41 39	48 42	19 62	52 53	45 54	51 58	0 41	2 62	63 88	39 68	27 47	7 44	46 66	33 2	24 91	65 90	8 77	47 38	23 23	60 90	31 14	10 7
30 54	4 45	68 88	28 71	21 41	20 99	41 48	56 87	12 38	52 24	11 67	26 1	24 72	6 73	3 75	54 20	42 70	47 42	14 21	29 92	67 45	59 26	31 39	36 16	65 45	53 94	1 58	37 49	69 40	32 89	39 56	61 58	64 48	44 6	15 16	43 19	16 7	5 34	8 25	55 89	0 31	45 60	35 28	17 4	46 40	25 82	2 81	7 47	18 36	19 25	66 49	38 9	50 13	49 79	63 92	33 64	27 45	57 89	40 7	62 25	22 69	9 26	58 68	34 16	48 71	10 70	60 43	51 46	13 58	23 14
64 96	38 58	65 18	18 40	51 24	39 78	40 16	27 98	60 60	61 84	22 57	5 82	2 1	12 5	9 72	21 73	15 43	29 89	25 60	69 40	33 58	62 90	43 69	28 29	17 52	20 85	26 69	23 68	32 41	11 85	48 39	68 67	31 15	10 88	19 14	0 3	49 63	1 75	54 68	30 35	63 87	57 14	46 12	35 20	3 85	45 78	6 95	16 25	44 93	4 51	52 39	50 96	66 17	53 7	58 8	36 25	14 89	8 91	55 74	67 33	47 24	42 2	7 55	37 22	59 62	24 66	13 57	34 58	41 66	56 60
2 92	40 27	0 20	52 65	65 27	28 58	18 38	12 84	57 42	9 85	34 34	61 56	44 42	39 60	59 10	23 75	5 46	49 28	43 60	27 78	41 99	24 23	60 81	29 97	55 74	17 98	38 93	31 91	33 58	64 18	45 76	66 90	54 10	7 99	26 79	21 70	3 47	62 34	1 76	32 50	19 91	56 99	67 35	36 6	58 60	8 89	51 83	30 35	50 99	47 70	16 49	42 18	35 95	11 65	13 90	48 19	20 35	15 64	14 88	22 70	6 89	25 85	4 46	10 67	37 77	63 66	69 40	53 96	46 90	68 35
0 96	35 69	64 59	1 73	30 43	56 1	65 9	24 43	16 1	45 4	53 17	34 3	52 73	67 43	9 11	41 16	3 70	19 26	66 20	57 31	17 35	10 47	36 21	39 34	5 84	13 45	59 66	63 31	12 16	49 2	29 87	58 55	27 11	8 13	69 89	48 41	31 44	54 83	11 68	4 36	47 86	37 25	26 30	32 71	68 76	62 32	61 78	42 56	25 26	46 64	40 67	28 56	43 30	50 73	22 73	44 61	60 54	33 43	18 27	20 67	2 93	21 78	6 20	14 59	55 93	51 35	7 57	23 85	38 72	15 32
14 9	53 65	50 71	19 84	9 66	42 75	29 74	35 84	58 2	69 97	30 45	33 7	47 93	68 88	32 5	64 3	11 8	43 78	24 61	10 55	8 29	49 12	27 42	5 49	41 75	22 49	28 84	63 65	51 63	21 28	23 13	62 29	20 96	26 41	36 88	57 21	52 29	46 27	3 33	15 39	59 14	61 98	40 92	1 39	44 99	2 21	37 54	16 87	17 43	66 42	65 62	45 40	18 94	67 31	12 92	34 25	25 88	31 64	6 81	0 87	4 2	48 11	55 38	56 67	13 44	7 35	60 12	54 93	39 15	38 62
